country,hazard,rp,0
Armenia,flood,10.0,0.0019047056661628543
Armenia,flood,20.0,0.006745593967249181
Armenia,flood,50.0,0.018433873208499423
Armenia,flood,100.0,0.023352820426322862
Armenia,flood,250.0,0.029611735558968528
Armenia,flood,500.0,0.03244506883368089
Armenia,flood,1000.0,0.03387426277231367
Armenia,flood,1500.0,0.03482657282163485
Armenia,flood,2000.0,0.03521139667307581
Armenia,flood,4000.0,0.03646367259001729
Armenia,flood,5000.0,0.0365124913067563
Armenia,flood,30000.0,0.040870603494020476
Aruba,earthquake,1.0,3.885184736128644e-05
Aruba,earthquake,1.5,7.076284903076942e-05
Aruba,earthquake,2.0,0.00010446198242547818
Aruba,earthquake,3.0,0.00017373631793151834
Aruba,earthquake,5.0,0.0003312201118048574
Aruba,earthquake,10.0,0.0010690716001188038
Aruba,earthquake,20.0,0.0036425057241881442
Aruba,earthquake,50.0,0.021162968645689943
Aruba,earthquake,100.0,0.05602986877682133
Aruba,earthquake,250.0,0.16390405405381908
Aruba,earthquake,500.0,0.20455672873031178
Aruba,earthquake,1000.0,0.3456323942200296
Aruba,earthquake,1500.0,0.3460389319877303
Aruba,earthquake,2000.0,0.394241824053442
Aruba,earthquake,4000.0,0.6868021209781736
Aruba,earthquake,5000.0,0.7530260469820581
Aruba,earthquake,30000.0,1.1535170094089422
Aruba,surge,0.5,0.0
Aruba,surge,1.0,0.0
Aruba,surge,1.5,0.0
Aruba,surge,2.0,0.0
Aruba,surge,3.0,2.1154131455708353e-05
Aruba,surge,5.0,0.00035412608877125214
Aruba,surge,10.0,0.002444784029072265
Aruba,surge,20.0,0.021276482404240626
Aruba,surge,50.0,0.10179561803329758
Aruba,surge,100.0,0.11070210225184011
Aruba,tsunami,100.0,0.0
Aruba,tsunami,250.0,0.0
Aruba,tsunami,500.0,4.829441353938835e-07
Aruba,tsunami,1000.0,0.00020514372923998865
Aruba,tsunami,1500.0,0.002323517357446175
Aruba,tsunami,2000.0,0.0033374875399235777
Aruba,tsunami,4000.0,0.003975884657642266
Aruba,tsunami,5000.0,0.004121323410217842
Aruba,wind,0.5,0.0
Aruba,wind,1.0,0.0
Aruba,wind,1.5,0.0
Aruba,wind,2.0,0.0
Aruba,wind,3.0,0.0
Aruba,wind,5.0,0.0
Aruba,wind,10.0,0.0002666627930585967
Aruba,wind,20.0,0.013211831282024099
Aruba,wind,50.0,0.028894530799903922
Aruba,wind,100.0,0.0794151207059055
Australia,flood,1.5,5.607237722445919e-06
Australia,flood,2.0,2.7916228332601902e-05
Australia,flood,3.0,0.0001863546070364145
Australia,flood,5.0,0.0006896969181747204
Australia,flood,10.0,0.0017177525848848414
Australia,flood,20.0,0.0035512475746170666
Australia,flood,50.0,0.006735820088445676
Australia,flood,100.0,0.01059504631412126
Australia,flood,250.0,0.0174368687698957
Australia,flood,500.0,0.02168597578902441
Australia,flood,1000.0,0.023537627491325853
Australia,flood,1500.0,0.026444985484235007
Australia,flood,2000.0,0.03451940579500229
Australia,flood,4000.0,0.03901300427866036
Australia,flood,5000.0,0.040095176800146945
Australia,flood,30000.0,0.04481783424621268
Australia,surge,0.5,7.929700131376932e-06
Australia,surge,1.0,2.717838960138989e-05
Australia,surge,1.5,6.044151014021358e-05
Australia,surge,2.0,0.00010168857134566771
Australia,surge,3.0,0.00020420066858487554
Australia,surge,5.0,0.00030149180802968193
Australia,surge,10.0,0.0005547549859935979
Australia,surge,20.0,0.0006706579738295153
Australia,tsunami,3.0,0.0
Australia,tsunami,5.0,0.0
Australia,tsunami,10.0,0.0
Australia,tsunami,20.0,1.666359082094138e-06
Australia,tsunami,50.0,5.535928074367176e-05
Australia,tsunami,100.0,0.00020556325592402898
Australia,tsunami,250.0,0.0006248190503300435
Australia,tsunami,500.0,0.0012506844595273376
Australia,tsunami,1000.0,0.0017649521273615941
Australia,tsunami,1500.0,0.0024735051442514133
Australia,tsunami,2000.0,0.002758621919757828
Australia,tsunami,4000.0,0.004567907050938082
Australia,tsunami,5000.0,0.004726094783083205
Australia,tsunami,30000.0,0.020521041954660653
Australia,wind,0.1,0.0
Australia,wind,0.5,1.816498386036011e-08
Australia,wind,1.0,1.4264681476540638e-06
Australia,wind,1.5,3.3002155895260666e-06
Australia,wind,2.0,9.769705824313075e-06
Australia,wind,3.0,2.0719578232500712e-05
Australia,wind,5.0,4.3167296592987083e-05
Australia,wind,10.0,6.639123228130119e-05
Australia,wind,20.0,0.00012921297841969484
Austria,earthquake,0.5,1.6961454040245718e-05
Austria,earthquake,1.0,4.738521522858474e-05
Austria,earthquake,1.5,7.642120536990295e-05
Austria,earthquake,2.0,0.00010401955341398515
Austria,earthquake,3.0,0.00014789606836089378
Austria,earthquake,5.0,0.00024306781736834084
Austria,earthquake,10.0,0.00048632436819977194
Austria,earthquake,20.0,0.00104008271602528
Austria,earthquake,50.0,0.0025409082750504444
Austria,earthquake,100.0,0.005055690276604293
Austria,earthquake,250.0,0.009473935893030902
Austria,earthquake,500.0,0.015537822697953478
Austria,earthquake,1000.0,0.02347719615387944
Austria,earthquake,1500.0,0.027009483661118813
Austria,earthquake,2000.0,0.03144707180618485
Austria,earthquake,4000.0,0.06794509484744178
Austria,earthquake,5000.0,0.07509072835140884
Austria,flood,1.5,3.040659803062824e-08
Austria,flood,2.0,1.2389506809820423e-07
Austria,flood,3.0,1.1748928834285642e-06
Austria,flood,5.0,2.12634632657527e-05
Austria,flood,10.0,0.00011292709690256853
Austria,flood,20.0,0.0006184368273033968
Austria,flood,50.0,0.0036415015234453475
Austria,flood,100.0,0.009250250653020048
Austria,flood,250.0,0.03720425546759178
Austria,flood,500.0,0.049841391129496385
Austria,flood,1000.0,0.06669666341647638
Austria,flood,1500.0,0.09130972824272841
Austria,flood,2000.0,0.10318671594983028
Austria,flood,4000.0,0.12072430775003443
Austria,flood,5000.0,0.12406674734475294
Austria,flood,30000.0,0.1343228121740307
Azerbaijan,earthquake,0.5,0.00013966931791815248
Azerbaijan,earthquake,1.0,0.00035484156652641535
Azerbaijan,earthquake,1.5,0.0005604442967600078
Azerbaijan,earthquake,2.0,0.000709778965261899
Azerbaijan,earthquake,3.0,0.000900565675628098
Azerbaijan,earthquake,5.0,0.0016065700824804444
Azerbaijan,earthquake,10.0,0.0026965651774784123
Azerbaijan,earthquake,20.0,0.005578057099014775
Azerbaijan,earthquake,50.0,0.010977310046887439
Azerbaijan,earthquake,100.0,0.01951165068972503
Azerbaijan,earthquake,250.0,0.03168284452320479
Azerbaijan,earthquake,500.0,0.045284317207930386
Azerbaijan,earthquake,1000.0,0.06407276544191566
Azerbaijan,earthquake,1500.0,0.06854306179501589
Azerbaijan,earthquake,2000.0,0.07352444055759494
Azerbaijan,earthquake,4000.0,0.08557370153847932
Azerbaijan,earthquake,5000.0,0.08888311844475506
Azerbaijan,earthquake,30000.0,0.136715912410197
Azerbaijan,flood,2.0,0.0
Azerbaijan,flood,3.0,1.2433703997015575e-06
Azerbaijan,flood,5.0,2.9674349876276728e-05
Azerbaijan,flood,10.0,0.0004006493704649646
Azerbaijan,flood,20.0,0.0011474040570334275
Azerbaijan,flood,50.0,0.002773376260404587
Azerbaijan,flood,100.0,0.004678100850162676
Azerbaijan,flood,250.0,0.005761334465678051
Azerbaijan,flood,500.0,0.008146495476481008
Azerbaijan,flood,1000.0,0.011626935077867087
Azerbaijan,flood,1500.0,0.014151665109154702
Azerbaijan,flood,2000.0,0.01574985456515598
Azerbaijan,flood,4000.0,0.01894879460407059
Azerbaijan,flood,5000.0,0.019835276584727127
Azerbaijan,flood,30000.0,0.024434525330847195
"Bahamas, The",surge,0.5,0.0
"Bahamas, The",surge,1.0,4.423158386248838e-05
"Bahamas, The",surge,1.5,0.00044633415388065496
"Bahamas, The",surge,2.0,0.0019609463343959062
"Bahamas, The",surge,3.0,0.0075921802025226155
"Bahamas, The",surge,5.0,0.036357938627001464
"Bahamas, The",surge,10.0,0.17078192959601243
"Bahamas, The",surge,20.0,0.27789172532960116
"Bahamas, The",surge,50.0,0.3635537711615181
"Bahamas, The",surge,100.0,0.3798215606371292
"Bahamas, The",tsunami,100.0,0.0
"Bahamas, The",tsunami,250.0,0.0
"Bahamas, The",tsunami,500.0,0.0
"Bahamas, The",tsunami,1000.0,9.63733309457145e-07
"Bahamas, The",tsunami,1500.0,1.1645132284566608e-05
"Bahamas, The",tsunami,2000.0,1.3270762434565989e-05
"Bahamas, The",tsunami,4000.0,0.00018485164605889793
"Bahamas, The",tsunami,5000.0,0.00023968784030632304
"Bahamas, The",tsunami,30000.0,0.0037240221139650982
"Bahamas, The",wind,0.5,0.0
"Bahamas, The",wind,1.0,6.154691536456214e-09
"Bahamas, The",wind,1.5,8.26264651408088e-06
"Bahamas, The",wind,2.0,0.00010322296448214287
"Bahamas, The",wind,3.0,0.0012370029922836002
"Bahamas, The",wind,5.0,0.009156689094176666
"Bahamas, The",wind,10.0,0.05412965269097746
"Bahamas, The",wind,20.0,0.17278222710967397
"Bahamas, The",wind,50.0,0.40189285695563803
"Bahamas, The",wind,100.0,0.5493287103257185
Bahrain,earthquake,0.5,4.9337846121336494e-05
Bahrain,earthquake,1.0,8.958462862886503e-05
Bahrain,earthquake,1.5,0.00011798582219522166
Bahrain,earthquake,2.0,0.00014347687330754755
Bahrain,earthquake,3.0,0.00018702180628812296
Bahrain,earthquake,5.0,0.0002548653352429314
Bahrain,earthquake,10.0,0.00039037726854871454
Bahrain,earthquake,20.0,0.0005802703492813466
Bahrain,earthquake,50.0,0.0009516625899657037
Bahrain,earthquake,100.0,0.0015789741163213587
Bahrain,earthquake,250.0,0.0029400779863424957
Bahrain,earthquake,500.0,0.004519248801674129
Bahrain,earthquake,1000.0,0.006253538920100353
Bahrain,earthquake,1500.0,0.007396852576545606
Bahrain,earthquake,2000.0,0.008324007171180417
Bahrain,earthquake,4000.0,0.01074748151255068
Bahrain,earthquake,5000.0,0.011139148253193957
Bahrain,earthquake,30000.0,0.018685071474255556
Bangladesh,earthquake,0.5,2.4995801665717667e-06
Bangladesh,earthquake,1.0,3.6183379085129365e-06
Bangladesh,earthquake,1.5,4.059074538816893e-06
Bangladesh,earthquake,2.0,5.580176588438913e-06
Bangladesh,earthquake,3.0,1.5543079096411516e-05
Bangladesh,earthquake,5.0,7.71725689338782e-05
Bangladesh,earthquake,10.0,0.0005854680831784842
Bangladesh,earthquake,20.0,0.0016551842293146392
Bangladesh,earthquake,50.0,0.005052742739665348
Bangladesh,earthquake,100.0,0.009923573557012415
Bangladesh,earthquake,250.0,0.019953099547271095
Bangladesh,earthquake,500.0,0.03003402315871073
Bangladesh,earthquake,1000.0,0.04365434521146883
Bangladesh,earthquake,1500.0,0.05198709510371899
Bangladesh,earthquake,2000.0,0.05647024247771053
Bangladesh,earthquake,4000.0,0.07277707200198967
Bangladesh,earthquake,5000.0,0.07745742810612309
Bangladesh,earthquake,30000.0,0.10826131362696452
Bangladesh,flood,1.5,3.020281314434057e-05
Bangladesh,flood,2.0,0.0004444725387318907
Bangladesh,flood,3.0,0.002781756371322177
Bangladesh,flood,5.0,0.008487257946916254
Bangladesh,flood,10.0,0.026718324573827466
Bangladesh,flood,20.0,0.04914555712620624
Bangladesh,flood,50.0,0.07529772576016285
Bangladesh,flood,100.0,0.10324647491666256
Bangladesh,flood,250.0,0.1277670083467797
Bangladesh,flood,500.0,0.18050990897268987
Bangladesh,flood,1000.0,0.20097035450818804
Bangladesh,flood,1500.0,0.2217625599262684
Bangladesh,flood,2000.0,0.23218559833123054
Bangladesh,flood,4000.0,0.248946557481635
Bangladesh,flood,5000.0,0.25279119127353467
Bangladesh,flood,30000.0,0.2690458423731418
Bangladesh,surge,1.0,0.0
Bangladesh,surge,1.5,0.0
Bangladesh,surge,2.0,1.0080818263101876e-08
Bangladesh,surge,3.0,9.131930642463838e-06
Bangladesh,surge,5.0,0.00010524514424379775
Bangladesh,surge,10.0,0.00040621903768959074
Bangladesh,surge,20.0,0.0005833277513694158
Bangladesh,tsunami,250.0,0.0
Bangladesh,tsunami,500.0,3.9513617994717025e-05
Bangladesh,tsunami,1000.0,0.0008212183101761639
Bangladesh,tsunami,1500.0,0.0020435743169816903
Bangladesh,tsunami,2000.0,0.0037326504019716622
