country,hazard,rp,0
Comoros,surge,0.5,0.0
Comoros,surge,1.0,0.0
Comoros,surge,1.5,0.0
Comoros,surge,2.0,0.0
Comoros,surge,3.0,0.001299424934608494
Comoros,surge,5.0,0.04410377261567461
Comoros,surge,10.0,0.537549958927106
Comoros,surge,20.0,2.338659949682253
Comoros,surge,50.0,9.751033224065283
Comoros,tsunami,1500.0,0.0
Comoros,tsunami,2000.0,0.0
Comoros,tsunami,4000.0,0.0
Comoros,tsunami,5000.0,5.9553803108000655e-06
Comoros,tsunami,30000.0,0.03188603941237401
Comoros,wind,0.1,0.0
Comoros,wind,0.5,0.0
Comoros,wind,1.0,0.0
Comoros,wind,1.5,0.0
Comoros,wind,2.0,0.0
Comoros,wind,3.0,0.0
Comoros,wind,5.0,0.01194166974003819
Comoros,wind,10.0,0.48844282339016193
Comoros,wind,20.0,4.753236053365054
"Congo, Dem. Rep.",earthquake,0.5,0.2635466452740305
"Congo, Dem. Rep.",earthquake,1.0,0.7068909302266498
"Congo, Dem. Rep.",earthquake,1.5,1.17300083481793
"Congo, Dem. Rep.",earthquake,2.0,1.4951274185809078
"Congo, Dem. Rep.",earthquake,3.0,2.376223228244072
"Congo, Dem. Rep.",earthquake,5.0,4.261190563710906
"Congo, Dem. Rep.",earthquake,10.0,8.910713945884828
"Congo, Dem. Rep.",earthquake,20.0,18.775513568189364
"Congo, Dem. Rep.",earthquake,50.0,41.18630911241096
"Congo, Dem. Rep.",earthquake,100.0,66.2458077279305
"Congo, Dem. Rep.",earthquake,250.0,113.93520253354164
"Congo, Dem. Rep.",earthquake,500.0,164.99495129640096
"Congo, Dem. Rep.",earthquake,1000.0,220.5590546028044
"Congo, Dem. Rep.",earthquake,1500.0,265.7893246249609
"Congo, Dem. Rep.",earthquake,2000.0,304.51043446308165
"Congo, Dem. Rep.",earthquake,4000.0,327.8094708256771
"Congo, Dem. Rep.",earthquake,5000.0,338.4283041720385
"Congo, Dem. Rep.",earthquake,30000.0,477.46735615580377
"Congo, Dem. Rep.",flood,3.0,0.00907420667401331
"Congo, Dem. Rep.",flood,5.0,6.316306295917901
"Congo, Dem. Rep.",flood,10.0,104.75210769877019
"Congo, Dem. Rep.",flood,20.0,747.8806266993099
"Congo, Dem. Rep.",flood,50.0,1138.1885053455956
"Congo, Dem. Rep.",flood,100.0,1451.9667243224558
"Congo, Dem. Rep.",flood,250.0,3202.4936816385793
"Congo, Dem. Rep.",flood,500.0,3769.232248815683
"Congo, Dem. Rep.",flood,1000.0,4309.610058976385
"Congo, Dem. Rep.",flood,1500.0,4836.649930331915
"Congo, Dem. Rep.",flood,2000.0,4913.729928309819
"Congo, Dem. Rep.",flood,4000.0,5088.838653549584
"Congo, Dem. Rep.",flood,5000.0,5098.610345123444
"Congo, Dem. Rep.",flood,30000.0,5197.315593500237
"Congo, Rep.",earthquake,5.0,0.10749698233383041
"Congo, Rep.",earthquake,10.0,1.512391559367962
"Congo, Rep.",earthquake,20.0,6.3625741117665155
"Congo, Rep.",earthquake,50.0,14.539010603324812
"Congo, Rep.",earthquake,100.0,26.963553720674803
"Congo, Rep.",earthquake,250.0,57.13848683491046
"Congo, Rep.",earthquake,500.0,92.57228308415023
"Congo, Rep.",earthquake,1000.0,145.13977014152516
"Congo, Rep.",earthquake,1500.0,179.6958972633928
"Congo, Rep.",earthquake,2000.0,196.52525038159592
"Congo, Rep.",earthquake,4000.0,257.53480068585515
"Congo, Rep.",earthquake,5000.0,275.7047281735377
"Congo, Rep.",earthquake,30000.0,391.5911417838983
"Congo, Rep.",flood,5.0,1.0823263124251017
"Congo, Rep.",flood,10.0,288.33288205619834
"Congo, Rep.",flood,20.0,1608.9605781478108
"Congo, Rep.",flood,50.0,2692.409951244818
"Congo, Rep.",flood,100.0,3111.39570028214
"Congo, Rep.",flood,250.0,8889.294835298271
"Congo, Rep.",flood,500.0,10544.799584509497
"Congo, Rep.",flood,1000.0,13829.406906025017
"Congo, Rep.",flood,1500.0,17323.67236804663
"Congo, Rep.",flood,2000.0,17687.789222978598
"Congo, Rep.",flood,4000.0,18849.798980496995
"Congo, Rep.",flood,5000.0,20061.781334014508
"Congo, Rep.",flood,30000.0,21031.896360694616
Costa Rica,earthquake,0.1,0.377107092385459
Costa Rica,earthquake,0.5,13.569168260176836
Costa Rica,earthquake,1.0,45.354346291654615
Costa Rica,earthquake,1.5,81.70468875787094
Costa Rica,earthquake,2.0,121.22890424973228
Costa Rica,earthquake,3.0,174.46186786071846
Costa Rica,earthquake,5.0,305.3871435653255
Costa Rica,earthquake,10.0,540.0650038445518
Costa Rica,earthquake,20.0,851.372090231887
Costa Rica,earthquake,50.0,1511.2972629394176
Costa Rica,earthquake,100.0,2959.0775730110963
Costa Rica,earthquake,250.0,4808.453393304824
Costa Rica,earthquake,500.0,9133.429051575264
Costa Rica,earthquake,1000.0,10798.969828483558
Costa Rica,earthquake,1500.0,11383.697126098745
Costa Rica,earthquake,2000.0,12890.964696459476
Costa Rica,earthquake,4000.0,15528.038618770599
Costa Rica,earthquake,5000.0,15982.134250487752
Costa Rica,earthquake,30000.0,17657.754215980214
Costa Rica,flood,1.5,0.0
Costa Rica,flood,2.0,0.06084950736592123
Costa Rica,flood,3.0,6.225343813748859
Costa Rica,flood,5.0,52.99058489481035
Costa Rica,flood,10.0,169.01590841907674
Costa Rica,flood,20.0,261.55746362473224
Costa Rica,flood,50.0,520.2933264831722
Costa Rica,flood,100.0,745.8142583317939
Costa Rica,flood,250.0,1262.3377459507033
Costa Rica,flood,500.0,1979.0896206875677
Costa Rica,flood,1000.0,2047.918696419083
Costa Rica,flood,1500.0,2249.070996996818
Costa Rica,flood,2000.0,2313.019501110588
Costa Rica,flood,4000.0,2429.397637762225
Costa Rica,flood,5000.0,2457.0305944506968
Costa Rica,flood,30000.0,2568.80666567381
Costa Rica,tsunami,10.0,0.0
Costa Rica,tsunami,20.0,0.007815520922178527
Costa Rica,tsunami,50.0,0.591603099782254
Costa Rica,tsunami,100.0,3.1508220562171667
Costa Rica,tsunami,250.0,28.317925226411976
Costa Rica,tsunami,500.0,107.63799217954836
Costa Rica,tsunami,1000.0,156.32982077616734
Costa Rica,tsunami,1500.0,213.23165316266608
Costa Rica,tsunami,2000.0,242.27832652983506
Costa Rica,tsunami,4000.0,364.2203710648687
Costa Rica,tsunami,5000.0,373.62460851681413
Costa Rica,tsunami,30000.0,1650.0049936513517
Cote d'Ivoire,flood,5.0,0.08873396720737323
Cote d'Ivoire,flood,10.0,56.96992055288862
Cote d'Ivoire,flood,20.0,700.5155431220116
Cote d'Ivoire,flood,50.0,1314.175429298483
Cote d'Ivoire,flood,100.0,1539.0011179093792
Cote d'Ivoire,flood,250.0,1938.7820149769184
Cote d'Ivoire,flood,500.0,2177.7150827711475
Cote d'Ivoire,flood,1000.0,2293.117435760708
Cote d'Ivoire,flood,1500.0,2454.8563329580984
Cote d'Ivoire,flood,2000.0,2525.0791290892257
Cote d'Ivoire,flood,4000.0,3188.953273273292
Cote d'Ivoire,flood,5000.0,3261.5177356878357
Cote d'Ivoire,flood,30000.0,3605.1100286310952
Cote d'Ivoire,tsunami,500.0,0.0
Cote d'Ivoire,tsunami,1000.0,0.00037854796799452044
Cote d'Ivoire,tsunami,1500.0,0.20957898200808311
Cote d'Ivoire,tsunami,2000.0,0.5648041246995997
Cote d'Ivoire,tsunami,4000.0,5.643028601823725
Cote d'Ivoire,tsunami,5000.0,8.025578222890497
Croatia,earthquake,0.5,12.977741681232633
Croatia,earthquake,1.0,30.526311165192894
Croatia,earthquake,1.5,48.778553684205434
Croatia,earthquake,2.0,66.61841304013745
Croatia,earthquake,3.0,94.17763282040873
Croatia,earthquake,5.0,146.2636152658637
Croatia,earthquake,10.0,281.25500594614493
Croatia,earthquake,20.0,568.1627197833592
Croatia,earthquake,50.0,1278.3572916726923
Croatia,earthquake,100.0,2163.2297095547415
Croatia,earthquake,250.0,4351.973229494938
Croatia,earthquake,500.0,5986.891368507662
Croatia,earthquake,1000.0,8986.092708098795
Croatia,earthquake,1500.0,10043.09388639093
Croatia,earthquake,2000.0,11807.585552219196
Croatia,earthquake,4000.0,15979.244417325146
Croatia,earthquake,5000.0,16217.685750797165
Croatia,flood,1.5,0.0
Croatia,flood,2.0,0.006528740191792334
Croatia,flood,3.0,2.7252866891238763
Croatia,flood,5.0,95.45798260854555
Croatia,flood,10.0,418.34276979897925
Croatia,flood,20.0,1049.2088335975627
Croatia,flood,50.0,2272.971488870536
Croatia,flood,100.0,3344.1363743765764
Croatia,flood,250.0,3951.0811648435306
Croatia,flood,500.0,4291.447684421566
Croatia,flood,1000.0,4964.690683363516
Croatia,flood,1500.0,5443.166030544643
Croatia,flood,2000.0,5759.840595041087
Croatia,flood,4000.0,6683.525026305741
Croatia,flood,5000.0,6960.31886213821
Croatia,flood,30000.0,8453.776395396304
Croatia,tsunami,100.0,0.0
Croatia,tsunami,250.0,0.0
Croatia,tsunami,500.0,0.0
Croatia,tsunami,1000.0,9.17014212918345e-08
Croatia,tsunami,1500.0,0.007904792657087677
Croatia,tsunami,2000.0,0.019473644089690927
Croatia,tsunami,4000.0,1.0688838501675377
Croatia,tsunami,5000.0,1.7342350432982212
Croatia,tsunami,30000.0,52.0054446073507
Cuba,earthquake,0.5,0.0005123016441602109
Cuba,earthquake,1.0,0.022273040133739257
Cuba,earthquake,1.5,0.0883387276317898
Cuba,earthquake,2.0,0.22449080492893025
Cuba,earthquake,3.0,0.5373481841550347
Cuba,earthquake,5.0,1.4328786266578608
Cuba,earthquake,10.0,4.425621217125777
Cuba,earthquake,20.0,12.187607953038174
Cuba,earthquake,50.0,37.0087156623366
Cuba,earthquake,100.0,84.78658048363033
Cuba,earthquake,250.0,192.40320306110803
Cuba,earthquake,500.0,362.5476749753846
Cuba,earthquake,1000.0,605.4945458212399
Cuba,earthquake,1500.0,739.8703589707463
Cuba,earthquake,2000.0,870.5022725802174
Cuba,earthquake,4000.0,1323.826788878954
Cuba,earthquake,5000.0,1463.6128085774224
Cuba,earthquake,30000.0,2182.359076218535
Cuba,flood,1.5,0.0
Cuba,flood,2.0,0.0
Cuba,flood,3.0,0.0031204554241768367
Cuba,flood,5.0,0.7039359688297947
Cuba,flood,10.0,9.239610654153768
Cuba,flood,20.0,27.451842577233634
Cuba,flood,50.0,65.203916408495
Cuba,flood,100.0,231.83544310716638
Cuba,flood,250.0,295.9464166095172
Cuba,flood,500.0,473.03372604685484
Cuba,flood,1000.0,778.4489705561863
Cuba,flood,1500.0,932.3239327081068
Cuba,flood,2000.0,1025.0299873881654
Cuba,flood,4000.0,1294.2146727903337
Cuba,flood,5000.0,1414.7901597848427
Cuba,flood,30000.0,2090.9858782792157
Cuba,surge,0.5,0.0
Cuba,surge,1.0,0.5390399478149019
Cuba,surge,1.5,2.954531722457521
Cuba,surge,2.0,7.948038788392848
Cuba,surge,3.0,21.933843882698064
Cuba,surge,5.0,68.58559647286958
Cuba,surge,10.0,682.575106622135
Cuba,surge,20.0,1439.6416266923525
Cuba,surge,50.0,2341.693747198481
Cuba,surge,100.0,2702.8911654575795
Cuba,tsunami,250.0,0.0
Cuba,tsunami,500.0,0.0998117535431705
Cuba,tsunami,1000.0,4.376906186188442
Cuba,tsunami,1500.0,6.102648059230492
Cuba,tsunami,2000.0,9.897851679071422
Cuba,tsunami,4000.0,11.747107018852402
Cuba,tsunami,5000.0,12.671734688742891
Cuba,tsunami,30000.0,439.23385897538463
Cuba,wind,0.1,0.0
Cuba,wind,0.5,0.0
Cuba,wind,1.0,0.014585922787222944
Cuba,wind,1.5,1.3753153426264404
Cuba,wind,2.0,6.691659030098202
Cuba,wind,3.0,54.21294346951266
Cuba,wind,5.0,321.4384112842241
Cuba,wind,10.0,882.4694949128899
Cuba,wind,20.0,1235.8482466291766
Cuba,wind,50.0,2645.049066399841
Cuba,wind,100.0,3399.813919696994
Cyprus,earthquake,0.5,0.6787898441469397
Cyprus,earthquake,1.0,3.090610098277783
Cyprus,earthquake,1.5,6.0639609537594845
Cyprus,earthquake,2.0,9.059060798273093
Cyprus,earthquake,3.0,14.285139246099192
Cyprus,earthquake,5.0,23.563115749806816
Cyprus,earthquake,10.0,47.124896219076675
Cyprus,earthquake,20.0,120.03009368425039
Cyprus,earthquake,50.0,282.6414194477029
Cyprus,earthquake,100.0,568.7505038007843
Cyprus,earthquake,250.0,1111.80551700765
Cyprus,earthquake,500.0,1784.3164954233905
Cyprus,earthquake,1000.0,2639.337819825727
Cyprus,earthquake,1500.0,3494.023404497935
Cyprus,earthquake,2000.0,4031.82680523585
Cyprus,earthquake,4000.0,4691.4429968342165
Cyprus,earthquake,5000.0,5008.43901512466
Cyprus,earthquake,30000.0,9489.03079960428
Cyprus,flood,20.0,0.0
Cyprus,flood,50.0,0.0007749768222624721
Cyprus,flood,100.0,0.00911364460440776
Cyprus,flood,250.0,1.409886209406871
Cyprus,flood,500.0,1.4592898555076277
Cyprus,flood,1000.0,2.6492765320737406
Cyprus,flood,1500.0,5.614350242506996
Cyprus,flood,2000.0,8.385161343732126
Cyprus,tsunami,100.0,0.0
Cyprus,tsunami,250.0,0.17046644595745902
Cyprus,tsunami,500.0,3.0690092999128975
Cyprus,tsunami,1000.0,45.918184602192326
Cyprus,tsunami,1500.0,125.78018524116227
Cyprus,tsunami,2000.0,350.2915044274994
Cyprus,tsunami,4000.0,979.716720180751
Cyprus,tsunami,5000.0,1068.5139533418824
Cyprus,tsunami,30000.0,5731.22004836739
Czech Republic,earthquake,0.5,2.0370729882334935
Czech Republic,earthquake,1.0,33.15318675604203
Czech Republic,earthquake,1.5,62.3248365894348
Czech Republic,earthquake,2.0,86.84590013746877
Czech Republic,earthquake,3.0,131.70836774152104
Czech Republic,earthquake,5.0,195.62897733127008
Czech Republic,earthquake,10.0,312.2435238215174
Czech Republic,earthquake,20.0,504.6698622431965
Czech Republic,earthquake,50.0,932.3103621707874
Czech Republic,earthquake,100.0,1610.1243877022525
Czech Republic,earthquake,250.0,3362.501448545826
Czech Republic,earthquake,500.0,5334.2932158381755
Czech Republic,earthquake,1000.0,8630.94862615507
Czech Republic,earthquake,1500.0,10858.33428731846
Czech Republic,earthquake,2000.0,13615.806606281263
Czech Republic,earthquake,4000.0,16005.048152076426
Czech Republic,earthquake,5000.0,18628.89349739793
Czech Republic,earthquake,30000.0,30902.09220452953
Czech Republic,flood,1.5,0.003483557923253357
Czech Republic,flood,2.0,0.2794515801238516
Czech Republic,flood,3.0,6.594830628649438
Czech Republic,flood,5.0,62.78313689480881
Czech Republic,flood,10.0,442.74956703273716
Czech Republic,flood,20.0,1933.4269375818278
Czech Republic,flood,50.0,4107.73334463836
Czech Republic,flood,100.0,6977.374090231158
Czech Republic,flood,250.0,28417.304162911747
Czech Republic,flood,500.0,39346.007574604795
Czech Republic,flood,1000.0,58405.336620679096
Czech Republic,flood,1500.0,64716.02067708752
Czech Republic,flood,2000.0,69778.88882415964
Czech Republic,flood,4000.0,79459.31791838021
Czech Republic,flood,5000.0,81797.92959156811
Czech Republic,flood,30000.0,90977.99253109517
Denmark,flood,1.5,0.0
Denmark,flood,2.0,0.03751964058992622
Denmark,flood,3.0,0.11891775865232293
Denmark,flood,5.0,0.18805897002896071
Denmark,flood,10.0,19.042366175781183
Denmark,flood,20.0,213.71594990858247
Denmark,flood,50.0,313.8952366754655
Denmark,flood,100.0,427.65264832503215
Denmark,flood,250.0,988.7311502617348
Denmark,flood,500.0,1455.9649567643844
Denmark,flood,1000.0,1927.0809451471482
Denmark,flood,1500.0,2758.9037258858943
Denmark,flood,2000.0,3315.077688576203
Denmark,flood,4000.0,4443.589244917298
Denmark,flood,5000.0,4738.316396611136
Djibouti,earthquake,0.5,0.041216319048124804
Djibouti,earthquake,1.0,0.14737918049228252
Djibouti,earthquake,1.5,0.2589407001186895
Djibouti,earthquake,2.0,0.3798787198182001
Djibouti,earthquake,3.0,0.5678863520132279
Djibouti,earthquake,5.0,1.2951174976958495
Djibouti,earthquake,10.0,3.1113562617357187
Djibouti,earthquake,20.0,11.27586272505246
Djibouti,earthquake,50.0,33.46569709292414
Djibouti,earthquake,100.0,67.34314599062398
Djibouti,earthquake,250.0,159.19892648144855
Djibouti,earthquake,500.0,260.58934786858737
Djibouti,earthquake,1000.0,374.86839169216057
Djibouti,earthquake,1500.0,618.9082229708221
Djibouti,earthquake,2000.0,840.8955753257704
Djibouti,earthquake,4000.0,1082.7998874579093
Djibouti,earthquake,5000.0,1197.2065198227785
Djibouti,flood,10.0,0.14191493795475987
Djibouti,flood,20.0,2.9501258278521427
Djibouti,flood,50.0,5.4584538740484465
Djibouti,flood,100.0,6.188019910414679
Djibouti,flood,250.0,6.927938149089592
Djibouti,flood,500.0,7.383286842609603
Djibouti,flood,1000.0,7.72331325071162
Djibouti,flood,1500.0,7.961659308032318
Djibouti,flood,2000.0,8.216328212310483
Djibouti,flood,4000.0,8.581618704372575
Djibouti,flood,5000.0,8.675241841760002
Djibouti,tsunami,4000.0,0.0
Djibouti,tsunami,5000.0,0.0
Djibouti,tsunami,30000.0,3.5194418007322534
Dominica,earthquake,0.5,0.1487978366022004
Dominica,earthquake,1.0,0.5621247488443851
Dominica,earthquake,1.5,1.392145260170868
Dominica,earthquake,2.0,2.56245749965339
Dominica,earthquake,3.0,6.620226141496721
Dominica,earthquake,5.0,17.515560582067152
Dominica,earthquake,10.0,48.929146314654886
Dominica,earthquake,20.0,89.19334827748872
Dominica,earthquake,50.0,123.82521531701856
Dominica,earthquake,100.0,171.29729707696734
Dominica,earthquake,250.0,331.84937384501575
Dominica,earthquake,500.0,474.9974338459542
Dominica,earthquake,1000.0,710.7300953949491
Dominica,earthquake,1500.0,836.0882657350596
Dominica,earthquake,2000.0,969.5475498055575
Dominica,earthquake,4000.0,1123.410561620323
Dominica,earthquake,5000.0,1149.505016146956
Dominica,surge,0.5,0.0
Dominica,surge,1.0,0.0266447894783378
Dominica,surge,1.5,0.1878348044808172
Dominica,surge,2.0,0.9257988740182773
Dominica,surge,3.0,3.399709383659079
Dominica,surge,5.0,33.07597727643288
Dominica,surge,10.0,132.84511595232556
Dominica,surge,20.0,279.03065351880025
Dominica,surge,50.0,472.06309845683893
Dominica,surge,100.0,794.2117001084747
Dominica,tsunami,100.0,0.0
Dominica,tsunami,250.0,0.0
Dominica,tsunami,500.0,0.0
Dominica,tsunami,1000.0,0.0
Dominica,tsunami,1500.0,0.0
Dominica,tsunami,2000.0,0.0
Dominica,tsunami,4000.0,0.0
Dominica,tsunami,5000.0,0.0
Dominica,tsunami,30000.0,5.595631749507899
Dominica,wind,0.5,0.0
Dominica,wind,1.0,0.0
Dominica,wind,1.5,0.0
Dominica,wind,2.0,0.0
Dominica,wind,3.0,0.13351808867916387
Dominica,wind,5.0,5.797673003365587
Dominica,wind,10.0,48.73932171596013
Dominica,wind,20.0,202.90147599508262
Dominica,wind,50.0,580.1575732722289
Dominica,wind,100.0,890.5818648398018
Dominican Republic,earthquake,0.5,2.771111318660598
Dominican Republic,earthquake,1.0,45.09102599226654
Dominican Republic,earthquake,1.5,118.62413480028263
Dominican Republic,earthquake,2.0,176.18503232750226
Dominican Republic,earthquake,3.0,306.7863778232846
Dominican Republic,earthquake,5.0,526.6379706772723
Dominican Republic,earthquake,10.0,1005.8017469460947
Dominican Republic,earthquake,20.0,1775.7393342089056
Dominican Republic,earthquake,50.0,3123.9026652541256
Dominican Republic,earthquake,100.0,4166.018285702843
Dominican Republic,earthquake,250.0,7330.804953865881
Dominican Republic,earthquake,500.0,10675.464639038815
Dominican Republic,earthquake,1000.0,13402.879814760248
Dominican Republic,earthquake,1500.0,16415.54908446332
Dominican Republic,earthquake,2000.0,18598.411051777683
Dominican Republic,earthquake,4000.0,23127.298969688243
Dominican Republic,earthquake,5000.0,24098.612881674115
Dominican Republic,earthquake,30000.0,36259.912497847916
Dominican Republic,flood,2.0,0.0
Dominican Republic,flood,3.0,0.0
Dominican Republic,flood,5.0,1.1200834369828463
Dominican Republic,flood,10.0,63.50049139887496
Dominican Republic,flood,20.0,229.7976001607772
Dominican Republic,flood,50.0,826.0944384496845
Dominican Republic,flood,100.0,1438.7232426186758
Dominican Republic,flood,250.0,11304.869423050313
Dominican Republic,flood,500.0,13886.77454574235
Dominican Republic,flood,1000.0,18599.900339727057
Dominican Republic,flood,1500.0,23577.96201568069
Dominican Republic,flood,2000.0,25314.7956275726
Dominican Republic,flood,4000.0,27540.554865682963
Dominican Republic,flood,5000.0,28007.384400559982
Dominican Republic,flood,30000.0,29732.810348218944
Dominican Republic,surge,0.5,0.0
Dominican Republic,surge,1.0,0.09988678460149833
Dominican Republic,surge,1.5,1.300767377653763
Dominican Republic,surge,2.0,4.39066518378178
Dominican Republic,surge,3.0,16.608856703653085
Dominican Republic,surge,5.0,44.33363292309716
Dominican Republic,surge,10.0,135.48914890332406
Dominican Republic,surge,20.0,294.5015485492463
Dominican Republic,surge,50.0,680.6264651012159
Dominican Republic,surge,100.0,1014.1848307802612
Dominican Republic,tsunami,100.0,0.0
Dominican Republic,tsunami,250.0,0.0025087694413821818
Dominican Republic,tsunami,500.0,3.654727455778475
Dominican Republic,tsunami,1000.0,81.48499884116671
Dominican Republic,tsunami,1500.0,207.61163326744114
Dominican Republic,tsunami,2000.0,208.16621704440692
Dominican Republic,tsunami,4000.0,228.58391044622792
Dominican Republic,tsunami,5000.0,251.88795900834094
Dominican Republic,tsunami,30000.0,2155.413945227007
Dominican Republic,wind,0.5,0.0
Dominican Republic,wind,1.0,0.0
Dominican Republic,wind,1.5,0.009196772249004493
Dominican Republic,wind,2.0,0.774779953453042
Dominican Republic,wind,3.0,16.919566476068333
Dominican Republic,wind,5.0,101.68173785954907
Dominican Republic,wind,10.0,565.9355701848634
Dominican Republic,wind,20.0,2033.6005212702917
Dominican Republic,wind,50.0,12636.201805446173
Dominican Republic,wind,100.0,28094.259870705384
Ecuador,flood,1.5,0.0
Ecuador,flood,2.0,0.032822368338792075
Ecuador,flood,3.0,7.58119016535945
Ecuador,flood,5.0,161.0370113771304
Ecuador,flood,10.0,636.6160437701899
Ecuador,flood,20.0,1409.9791734903704
Ecuador,flood,50.0,2656.229845080435
Ecuador,flood,100.0,4451.893803309721
Ecuador,flood,250.0,8535.769186792011
Ecuador,flood,500.0,10423.258870502728
Ecuador,flood,1000.0,14453.871871969113
Ecuador,flood,1500.0,16706.47565386757
Ecuador,flood,2000.0,17853.749577000377
Ecuador,flood,4000.0,20982.18525539418
Ecuador,flood,5000.0,21792.322051519655
Ecuador,flood,30000.0,25572.581364044687
Ecuador,tsunami,20.0,0.0
Ecuador,tsunami,50.0,0.7159975228228139
Ecuador,tsunami,100.0,7.235316430680268
Ecuador,tsunami,250.0,82.68449946086422
Ecuador,tsunami,500.0,245.58407940533192
Ecuador,tsunami,1000.0,608.695917533203
Ecuador,tsunami,1500.0,1011.9471745092344
Ecuador,tsunami,2000.0,1728.8515740164119
Ecuador,tsunami,4000.0,3217.9337293289564
Ecuador,tsunami,5000.0,3377.458019609335
Ecuador,tsunami,30000.0,7452.44367688956
"Egypt, Arab Rep.",earthquake,0.5,5.154735168572415
"Egypt, Arab Rep.",earthquake,1.0,34.0443270361249
"Egypt, Arab Rep.",earthquake,1.5,57.49902468997879
"Egypt, Arab Rep.",earthquake,2.0,72.59774659669483
"Egypt, Arab Rep.",earthquake,3.0,105.96497532500089
"Egypt, Arab Rep.",earthquake,5.0,179.0496523869322
"Egypt, Arab Rep.",earthquake,10.0,332.0389470509183
"Egypt, Arab Rep.",earthquake,20.0,586.4716798304412
"Egypt, Arab Rep.",earthquake,50.0,1274.1821038351973
"Egypt, Arab Rep.",earthquake,100.0,2366.8998182738133
"Egypt, Arab Rep.",earthquake,250.0,4992.123985036849
"Egypt, Arab Rep.",earthquake,500.0,9129.727638020926
"Egypt, Arab Rep.",earthquake,1000.0,15755.995368064116
"Egypt, Arab Rep.",earthquake,1500.0,20232.444149177307
"Egypt, Arab Rep.",earthquake,2000.0,25752.621651973684
"Egypt, Arab Rep.",earthquake,4000.0,37610.2842984807
"Egypt, Arab Rep.",earthquake,5000.0,40756.62831852989
"Egypt, Arab Rep.",earthquake,30000.0,80701.0310221018
"Egypt, Arab Rep.",flood,1.5,0.0
"Egypt, Arab Rep.",flood,2.0,0.0
"Egypt, Arab Rep.",flood,3.0,0.0
"Egypt, Arab Rep.",flood,5.0,0.4866136044444646
"Egypt, Arab Rep.",flood,10.0,15.131926542824358
"Egypt, Arab Rep.",flood,20.0,39.08872124365901
"Egypt, Arab Rep.",flood,50.0,521.0695186713035
"Egypt, Arab Rep.",flood,100.0,4705.049961003658
"Egypt, Arab Rep.",flood,250.0,8485.2882710524
"Egypt, Arab Rep.",flood,500.0,12817.404396112688
"Egypt, Arab Rep.",flood,1000.0,20051.91946251471
"Egypt, Arab Rep.",flood,1500.0,24205.133265582637
"Egypt, Arab Rep.",flood,2000.0,27103.77369192058
"Egypt, Arab Rep.",flood,4000.0,39618.77684784349
"Egypt, Arab Rep.",flood,5000.0,42543.837382256504
"Egypt, Arab Rep.",flood,30000.0,54441.86209758755
"Egypt, Arab Rep.",tsunami,100.0,0.0
"Egypt, Arab Rep.",tsunami,250.0,9.810648370648597
"Egypt, Arab Rep.",tsunami,500.0,488.4194038221686
"Egypt, Arab Rep.",tsunami,1000.0,2498.471316238893
"Egypt, Arab Rep.",tsunami,1500.0,4310.130908507442
"Egypt, Arab Rep.",tsunami,2000.0,7844.284856653144
"Egypt, Arab Rep.",tsunami,4000.0,15753.911464751787
"Egypt, Arab Rep.",tsunami,5000.0,17128.496811644665
"Egypt, Arab Rep.",tsunami,30000.0,25759.25082551755
El Salvador,earthquake,0.1,1.1080357228188265
El Salvador,earthquake,0.5,25.326344495023804
El Salvador,earthquake,1.0,74.3960178921767
El Salvador,earthquake,1.5,114.92397312424207
El Salvador,earthquake,2.0,132.4982327798349
El Salvador,earthquake,3.0,198.1600059519499
El Salvador,earthquake,5.0,310.4295063234139
El Salvador,earthquake,10.0,490.10299637052265
El Salvador,earthquake,20.0,783.7170363067041
El Salvador,earthquake,50.0,1271.2453974820053
El Salvador,earthquake,100.0,1997.5708997354902
El Salvador,earthquake,250.0,3321.6639837354346
El Salvador,earthquake,500.0,4858.061152552298
El Salvador,earthquake,1000.0,7452.419079787466
El Salvador,earthquake,1500.0,7749.121329185676
El Salvador,earthquake,2000.0,8363.418634179892
El Salvador,earthquake,4000.0,10266.79849220185
El Salvador,earthquake,5000.0,10490.27862258981
El Salvador,flood,3.0,0.0015280851392244009
El Salvador,flood,5.0,0.6124649749679638
El Salvador,flood,10.0,39.95705876137253
El Salvador,flood,20.0,84.1530578549622
El Salvador,flood,50.0,182.17533953421753
El Salvador,flood,100.0,293.5265380070516
El Salvador,flood,250.0,542.7573004666818
El Salvador,flood,500.0,657.7739630436349
El Salvador,flood,1000.0,735.6073992499649
El Salvador,flood,1500.0,777.0185040691588
El Salvador,flood,2000.0,802.7342294186292
El Salvador,flood,4000.0,850.0207483821591
El Salvador,flood,5000.0,861.1579982055315
El Salvador,flood,30000.0,913.0275670213883
El Salvador,surge,0.5,0.0
El Salvador,surge,1.0,0.0
El Salvador,surge,1.5,0.0
El Salvador,surge,2.0,0.0
El Salvador,surge,3.0,3.718080046217977e-07
El Salvador,surge,5.0,0.0019905094271381522
El Salvador,surge,10.0,0.37080742589141374
El Salvador,surge,20.0,0.8763382141456988
El Salvador,surge,50.0,1.9336088922974313
El Salvador,tsunami,10.0,0.0
El Salvador,tsunami,20.0,0.0
El Salvador,tsunami,50.0,0.3582599162073429
El Salvador,tsunami,100.0,2.31085065020944
El Salvador,tsunami,250.0,7.5737764787507915
El Salvador,tsunami,500.0,9.698037776723574
