country,gdp_pc_pp,gdp_pc_pp_A,pop,share1,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Belarus,16752.098769999997,16742.2555,9507120,0.096,0.77046,4989.254611,1,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.5541666666666667,0.3864445367538237,1.0,0.43562942058399995,1.1068302153231997,71.75206877541122,682155528.0960873,5.505878534970826e-07,5.234504793739183,4.270109092748143,0.172373852,83760.49385,71.75206877541122,79.41735773257345,79.41735773257345,71.75206877541122,5.505878534970826e-07,0.005088617633931036,0.9999999999999998,4.270109092748143,10.507445477712452,4.270109092748143,216746.48205301925,3.3924060982916426,3.2000000000000006,0.4684550397999999,1.8799999999999992,1.6393599999999995,81.21936625758869,772162261.3348466,0.0048483098967299545,0.8834354671993898,0.004283168918745053
Belgium,42094.579050000015,41945.69212,11348159,0.086,0.97897,41096.1573,1,0.2,1.5,0.06,0.8,0.05,0.0,0.425,0.2166915174374668,1.0,0.48314774690999995,1.0512778945961865,27.427868115601676,311255808.40687823,5.2499881459177095e-08,0.5957770022798938,0.0,0.5792287,210472.89525000003,27.427868115601676,28.834311445831602,28.834311445831602,27.427868115601676,5.2499881459177095e-08,0.00045875789873802883,1.0,0.0,5.568836213634269,0.0,971301.9583737914,3.3990767471997887,0.0,0.5101755720000001,1.54,1.54,30.866637934274827,350279515.0735823,0.0007332687160883918,0.8885926667492774,0.0006515772038728028
Belize,7846.015831999998,7831.454486,366954,0.0321,0.43845,4810.565902,1,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.9615481265045698,1.0,0.15088172973340003,1.2950350507821216,109.2592110914799,40093104.54686292,3.746613663998059e-06,1.3748348704587439,0.0,0.2545334,39230.07916000001,109.25921109147993,141.49450798426923,141.49450798426923,109.2592110914799,3.746613663998059e-06,0.04366439792426206,1.0,0.0,9.076517149998145,0.0,40798.87223389389,3.3259762202226506,0.0,0.19982794680000004,1.5420137719325504,1.5420137719325504,177.1655596501771,65011610.77587109,0.02258032145788017,0.6167068323392992,0.013925438519492388
Benin,2009.961384,2009.961384,10872298,0.032,0.44395,789.4404107,1,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.25,0.3302533219458435,1.0,0.08277983833600004,1.0884414267194695,5.050598347204418,54911610.309113875,1.4904766506275e-06,16.204906307664064,0.11503630544472943,0.08237205599999999,10049.806919999999,5.050598347204417,5.497280470818171,5.497280470818171,5.050598347204418,1.4904766506275e-06,0.0015758525854976618,0.9999999999999998,0.1150363054447294,0.6902178326683764,0.1150363054447294,30430.60054865402,3.3978527285143647,1.6000000000000003,0.07731285760000003,3.3937396016581673,3.1765402671520437,9.13863487498017,99357961.67397715,0.004546671865303941,0.5526644204849445,0.002512783771573404
Bhutan,8253.293783000005,8105.796967,797765,0.067,0.39377,2804.000223,1,0.2,1.5,0.06,0.8,0.05,0.6,0.4166666666666667,0.185575394278482,1.0,0.04401946709800002,1.0410950250338622,191.33193703255606,152637922.74677703,4.606177131864979e-06,3.6746468996022648,12.213891951060619,0.24155477999999997,41266.46891500001,191.33193703255606,199.19472777468624,199.19472777468624,191.33193703255606,4.606177131864979e-06,0.006964772895356122,0.9999999999999998,12.213891951060619,49.87617830705483,12.213891951060619,222370.36906452087,3.3890454946515645,2.4000000000000004,0.043738370800000016,3.395562306575224,3.069588325144003,234.99719756068671,187472539.31200123,0.028473140995505332,0.8141881648743732,0.023182494415339767
Bolivia,6707.9561840000015,6707.9561840000015,10887882,0.039,0.68911,3104.956089,1,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.45,0.4218342004210295,1.0,0.17059334626300007,1.1184116172586664,39.6177333120312,431353205.40886486,1.307671197227497e-06,14.237769690211714,0.6362307345281397,0.27343408,33539.780920000005,39.6177333120312,44.308933185631346,44.308933185631346,39.6177333120312,1.307671197227497e-06,0.005496527315875776,0.9999999999999998,0.6362307345281397,2.6509613938672487,0.6362307345281396,79509.39228380298,3.3909556559548024,2.4000000000000004,0.21263727540000002,2.255416846714411,2.0388968294298273,48.883399182875166,532236682.0620412,0.007287376041524119,0.8104537322337044,0.005906081111043702
Bosnia and Herzegovina,11327.487410000002,11179.34991,3516816,0.077,0.3994,4708.718261,1,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.32393223235700314,1.0,0.14356445648199992,1.0863728261278711,78.166496519874,274897185.62503725,1.0762357639412927e-06,3.7849231544009605,0.0,0.09976816199999997,56637.43705000001,78.16649651987399,84.91795773280992,84.91795773280992,78.166496519874,1.0762357639412927e-06,0.0042667317534458675,0.9999999999999997,0.0,12.36607778459128,0.0,174843.47463015144,3.391465720388851,0.0,0.1547600721999999,2.4680943740000005,2.4680943740000005,88.28661175680887,310487768.81213355,0.007794015438840276,0.8853720282661728,0.00690060325742388
Botswana,15723.23706,15513.44193,2250260,0.028,0.5771,6788.042745000002,1,0.2,1.5,0.06,0.8,0.05,0.6,0.7083333333333333,0.2811780767140953,1.0,0.08310013303600002,1.072381366204197,47.854409584418875,107684863.71143442,4.403174549986815e-07,0.9908287562853333,1.248266769849022,0.30619332,78616.1853,47.854409584418875,51.31817712903434,51.31817712903433,47.854409584418875,4.403174549986815e-07,0.0013842467713778188,1.0,1.248266769849022,2.9370982819976996,1.248266769849022,279595.7146400775,3.39776677252884,3.2000000000000006,0.1121983254,3.266403415957444,2.8483037787148904,59.07100167580539,132925112.23099785,0.00375692368247009,0.810116778568516,0.003043546910970436
Brazil,14023.691619999994,14023.69162,207652865,0.036000000000000004,0.8593299999999999,8649.948492,1,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.5458333333333333,0.26557501018758395,1.0,0.21376261367200006,1.0672752033830792,27.559122356080906,5722730714.1257515,2.823920465074468e-07,58.63951751048458,1.4370826541411283,0.14558476199999998,70118.45809999997,27.559122356080913,29.413167917645417,29.413167917645417,27.559122356080906,2.823920465074468e-07,0.0007998110648739211,0.9999999999999998,1.4370826541411286,3.0378729036453684,1.4370826541411281,264025.06037926197,3.398859905995655,0.8000000000000002,0.2071562594,3.3026515399850984,3.1969666907055747,31.91019233278959,6626242860.604793,0.0022754488045986856,0.8636463882344669,0.00196518314170409
Bulgaria,17794.52661,17709.07519,7127822,0.06,0.74266,7350.795801,1,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.7166666666666667,0.3230784715072762,1.0,0.4390931068799999,1.0860934296450326,48.42749864858041,345182590.27232176,3.4068114860537883e-07,2.4283145860146886,1.997597536140522,0.17148750599999996,88972.63305,48.42749864858041,52.59678809636689,52.59678809636689,48.42749864858041,3.4068114860537883e-07,0.0019296198690760906,0.9999999999999998,1.9975975361405218,4.1810180988987655,1.9975975361405216,275390.16337087075,3.3969297778611525,3.2000000000000006,0.4733378346,2.2413224551999997,1.9544331809344,55.022108442221146,392187795.0408496,0.0030920804834055175,0.8801461815923366,0.0027214828306455527
Burkina Faso,1642.185834,1594.576777,18646433,0.083,0.30688000000000004,649.7304837,1,0.2,1.5,0.06,0.8,0.05,0.8,0.4166666666666667,0.40566509188102295,1.0,0.037206592051000006,1.1131202150373583,3.8422867152538696,71644941.80277134,9.452122291414997e-07,17.624836501467627,0.34951118210529464,0.098161232,8210.92917,3.842286715253869,4.276927014718574,4.276927014718574,3.8422867152538696,9.452122291414997e-07,0.001488812226481245,0.9999999999999998,0.34951118210529464,1.048533546315884,0.34951118210529464,20240.659929418267,3.3976810031036933,2.4000000000000004,0.03620367940000001,3.393739601658168,3.067940599898984,4.279904729918304,79804956.79280475,0.002606224363471341,0.8977505243036594,0.0023397392887593675
Burundi,721.1765615,721.1765615,10524117,0.069,0.12359,285.7274421,1,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.25,0.4629793127178333,1.0,0.10229098596046879,1.1318765116320695,2.949712237977546,31043116.708807535,2.5495836460477823e-06,26.832116592293453,0.07706306707831244,0.04666023,3605.8828074999997,2.9497122379775456,3.338709998240449,3.3387099982404496,2.949712237977546,2.5495836460477823e-06,0.0038259243104510135,1.0,0.07706306707831244,0.4623784024698746,0.07706306707831244,7788.431812065945,3.394122108120251,2.4000000000000004,0.10326718970073563,2.469788850858763,2.2326891211763216,3.3597319654118585,35358212.29263435,0.004658681583361273,0.8779605838634066,0.004090138802961563
Cameroon,3346.8177930000006,3045.919165,23439189,0.045,0.54938,1032.648722,1,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5666666666666667,0.4197375746029477,1.0,0.018028650735000002,1.1177254884913566,10.204420309195129,239183336.26266307,1.00248310432654e-06,23.497390951616485,0.5929076021783907,0.09980292199999999,16734.088965000003,10.204420309195129,11.405740674866248,11.40574067486625,10.204420309195129,1.00248310432654e-06,0.0042699120981556865,0.9999999999999998,0.5929076021783907,1.5694612998839756,0.5929076021783908,39867.97936979952,3.393799593760064,3.2000000000000006,0.0161419416,1.8343680960785826,1.599568979780524,13.206911028492682,309559283.7030243,0.003946109960367561,0.772657609881678,0.003048991890307883
Canada,43113.68397,43087.75737,36286425,0.066,0.82006,42157.92799,1,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.8333333333333333,0.3354838938558465,1.0,0.24114664264000005,1.0901531512560958,42.502892428498726,1542278018.3897867,7.962747296173342e-08,2.889396325565468,3.6492258950325405,0.66304528,215568.41985,42.502892428498726,46.33466211842673,46.33466211842674,42.502892428498726,7.962747296173342e-08,0.0012965352579387861,0.9999999999999998,3.6492258950325405,5.052774316198902,3.6492258950325405,642559.6691763307,3.398162413504443,3.2,0.30450452800000005,1.5066764561178578,1.313821869734772,48.49361156983325,1759659799.2078865,0.0011247846879328797,0.8764637454831017,0.0009858330004476935
Central African Republic,647.8804448000001,647.8804448,4594621,0.033,0.40332,382.21317430000005,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.3147438330510679,1.0,0.0094500347288,1.0833658875339842,3.5423005069785907,16275528.297674477,5.130394939147807e-06,23.572220325702247,0.0,0.031053149199999998,3239.4022240000004,3.5423005069785907,3.8376075326549435,3.8376075326549435,3.5423005069785907,5.130394939147807e-06,0.0027770829310915434,0.9999999999999998,0.0,0.508367048679864,0.0,10292.186482568508,3.3945554250634453,0.0,0.009220104719999999,3.2392822211843653,3.2392822211843653,5.756602017893622,26449404.52005641,0.008885284413346784,0.6153457362464569,0.005467521879090045
Chad,1845.9146790000002,1845.914679,14452543,0.049,0.22618,664.2956518999998,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.7532009944644721,1.0,0.035716833231,1.226852659987205,4.556841044452338,65857941.13911233,1.21443156836779e-06,17.55162446239293,0.0,0.052886108,9229.573395000001,4.556841044452338,5.590572556525223,5.590572556525223,4.556841044452338,1.21443156836779e-06,0.002722606710985474,0.9999999999999998,0.0,0.7797518031902172,0.0,12253.798737430308,3.3945747372335626,0.0,0.03457689180000001,3.3937396016581673,3.3937396016581673,6.553372425373417,94712896.7727236,0.0035502033219236436,0.6953429087608561,0.0024686087045588407
Chile,22706.72054,22706.72054,17909754,0.048,0.89697,13792.92605,1,0.2,1.5,0.06,0.8,0.05,0.8,0.9,0.3473941118185529,1.0,0.166982124336,1.0940508153498334,222.4159270345957,3983414538.871558,1.261584057989785e-06,22.594660128918793,61.85672856995436,0.16560281999999998,113533.6027,222.41592703459568,243.33432631898836,243.33432631898842,222.4159270345957,1.261584057989785e-06,0.02762203971182145,1.0,61.85672856995436,86.60042966091153,61.856728569954356,326814.988618171,3.3610027653328154,3.2000000000000006,0.18614685540000003,0.7738484000000001,0.6747958047999999,293.70222245848305,5260134553.484707,0.012934594493339507,0.7572837725667392,0.009795158514537113
China,14399.447659999994,14400.88606,1378665000,0.052000000000000005,0.5677800000000001,8123.180873,1,0.2,1.5,0.06,0.8,0.05,0.8,0.8166666666666667,0.2292163791392399,1.0,0.195861919520056,1.0553767031895211,47.46679680156254,65440811412.426216,4.697632606752901e-07,647.6461657788989,4.486460799237957,0.44824216000000006,71997.2383,47.46679680156254,50.09535151939998,50.09535151939998,47.46679680156254,4.697632606752901e-07,0.0015293292243726548,1.0000000000000002,4.486460799237958,7.892233878530215,4.486460799237957,314101.6299549191,3.3979144770021974,3.2000000000000006,0.22259948206360694,2.8398231549999995,2.4763257911599994,55.23105719173961,76145125463.2497,0.003835637206082919,0.859422202200064,0.0032964317744922835
Colombia,13124.324840000003,13124.32484,48653419,0.039,0.76708,5805.605335,1,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,1.0,0.2797792564799715,1.0,0.10501325128700002,1.0719235969662864,210.68229700817366,10250414072.221117,2.32795693902498e-06,113.26306436833981,24.955930727408465,0.145318898,65621.6242,210.6822970081737,225.835325626121,225.83532562612103,210.68229700817366,2.32795693902498e-06,0.016575751585242604,0.9999999999999998,24.955930727408465,34.13016130625134,24.955930727408465,234547.85399609368,3.375846721203925,3.2000000000000006,0.10893280159999999,1.4179199999999996,1.23642624,238.14164686263396,11586405326.157766,0.018145058870901423,0.8846932058452609,0.01605281030274877
Comoros,1411.152339,1411.152339,795601,0.045,0.28412,775.0800847,1,0.2,1.5,0.06,0.8,0.05,0.26666666666666666,0.16666666666666666,0.197958724460889,1.0,0.04162310617999998,1.0451475168995858,4.060968395377462,3230910.516330704,1.2980546972037019e-06,1.0327336151499624,0.018286858604592143,0.125104594,7055.761695,4.060968395377463,4.24431103463645,4.24431103463645,4.060968395377462,1.2980546972037019e-06,0.001180611356128759,1.0000000000000002,0.018286858604592143,0.4114543186033232,0.01828685860459214,35642.590212759314,3.397832130486993,2.4000000000000004,0.04138180279999999,2.469788850858763,2.2326891211763216,4.681941239164442,3724957.131820469,0.003317814179071734,0.8673685097556242,0.00287776754014753
"Congo, Dem. Rep.",743.8943424,742.3079048999998,78736153,0.055,0.43015,444.50531680000006,1,0.2,1.5,0.06,0.8,0.05,0.4,0.375,0.2370560018580905,1.0,0.083440882175,1.0579422495191846,6.757813855380677,532084265.6627727,5.937010394437759e-06,467.45735877904184,0.11710135329168732,0.05676833400000001,3719.4717119999996,6.757813855380676,7.149376791993346,7.149376791993345,6.757813855380677,5.937010394437759e-06,0.003973531477175836,0.9999999999999998,0.11710135329168732,0.7806756886112489,0.11710135329168733,15690.265940731579,3.3937580805727587,1.6000000000000003,0.079148822,3.0999999999999988,2.9016,8.19610817010384,645330026.8858459,0.01101783909750009,0.8245149667534293,0.009084373237169919
"Congo, Rep.",5301.395941,5301.397271,5125821,0.042,0.65798,1528.24483,1,0.2,1.5,0.06,0.8,0.05,0.0,0.075,0.3727534239023239,1.0,0.15384201525799995,1.102349746608715,36.57834890008777,187494068.9373968,1.7917030642024864e-06,9.183949192253452,0.0,0.116462276,26506.979704999994,36.57834890008776,40.32213364137692,40.32213364137692,36.57834890008777,1.7917030642024864e-06,0.006888588275187134,1.0,0.0,4.7584632439398185,0.0,71111.29772464777,3.3872568020991727,0.0,0.15756214879999997,1.8343680960785826,1.8343680960785826,47.05708267852978,241206182.5923442,0.008876356944894297,0.7773186695395585,0.006899757970763455
Costa Rica,15401.492499999997,15401.4925,4857274,0.042,0.77675,11824.6381,1,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.725,0.4818967549173638,1.0,0.19611013340200006,1.1380673164886508,73.63198672709723,357650734.6978744,6.478515021472941e-07,3.1467922572409956,5.384957538015559,0.26912722000000006,77007.46249999997,73.63198672709726,83.79815754223549,83.79815754223549,73.63198672709723,6.478515021472941e-07,0.005697515905835079,0.9999999999999998,5.38495753801556,7.95806532711659,5.384957538015559,159800.74925635327,3.3921441845624134,3.9999999999999996,0.20864231120000004,1.984168669323803,1.666701682231994,84.25249158712012,409237436.8213373,0.0054704108440867105,0.873944323070364,0.004780834502052139
Cote d'Ivoire,3424.7642100000003,3448.144013,23695919,0.057,0.54869,1526.197175,1,0.2,1.5,0.06,0.8,0.05,0.0,0.1875,0.5759764393620561,1.0,0.10944238212883546,1.168855250778219,7.3489078420741425,174139124.96425372,7.05063380161826e-07,16.707124746180835,0.0,0.10841568399999998,17123.82105,7.348907842074142,8.589809518693592,8.589809518693592,7.3489078420741425,7.05063380161826e-07,0.0017740187332729047,0.9999999999999998,0.0,1.3995930065618767,0.0,29730.07206504161,3.3964331480545313,0.0,0.11073971036073096,3.393739601658168,3.393739601658168,9.614907422163155,227834067.4680769,0.0028074655166298746,0.7643243475370655,0.0021458142492309395
Croatia,21527.967669999995,21408.55151,4170600,0.073,0.5928399999999999,12090.66656,1,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5708333333333333,0.23052247153165525,1.0,0.3197515696700001,1.0558041268888154,141.59392187654322,590531610.578311,7.261449062136446e-07,3.0284599458546264,5.702400030546487,0.28301458,107639.83834999998,141.59392187654322,149.4954470596268,149.4954470596268,141.59392187654322,7.261449062136446e-07,0.0031068450677268072,0.9999999999999998,5.702400030546487,14.98440883939223,5.702400030546487,466938.59229779657,3.3951458471051295,3.2000000000000006,0.35458065800000005,2.4647497964,2.1492618224607996,156.06136621525906,650869533.9373595,0.007249238228499212,0.9072964392817082,0.006577208032222173
Cyprus,31331.392999999985,31195.50622,1170125,0.079,0.6684,23324.20174,1,0.2,1.5,0.06,0.8,0.05,0.0,0.2125,0.20174778291418224,1.0,0.3706353399699999,1.0463875006789523,57.063423773387306,66771338.74283482,2.3162258725452455e-07,0.2710273799112006,0.0,0.24233095999999996,156656.9649999999,57.0634237733873,59.71045338241865,59.71045338241865,57.063423773387306,2.3162258725452455e-07,0.0029896409347119233,1.0,0.0,54.19431487870078,0.0,776499.065997852,3.3941363250162024,0.0,0.38700596600000003,0.8649007619047621,0.8649007619047621,87.40137391286694,102270532.64979343,0.0027895782965304794,0.6528893222007649,0.001821285883247749
Czech Republic,31338.875210000013,31071.74837,10561633,0.097,0.7298,18266.54969,1,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.9,0.23979983157078166,1.0,0.4869977619340001,1.0588401782207393,54.63472354688583,577031899.1586664,1.5366961132470414e-07,1.6230020380641692,13.185014191806822,0.40017238000000005,156694.37605000008,54.63472354688584,57.84944041742543,57.84944041742543,54.63472354688583,1.5366961132470414e-07,0.001031347584965285,1.0,13.185014191806822,21.975023653011363,13.185014191806822,653438.2239703475,3.3983963189926936,3.9999999999999996,0.4812709024000001,2.3539999999999996,1.97736,58.01059549875159,612686619.7692662,0.0018510745873942796,0.9418059421241692,0.0017433530457229773
Denmark,45991.22478000002,45686.48453,5731118,0.094,0.8784700000000001,53417.66428000001,1,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.9166666666666669,0.2301060640275852,1.0,0.45219752521800005,1.0556678559505286,2.2754477896544767,13040859.785348983,3.6238376184311456e-09,0.020768641004067865,0.36406053172418007,0.6707697200000001,229956.12390000006,2.2754477896544767,2.4021170894319104,2.4021170894319104,2.2754477896544767,3.6238376184311456e-09,5.4514806462369785e-05,0.9999999999999998,0.3640605317241801,0.5415776504987801,0.3640605317241802,999348.3868918503,3.399917163371355,3.2000000000000006,0.48524766240000006,1.3,1.1335999999999997,2.432237518333486,13939440.221596371,5.2884817266079455e-05,0.9355368349114035,4.9475694559975916e-05
Dominica,10151.342519999998,10174.03854,73543,0.038,0.6982,7144.454673,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,1.471708262030755,1.0,0.14597510012200005,1.4619868940248675,226.200184799196,16635440.190687269,5.735130958549823e-06,0.42177873608462974,0.0,0.43999999999999995,50756.71259999999,226.20018479919597,330.70170560242764,330.70170560242764,226.200184799196,5.735130958549823e-06,0.10788346260910492,0.9999999999999998,0.0,16.47007891653981,0.0,34488.29765347835,3.2429065863998234,0.0,0.2267324758,1.4794741941800909,1.4794741941800909,399.1150992481801,29352121.74400891,0.039316484343016746,0.5667542651863914,0.02228278519353872
