country,gdp_pc_pp,gdp_pc_pp_A,pop,share1,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Belarus,16752.098769999997,16742.2555,9507120,0.096,0.77046,4989.254611,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.5541666666666667,0.3864445367538237,1.0,0.43562942058399995,1.308380406754342,71.75206877541122,682155528.0960873,6.542469594853409e-07,6.220004353462274,4.270109092748143,0.172373852,83760.49385,71.75206877541122,93.87900092983806,93.87900092983807,71.75206877541122,6.542469594853409e-07,0.005088617633931036,0.9999999999999998,4.270109092748143,10.507445477712452,4.270109092748143,216746.48205301925,3.3924060982916426,3.2000000000000006,0.4684550397999999,1.8799999999999992,1.6393599999999995,96.51052613647106,917537153.2425667,0.005761100591724309,0.7434636577770797,0.004283168918745053
Belgium,42094.579050000015,41945.69212,11348159,0.086,0.97897,41096.1573,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.425,0.2166915174374668,1.0,0.48314774690999995,1.1480208379739567,27.427868115601676,311255808.40687823,5.742236726768457e-08,0.65163815391008,0.0,0.5792287,210472.89525000003,27.427868115601676,31.487764137912208,31.487764137912208,27.427868115601676,5.742236726768457e-08,0.00045875789873802883,1.0,0.0,5.568836213634269,0.0,971301.9583737914,3.3990767471997887,0.0,0.5101755720000001,1.54,1.54,33.7607508915765,383122369.07700187,0.000802021344636216,0.8124187819070423,0.0006515772038728028
Belize,7846.015831999998,7831.454486,366954,0.0321,0.43845,4810.565902,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.9615481265045698,1.0,0.15088172973340003,1.8516600728709784,109.2592110914799,40093104.54686292,5.385249663616954e-06,1.9761389050628957,0.0,0.2545334,39230.07916000001,109.25921109147993,202.31091877147531,202.31091877147531,109.2592110914799,5.385249663616954e-06,0.04366439792426206,1.0,0.0,9.076517149998145,0.0,40798.87223389389,3.3259762202226506,0.0,0.19982794680000004,1.5420137719325504,1.5420137719325504,254.6514949429064,93445384.67527927,0.03245615359381631,0.4290538766166526,0.01392543851949239
Benin,2009.961384,2009.961384,10872298,0.032,0.44395,789.4404107,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.25,0.3302533219458435,1.0,0.08277983833600004,1.255298588167888,5.050598347204418,54911610.309113875,1.7561993034673779e-06,19.093922174689755,0.11503630544472943,0.08237205599999999,10049.806919999999,5.050598347204417,6.340008974648772,6.340008974648773,5.050598347204418,1.7561993034673779e-06,0.0015758525854976618,0.9999999999999998,0.1150363054447294,0.6902178326683764,0.1150363054447294,30430.60054865402,3.3978527285143647,1.6000000000000003,0.07731285760000003,3.3937396016581673,3.1765402671520437,10.767873616353548,117071530.78333344,0.005357253976155767,0.4690432416975899,0.0025127837715734035
Bhutan,8253.293783000005,8105.796967,797765,0.067,0.39377,2804.000223,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.4166666666666667,0.185575394278482,1.0,0.04401946709800002,1.1186265561403412,191.33193703255606,152637922.74677703,5.023760812348625e-06,4.0077805444633015,12.213891951060619,0.24155477999999997,41266.46891500001,191.33193703255606,214.02898580238875,214.02898580238875,191.33193703255606,5.023760812348625e-06,0.006964772895356122,0.9999999999999998,12.213891951060619,49.87617830705483,12.213891951060619,222370.36906452087,3.3890454946515645,2.4000000000000004,0.043738370800000016,3.395562306575224,3.069588325144003,256.30141401859834,204468297.5545471,0.03105443968885776,0.7465114375790068,0.02318249441533977
Bolivia,6707.9561840000015,6707.9561840000015,10887882,0.039,0.68911,3104.956089,3.0,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.45,0.4218342004210295,1.0,0.17059334626300007,1.3418117485225833,39.6177333120312,431353205.40886486,1.5858208900422772e-06,17.26623072391529,0.6362307345281397,0.27343408,33539.780920000005,39.6177333120312,53.15954000791797,53.159540007917975,39.6177333120312,1.5858208900422772e-06,0.005496527315875776,0.9999999999999998,0.6362307345281397,2.6509613938672487,0.6362307345281396,79509.39228380298,3.3909556559548024,2.4000000000000004,0.21263727540000002,2.255416846714411,2.0388968294298273,59.2811983355115,645446692.2956456,0.008837445670398177,0.6683018296595195,0.0059060811110437
Bosnia and Herzegovina,11327.487410000002,11179.34991,3516816,0.077,0.3994,4708.718261,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.32393223235700314,1.0,0.14356445648199992,1.2493272822979196,78.166496519874,274897185.62503725,1.2487271290373635e-06,4.391543547032664,0.0,0.09976816199999997,56637.43705000001,78.16649651987399,97.65553666392394,97.65553666392394,78.166496519874,1.2487271290373635e-06,0.0042667317534458675,0.9999999999999997,0.0,12.36607778459128,0.0,174843.47463015144,3.391465720388851,0.0,0.1547600721999999,2.4680943740000005,2.4680943740000005,102.43655797850819,360250526.08374524,0.009043184447777566,0.7630722669954784,0.006900603257423881
Botswana,15723.23706,15513.44193,2250260,0.028,0.5771,6788.042745000002,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.7083333333333333,0.2811780767140953,1.0,0.08310013303600002,1.2089389699717095,47.854409584418875,107684863.71143442,5.061278364182144e-07,1.1389192251784515,1.248266769849022,0.30619332,78616.1853,47.854409584418875,57.853060631591646,57.853060631591646,47.854409584418875,5.061278364182144e-07,0.0013842467713778188,1.0,1.248266769849022,2.9370982819976996,1.248266769849022,279595.7146400775,3.39776677252884,3.2000000000000006,0.1121983254,3.266403415957444,2.8483037787148904,67.8998253051804,152792260.89123523,0.004318438057384374,0.7047795685678714,0.0030435469109704356
Brazil,14023.691619999994,14023.69162,207652865,0.036000000000000004,0.8593299999999999,8649.948492,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.5458333333333333,0.26557501018758395,1.0,0.21376261367200006,1.1941993145009573,27.559122356080906,5722730714.1257515,3.2246095296581656e-07,66.95994073398205,1.4370826541411283,0.14558476199999998,70118.45809999997,27.559122356080913,32.91108502587983,32.911085025879835,27.559122356080906,3.2246095296581656e-07,0.0007998110648739211,0.9999999999999998,1.4370826541411286,3.0378729036453684,1.4370826541411281,264025.06037926197,3.398859905995655,0.8000000000000002,0.2071562594,3.3026515399850984,3.1969666907055747,36.43796330744917,7566447475.556695,0.002598314644589224,0.7563299332497785,0.0019651831417040896
Bulgaria,17794.52661,17709.07519,7127822,0.06,0.74266,7350.795801,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.7166666666666667,0.3230784715072762,1.0,0.4390931068799999,1.2485207651457937,48.42749864858041,345182590.27232176,3.942938755001346e-07,2.8104565602551204,1.997597536140522,0.17148750599999996,88972.63305,48.42749864858041,60.4627376668225,60.462737666822505,48.42749864858041,3.942938755001346e-07,0.0019296198690760906,0.9999999999999998,1.9975975361405218,4.1810180988987655,1.9975975361405216,275390.16337087075,3.3969297778611525,3.2000000000000006,0.4733378346,2.2413224551999997,1.9544331809344,63.680894774139325,453906082.7507953,0.003578678779707044,0.7604713913072515,0.0027214828306455527
Burkina Faso,1642.185834,1594.576777,18646433,0.083,0.30688000000000004,649.7304837,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.4166666666666667,0.40566509188102295,1.0,0.037206592051000006,1.3265373735307222,3.8422867152538696,71644941.80277134,1.1456052643876242e-06,21.36145180685112,0.34951118210529464,0.098161232,8210.92917,3.842286715253869,5.096936927604854,5.096936927604855,3.8422867152538696,1.1456052643876242e-06,0.001488812226481245,0.9999999999999998,0.34951118210529464,1.048533546315884,0.34951118210529464,20240.659929418267,3.3976810031036933,2.4000000000000004,0.03620367940000001,3.393739601658168,3.067940599898984,5.187280949724047,96724286.68120581,0.0031587661044968234,0.7407130541981288,0.002339739288759368
Burundi,721.1765615,721.1765615,10524117,0.069,0.12359,285.7274421,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.25,0.4629793127178333,1.0,0.10229098596046879,1.3806800555012047,2.949712237977546,31043116.708807535,3.1482523642047503e-06,33.1325762264174,0.07706306707831244,0.04666023,3605.8828074999997,2.9497122379775456,4.07260885644342,4.07260885644342,2.949712237977546,3.1482523642047503e-06,0.0038259243104510135,1.0,0.07706306707831244,0.4623784024698746,0.07706306707831244,7788.431812065945,3.394122108120251,2.4000000000000004,0.10326718970073563,2.469788850858763,2.2326891211763216,4.148631922548787,43660687.74283837,0.005752588400709951,0.7110084223054759,0.004090138802961563
Cameroon,3346.8177930000006,3045.919165,23439189,0.045,0.54938,1032.648722,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5666666666666667,0.4197375746029477,1.0,0.018028650735000002,1.3398311415593882,10.204420309195129,239183336.26266307,1.2278172103791333e-06,28.77903965152927,0.5929076021783907,0.09980292199999999,16734.088965000003,10.204420309195129,13.672200111820716,13.672200111820716,10.204420309195129,1.2278172103791333e-06,0.0042699120981556865,0.9999999999999998,0.5929076021783907,1.5694612998839756,0.5929076021783908,39867.97936979952,3.393799593760064,3.2000000000000006,0.0161419416,1.8343680960785826,1.599568979780524,16.175507184854606,379140770.07666504,0.0048331006303021055,0.630856281202094,0.003048991890307883
Canada,43113.68397,43087.75737,36286425,0.066,0.82006,42157.92799,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.8333333333333333,0.3354838938558465,1.0,0.24114664264000005,1.260239721228972,42.502892428498726,1542278018.3897867,9.306458330487682e-08,3.3769810222486654,3.6492258950325405,0.66304528,215568.41985,42.502892428498726,53.56383330551622,53.563833305516226,42.502892428498726,9.306458330487682e-08,0.0012965352579387861,0.9999999999999998,3.6492258950325405,5.052774316198902,3.6492258950325405,642559.6691763307,3.398162413504443,3.2,0.30450452800000005,1.5066764561178578,1.313821869734772,56.67689285912559,2056601821.965696,0.00131459174072351,0.7499157114018699,0.0009858330004476935
Central African Republic,647.8804448000001,647.8804448,4594621,0.033,0.40332,382.21317430000005,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.3147438330510679,1.0,0.0094500347288,1.2406473321184426,3.5423005069785907,16275528.297674477,5.974593349195397e-06,27.450992068673504,0.0,0.031053149199999998,3239.4022240000004,3.5423005069785907,4.394745673544796,4.394745673544796,3.5423005069785907,5.974593349195397e-06,0.0027770829310915434,0.9999999999999998,0.0,0.508367048679864,0.0,10292.186482568508,3.3945554250634453,0.0,0.009220104719999999,3.2392822211843653,3.2392822211843653,6.703841816861179,30801612.39242853,0.01034734397475239,0.528398581552024,0.005467521879090045
Chad,1845.9146790000002,1845.914679,14452543,0.049,0.22618,664.2956518999998,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.7532009944644721,1.0,0.035716833231,1.654842034610844,4.556841044452338,65857941.13911233,1.6662494391854116e-06,24.08154166855304,0.0,0.052886108,9229.573395000001,4.556841044452338,7.54085210539971,7.54085210539971,4.556841044452338,1.6662494391854116e-06,0.002722606710985474,0.9999999999999998,0.0,0.7797518031902172,0.0,12253.798737430308,3.3945747372335626,0.0,0.03457689180000001,3.3937396016581673,3.3937396016581673,8.991493150353133,129949941.38968411,0.004871023158678252,0.5067946967488234,0.0024686087045588407
Chile,22706.72054,22706.72054,17909754,0.048,0.89697,13792.92605,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.9,0.3473941118185529,1.0,0.166982124336,1.2714908755487702,222.4159270345957,3983414538.871558,1.5245242486230542e-06,27.30385425987374,61.85672856995436,0.16560281999999998,113533.6027,222.41592703459568,282.7998218012095,282.7998218012095,222.4159270345957,1.5245242486230542e-06,0.02762203971182145,1.0,61.85672856995436,86.60042966091153,61.856728569954356,326814.988618171,3.3610027653328154,3.2000000000000006,0.18614685540000003,0.7738484000000001,0.6747958047999999,354.9158355138833,6356455304.758113,0.015630431302867627,0.6266723115145293,0.00979515851453711
China,14399.447659999994,14400.88606,1378665000,0.052000000000000005,0.5677800000000001,8123.180873,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.8166666666666667,0.2292163791392399,1.0,0.195861919520056,1.159852624116077,47.46679680156254,65440811412.426216,5.245100844797135e-07,723.1236956192242,4.486460799237957,0.44824216000000006,71997.2383,47.46679680156254,55.05448882867692,55.05448882867692,47.46679680156254,5.245100844797135e-07,0.0015293292243726548,1.0000000000000002,4.486460799237958,7.892233878530215,4.486460799237957,314101.6299549191,3.3979144770021974,3.2000000000000006,0.22259948206360694,2.8398231549999995,2.4763257911599994,61.667756716222556,85019177813.17097,0.004282647374560656,0.7697182341169181,0.003296431774492283
Colombia,13124.324840000003,13124.32484,48653419,0.039,0.76708,5805.605335,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,1.0,0.2797792564799715,1.0,0.10501325128700002,1.2076175548331232,210.68229700817366,10250414072.221117,2.6942542479764692e-06,131.08468081932907,24.955930727408465,0.145318898,65621.6242,210.6822970081737,254.42364035963655,254.42364035963652,210.68229700817366,2.6942542479764692e-06,0.016575751585242604,0.9999999999999998,24.955930727408465,34.13016130625134,24.955930727408465,234547.85399609368,3.375846721203925,3.2000000000000006,0.10893280159999999,1.4179199999999996,1.23642624,275.6125480347122,13409492781.190477,0.02100013154160181,0.7644147500194337,0.01605281030274877
Comoros,1411.152339,1411.152339,795601,0.045,0.28412,775.0800847,3.0,0.2,1.5,0.06,0.8,0.05,0.26666666666666666,0.16666666666666666,0.197958724460889,1.0,0.04162310617999998,1.1303246425491325,4.060968395377462,3230910.516330704,1.4173973343853782e-06,1.1276827366343414,0.018286858604592143,0.125104594,7055.761695,4.060968395377463,4.590212649908355,4.590212649908354,4.060968395377462,1.4173973343853782e-06,0.001180611356128759,1.0000000000000002,0.018286858604592143,0.4114543186033232,0.01828685860459214,35642.590212759314,3.397832130486993,2.4000000000000004,0.04138180279999999,2.469788850858763,2.2326891211763216,5.112397071122227,4067428.222181915,0.0036228527068488435,0.7943374387557177,0.0028777675401475294
"Congo, Dem. Rep.",743.8943424,742.3079048999998,78736153,0.055,0.43015,444.50531680000006,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.375,0.2370560018580905,1.0,0.083440882175,1.1672584335895029,6.757813855380677,532084265.6627727,6.638264447739677e-06,522.6714052116918,0.11710135329168732,0.05676833400000001,3719.4717119999996,6.757813855380676,7.888115215321088,7.888115215321086,6.757813855380677,6.638264447739677e-06,0.003973531477175836,0.9999999999999998,0.11710135329168732,0.7806756886112489,0.11710135329168733,15690.265940731579,3.3937580805727587,1.6000000000000003,0.079148822,3.0999999999999988,2.9016,9.164197106072526,721553625.4658837,0.012319218716607525,0.7374147213510616,0.00908437323716992
"Congo, Rep.",5301.395941,5301.397271,5125821,0.042,0.65798,1528.24483,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.075,0.3727534239023239,1.0,0.15384201525799995,1.29544690511866,36.57834890008777,187494068.9373968,2.119080472407107e-06,10.862027186154272,0.0,0.116462276,26506.979704999994,36.57834890008776,47.38530887696924,47.38530887696924,36.57834890008777,2.119080472407107e-06,0.006888588275187134,1.0,0.0,4.7584632439398185,0.0,71111.29772464777,3.3872568020991727,0.0,0.15756214879999997,1.8343680960785826,1.8343680960785826,55.655285178018616,285279029.52647656,0.010498232125540954,0.6572304639728018,0.006899757970763455
Costa Rica,15401.492499999997,15401.4925,4857274,0.042,0.77675,11824.6381,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.725,0.4818967549173638,1.0,0.19611013340200006,1.3985506824023444,73.63198672709723,357650734.6978744,8.160877273498874e-07,3.963961699775697,5.384957538015559,0.26912722000000006,77007.46249999997,73.63198672709726,102.97806528382218,102.97806528382219,73.63198672709723,8.160877273498874e-07,0.005697515905835079,0.9999999999999998,5.38495753801556,7.95806532711659,5.384957538015559,159800.74925635327,3.3921441845624134,3.9999999999999996,0.20864231120000004,1.984168669323803,1.666701682231994,106.13145783409146,515509570.71962875,0.006890985262245947,0.693780979077866,0.004780834502052138
Cote d'Ivoire,3424.7642100000003,3448.144013,23695919,0.057,0.54869,1526.197175,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.1875,0.5759764393620561,1.0,0.10944238212883546,1.4874243748368206,7.3489078420741425,174139124.96425372,9.101516000885612e-07,21.566878593418938,0.0,0.10841568399999998,17123.82105,7.348907842074142,10.930944652730538,10.930944652730538,7.3489078420741425,9.101516000885612e-07,0.0017740187332729047,0.9999999999999998,0.0,1.3995930065618767,0.0,29730.07206504161,3.3964331480545313,0.0,0.11073971036073096,3.393739601658168,3.393739601658168,12.411683291474654,294106241.9284368,0.0036240986329025707,0.5920959848469518,0.002145814249230939
Croatia,21527.967669999995,21408.55151,4170600,0.073,0.5928399999999999,12090.66656,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5708333333333333,0.23052247153165525,1.0,0.3197515696700001,1.1610864425994154,141.59392187654322,590531610.578311,8.038103826046696e-07,3.3523715816910347,5.702400030546487,0.28301458,107639.83834999998,141.59392187654322,164.40278304533507,164.40278304533507,141.59392187654322,8.038103826046696e-07,0.0031068450677268072,0.9999999999999998,5.702400030546487,14.98440883939223,5.702400030546487,466938.59229779657,3.3951458471051295,3.2000000000000006,0.35458065800000005,2.4647497964,2.1492618224607996,172.75304889405515,720483865.7175465,0.008024586971801933,0.819631970509412,0.006577208032222173
Cyprus,31331.392999999985,31195.50622,1170125,0.079,0.6684,23324.20174,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.2125,0.20174778291418224,1.0,0.3706353399699999,1.13390402972057,57.063423773387306,66771338.74283482,2.516404944026203e-07,0.294450833512866,0.0,0.24233095999999996,156656.9649999999,57.0634237733873,64.70444616629644,64.70444616629644,57.063423773387306,2.516404944026203e-07,0.0029896409347119233,1.0,0.0,54.19431487870078,0.0,776499.065997852,3.3941363250162024,0.0,0.38700596600000003,0.8649007619047621,0.8649007619047621,94.95500936933124,111109230.33828871,0.0030306666980728014,0.6009522209769564,0.001821285883247749
Czech Republic,31338.875210000013,31071.74837,10561633,0.097,0.7298,18266.54969,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.9,0.23979983157078166,1.0,0.4869977619340001,1.1698504307822832,54.63472354688583,577031899.1586664,1.709393655783024e-07,1.8053988444908629,13.185014191806822,0.40017238000000005,156694.37605000008,54.63472354688584,63.91445487699535,63.91445487699536,54.63472354688583,1.709393655783024e-07,0.001031347584965285,1.0,13.185014191806822,21.975023653011363,13.185014191806822,653438.2239703475,3.3983963189926936,3.9999999999999996,0.4812709024000001,2.3539999999999996,1.97736,64.52996337983166,681541790.7212216,0.002059102726164231,0.84665666436689,0.0017433530457229775
Denmark,45991.22478000002,45686.48453,5731118,0.094,0.8784700000000001,53417.66428000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.9166666666666669,0.2301060640275852,1.0,0.45219752521800005,1.1606930774147577,2.2754477896544767,13040859.785348983,4.008071614861831e-09,0.02297073137722371,0.36406053172418007,0.6707697200000001,229956.12390000006,2.2754477896544767,2.6410964974706617,2.6410964974706617,2.2754477896544767,4.008071614861831e-09,5.4514806462369785e-05,0.9999999999999998,0.3640605317241801,0.5415776504987801,0.3640605317241802,999348.3868918503,3.399917163371355,3.2000000000000006,0.48524766240000006,1.3,1.1335999999999997,2.690126651440537,15417433.274350587,5.849217245917702e-05,0.8458515469656405,4.9475694559975916e-05
Dominica,10151.342519999998,10174.03854,73543,0.038,0.6982,7144.454673,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,1.471708262030755,1.0,0.14597510012200005,2.33358999477393,226.200184799196,16635440.190687269,9.20929305445209e-06,0.6772790391035701,0.0,0.43999999999999995,50756.71259999999,226.20018479919597,527.8584880634177,527.8584880634177,226.200184799196,9.20929305445209e-06,0.10788346260910492,0.9999999999999998,0.0,16.47007891653981,0.0,34488.29765347835,3.2429065863998234,0.0,0.2267324758,1.4794741941800909,1.4794741941800909,640.8864833249808,47132714.64316906,0.06313317495319633,0.3529489085581079,0.02228278519353872
