country,gdp_pc_pp,gdp_pc_pp_A,pop,share1,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Belize,7846.015831999998,7831.454486,366954,0.0321,0.43845,4810.565902,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.9615481265045698,1.0,0.15088172973340003,1.8516600728709784,81.28028051110778,29826124.05467304,3.987110394538102e-06,1.4630861077173347,0.0,0.2545334,39230.07916,81.28028051110778,150.50345013417143,150.50345013417143,81.28028051110778,3.987110394538102e-06,0.032333120644940795,1.0,0.0,6.723250906144174,0.0,40798.87223389389,3.3461879678672695,0.0,0.19982794680000004,1.5420137719325504,1.5420137719325504,188.53789255698055,69184733.82535425,0.024029761931913036,0.4311084599958758,0.010359433660534552
Benin,2009.961384,2009.961384,10872298,0.032,0.44395,789.4404107,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.25,0.3302533219458435,1.0,0.08277983833600004,1.255298588167888,4.9047001477134415,53325361.606584534,1.67746719681267e-06,18.237923248971992,0.11051863814230083,0.08237205599999999,10049.80692,4.9047001477134415,6.156863170811513,6.156863170811514,4.9047001477134415,1.67746719681267e-06,0.0015139187593753625,0.9999999999999998,0.11051863814230081,0.6631118288538048,0.11051863814230083,30430.60054865402,3.397922794909897,1.6000000000000003,0.07731285760000003,3.3937396016581673,3.1765402671520437,10.285139468621372,111823101.2744132,0.005117083119354781,0.4768724977115814,0.0024401962081244846
Bhutan,8253.293783000005,8105.796967,797765,0.067,0.39377,2804.000223,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.4166666666666667,0.185575394278482,1.0,0.04401946709800002,1.1186265561403412,167.98066252099937,134009093.23606506,4.426705113474874e-06,3.531470404851283,10.714400105462623,0.24155477999999997,41266.46891500001,167.98066252099937,187.9076300140384,187.9076300140384,167.98066252099937,4.426705113474874e-06,0.0061138306652746355,0.9999999999999998,10.714400105462623,43.87821092466284,10.714400105462623,222370.36906452087,3.390366313556917,2.4000000000000004,0.043738370800000016,3.395562306575224,3.069588325144003,225.8409232458172,180167984.13319936,0.027363732490778475,0.7438008138948331,0.020353166497841517
Bolivia,6707.9561840000015,6707.9561840000015,10887882,0.039,0.68911,3104.956089,3.0,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.45,0.4218342004210295,1.0,0.17059334626300007,1.3418117485225833,37.249614363010295,405569405.7299613,1.4905320985084024e-06,16.22873760577186,0.5978899007782071,0.27343408,33539.780920000005,37.249614363010295,49.981970180222774,49.981970180222774,37.249614363010295,1.4905320985084024e-06,0.005166049689728332,0.9999999999999998,0.5978899007782071,2.4912079199091965,0.5978899007782071,79509.39228380298,3.391498621143273,2.4000000000000004,0.21263727540000002,2.255416846714411,2.0388968294298278,55.719110217274995,606663097.1906846,0.008306421313570551,0.6685249318906304,0.005553049742909634
Bosnia and Herzegovina,11327.487410000002,11179.34991,3516816,0.077,0.3994,4708.718261,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.32393223235700314,1.0,0.14356445648199992,1.2493272822979196,73.38691301879743,258088269.89511514,1.1721758695165639e-06,4.122326852729764,0.0,0.09976816199999997,56637.43705000001,73.38691301879743,91.684272598008,91.684272598008,73.38691301879743,1.1721758695165639e-06,0.004004885732212148,0.9999999999999997,0.0,11.607181173960234,0.0,174843.47463015147,3.391986462240186,0.0,0.1547600721999999,2.4680943740000005,2.4680943740000005,96.15684534002703,338165932.2013325,0.008488806198551937,0.7632000900121959,0.006478657654830924
Botswana,15723.23706,15513.44193,2250260,0.028,0.5771,6788.042745000002,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.7083333333333333,0.2811780767140953,1.0,0.08310013303600002,1.2089389699717095,47.06830083516293,105915914.63733375,4.976908885682517e-07,1.1199338989095942,1.227391748256885,0.30619332,78616.1853,47.06830083516292,56.902703129980424,56.90270312998041,47.06830083516293,4.976908885682517e-07,0.001360571734241429,0.9999999999999998,1.2273917482568852,2.8879805841338477,1.227391748256885,279595.71464007744,3.3978045033213937,3.2000000000000006,0.1121983254,3.266403415957444,2.8483037787148904,66.76796247547422,150245275.24006063,0.0042464514285886,0.7049533801851818,0.002993550288375728
Brazil,14023.691619999994,14023.69162,207652865,0.036000000000000004,0.8593299999999999,8649.948492,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.5458333333333333,0.26557501018758395,1.0,0.21376261367200006,1.1941993145009573,27.063607458726615,5619835626.03995,3.165553967970453e-07,65.73363507611829,1.4107197346008529,0.14558476199999998,70118.45809999997,27.063607458726608,32.31934147513431,32.31934147513431,27.063607458726615,3.165553967970453e-07,0.0007851387322214233,0.9999999999999998,1.4107197346008526,2.9821438899372112,1.4107197346008526,264025.06037926197,3.3988805042103154,0.8000000000000002,0.2071562594,3.3026515399850984,3.1969666907055743,35.77063773823341,7427875409.221288,0.002550729059616431,0.7565872226482477,0.0019298490149433723
Bulgaria,17794.52661,17709.07519,7127822,0.06,0.74266,7350.795801,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.7166666666666667,0.3230784715072762,1.0,0.4390931068799999,1.2485207651457937,47.30362436925972,337171814.45894563,3.851494133977986e-07,2.7452764621039236,1.9514268076283998,0.17148750599999998,88972.63305,47.30362436925972,59.059557291677365,59.059557291677365,47.30362436925972,3.851494133977986e-07,0.0018857378215275116,0.9999999999999998,1.9514268076283998,4.0843816903850225,1.9514268076283998,275390.16337087075,3.3970000195831247,3.2000000000000006,0.4733378346,2.2413224551999997,1.9544331809344,62.20400769805598,443379094.5583728,0.003495682074683524,0.7604594321136976,0.002658324405363865
Burkina Faso,1642.185834,1594.576777,18646433,0.083,0.30688000000000004,649.7304837,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.4166666666666667,0.40566509188102295,1.0,0.037206592051000006,1.3265373735307222,3.699428655384132,68981148.5609003,1.1046413973298885e-06,20.597621804338146,0.3369336898872699,0.098161232,8210.929170000001,3.699428655384133,4.907430372077558,4.907430372077558,3.699428655384132,1.1046413973298885e-06,0.0014352359028858913,1.0,0.33693368988726996,1.01080106966181,0.3369336898872699,20240.659929418267,3.3977669614257797,2.4000000000000004,0.03620367940000001,3.393739601658168,3.067940599898984,5.001797263657707,93265677.55637677,0.0030458168375953163,0.7396198726932844,0.00225274666166931
Burundi,721.1765615,721.1765615,10524117,0.069,0.12359,285.7274421,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.25,0.4629793127178333,1.0,0.10229098596046879,1.3806800555012047,2.825449143232028,29735357.360923618,3.01494028132267e-06,31.729584268652687,0.07379501781614103,0.04666023,3605.8828074999997,2.825449143232028,3.901041279893427,3.901041279893427,2.825449143232028,3.01494028132267e-06,0.003664062093102503,0.9999999999999998,0.07379501781614103,0.4427701068968461,0.07379501781614102,7788.431812065945,3.394373452055266,2.4000000000000004,0.10326718970073563,2.4697888508587624,2.2326891211763216,3.9729589780941663,41811885.121663444,0.005508996257214283,0.7111699765365812,0.003917832738983195
