country,hazard,rp,gdp_pc_pp,gdp_pc_pp_A,pop,share1,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dk_event,fa,error_incl,error_excl,max_aid,need,aid,unif_aid
Albania,tsunami,20.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,1,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.0409983515622998,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,tsunami,50.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,1,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.0409983515622998,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,tsunami,100.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,1,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.0409983515622998,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,tsunami,250.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,1,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.0409983515622998,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,tsunami,500.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,1,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.0409983515622998,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,tsunami,1000.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,1,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.0409983515622998,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,tsunami,1500.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,1,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.0409983515622998,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,tsunami,2000.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,1,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.0409983515622998,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,wind,1.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,1,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.0409983515622998,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,wind,20.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,1,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.0409983515622998,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,wind,50.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,1,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.0409983515622998,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,wind,100.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,1,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.0409983515622998,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,wind,250.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,1,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.0409983515622998,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,wind,500.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,1,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.0409983515622998,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,wind,1000.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,1,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.0409983515622998,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,wind,1500.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,1,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.0409983515622998,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Albania,wind,2000.0,11359.1704,11424.62832,2876101,0.08900000000000001,0.5837600000000001,4146.89625,1,0.2,1.5,0.06,0.8,0.05,1,1,0.1852799860314327,1.0,0.183943312911,1.0409983515622998,0.0,0.0,0.0,0.0,567.95852,0.0,0.0,
Algeria,earthquake,1.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,32.29654906090585,0.004872419953423421,0.0,0.0,696.0590010000001,43.107024969711446,43.107024969711446,8847.148928413679
Algeria,earthquake,20.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,127.0912769426085,0.019173629743333923,0.0,0.0,696.0590010000001,169.6319578375373,169.6319578375373,8847.148928413677
Algeria,earthquake,50.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,245.1118905171622,0.03697881355450492,0.0,0.0,696.0590010000001,327.15707071274727,327.15707071274727,8847.148928413677
Algeria,earthquake,100.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,456.97899565873945,0.06894215145228232,0.0,0.0,696.0590010000001,609.9414813435928,609.9414813435928,8847.148928413677
Algeria,earthquake,250.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,749.3831499332123,0.11305571395904015,0.0,0.0,696.0590010000001,1000.2207386037653,696.0590010000001,6156.778606096643
Algeria,earthquake,500.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,1015.128976242394,0.1531474669263937,0.0,0.0,696.0590010000001,1354.918447907113,696.0590010000001,4545.024576440057
Algeria,earthquake,1000.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,1312.6757871835514,0.19803687650303836,0.0,0.0,696.0590010000001,1752.0617397402477,696.0590010000001,3514.794887149822
Algeria,earthquake,1500.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,1497.824876095215,0.22596939998937443,0.0,0.0,696.0590010000001,1999.1849349702757,696.0590010000001,3080.32415465426
Algeria,earthquake,2000.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,flood,1.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,3.8716015731559605,0.0006546544297436534,0.0,0.0,696.0590010000001,5.0968062081972905,5.0968062081972905,7785.4910570040365
Algeria,flood,20.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,32.664685898063226,0.00552331662111625,0.0,0.0,696.0590010000001,43.00173215870231,43.00173215870231,7785.491057004036
Algeria,flood,50.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,77.80303804455441,0.013155822607506144,0.0,0.0,696.0590010000001,102.42453925827058,102.42453925827058,7785.491057004036
Algeria,flood,100.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,113.3970114173525,0.01916413856402138,0.0,0.0,696.0590010000001,149.20222940537462,149.20222940537462,7785.491057004038
Algeria,flood,250.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,241.39305603966824,0.04079551935730181,0.0,0.0,696.0590010000001,317.6131511221083,317.6131511221083,7785.491057004036
Algeria,flood,500.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,300.50616949708376,0.050785658277975994,0.0,0.0,696.0590010000001,395.3912883472451,395.3912883472451,7785.4910570040365
Algeria,flood,1000.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,353.37015670072935,0.05971969245713682,0.0,0.0,696.0590010000001,464.9471315520701,464.9471315520701,7785.4910570040365
Algeria,flood,1500.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,370.90509204508635,0.06268310327767095,0.0,0.0,696.0590010000001,488.0187399935675,488.0187399935675,7785.491057004036
Algeria,flood,2000.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,surge,1.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,surge,20.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,surge,50.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,surge,100.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,surge,250.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,surge,500.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,surge,1000.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,surge,1500.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,surge,2000.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,tsunami,1.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,tsunami,20.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,tsunami,50.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,tsunami,100.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,tsunami,250.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,tsunami,500.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,tsunami,1000.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,tsunami,1500.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,tsunami,2000.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,wind,1.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,wind,20.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,wind,50.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,wind,100.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,wind,250.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,wind,500.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,wind,1000.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,wind,1500.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Algeria,wind,2000.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2889104503291931,1.0,0.14544458210878927,1.0749118148570513,0.0,0.0,0.0,0.0,696.0590010000001,0.0,0.0,
Angola,earthquake,1.0,5984.6404219999995,6024.726138,28813463,0.054000000000000006,0.44819,3110.808183,1,0.2,1.5,0.06,0.8,0.05,1,1,0.43239739052511456,1.0,0.12735853573367692,1.1218684613662162,0.18756315593793488,1.9951305660072203e-05,0.0,0.0,299.2320211,0.01720052499553401,0.01720052499553401,862.1252808510059
Angola,earthquake,20.0,5984.6404219999995,6024.726138,28813463,0.054000000000000006,0.44819,3110.808183,1,0.2,1.5,0.06,0.8,0.05,1,1,0.43239739052511456,1.0,0.12735853573367692,1.1218684613662162,0.9692052612369787,0.00010309546305932133,0.0,0.0,299.2320211,0.08888120504448191,0.08888120504448191,862.125280851006
