country,gdp_pc_pp,gdp_pc_pp_A,pop,share1,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Cameroon,3346.8177930000006,3045.919165,23439189,0.045,0.54938,1032.648722,1,0.2,1.5,0.06,0.8,0.05,1,1,0.4197375746029477,1.0,0.018028650735000002,1.1177254884913566,9.440254234782651,221271903.21712098,7.719879002931902e-07,18.09477030068524,1.4380088540275313,0.09980292199999999,16734.088965000003,9.440254234782651,10.551612776055041,10.55161277605504,9.440254234782651,7.719879002931902e-07,0.003907279035475705,0.9999999999999998,1.4380088540275315,1.4380088540275313,1.4380088540275313,39867.97936979952,3.3951590061039107,3.2000000000000006,0.0161419416,1.8343680960785826,1.599568979780524,10.170321544814811,238384088.87968633,0.0030388034765700222,0.9282159067621246,0.00282066572447634
Canada,43113.68397,43087.75737,36286425,0.066,0.82006,42157.92799,1,0.2,1.5,0.06,0.8,0.05,1,1,0.3354838938558465,1.0,0.24114664264000005,1.0901531512560958,41.66797908236354,1511981997.8737533,7.611990226290207e-08,2.7621191244701264,4.951304806097451,0.66304528,215568.41985,41.66797908236354,45.424478703111696,45.424478703111696,41.66797908236354,7.611990226290207e-08,0.0012700093861991028,0.9999999999999998,4.951304806097451,4.951304806097451,4.951304806097451,642559.6691763307,3.3983146338016916,3.2,0.30450452800000005,1.5066764561178578,1.3138218697347723,46.35747984674568,1682147215.6479487,0.0010752381976683512,0.8988404723491163,0.0009664676094800333
Central African Republic,647.8804448000001,647.8804448,4594621,0.033,0.40332,382.21317430000005,1,0.2,1.5,0.06,0.8,0.05,1,1,0.3147438330510679,1.0,0.0094500347288,1.0833658875339842,3.3425471800956865,15357737.46715842,3.3359842125008377e-06,15.327583118424808,0.47841723332152075,0.031053149199999998,3239.4022240000004,3.3425471800956865,3.621201592388579,3.6212015923885796,3.3425471800956865,3.3359842125008377e-06,0.00261347452799582,0.9999999999999997,0.47841723332152075,0.47841723332152075,0.47841723332152075,10292.186482568508,3.396609576818546,0.0,0.009220104719999999,3.2392822211843653,3.2392822211843653,3.7431686404504156,17198441.24195493,0.0057775607683388675,0.892972639269995,0.005159203687846339
Chad,1845.9146790000002,1845.914679,14452543,0.049,0.22618,664.2956518999998,1,0.2,1.5,0.06,0.8,0.05,1,1,0.7532009944644721,1.0,0.035716833231,1.226852659987205,4.277086497658726,61814776.52213213,9.453664975855765e-07,13.662949957114941,0.7310285479738432,0.052886108,9229.573395000001,4.2770864976587255,5.247354946647965,5.247354946647965,4.277086497658726,9.453664975855765e-07,0.002552483011251243,0.9999999999999998,0.7310285479738433,0.7310285479738432,0.7310285479738432,12253.798737430308,3.3966223971429548,0.0,0.03457689180000001,3.3937396016581673,3.3937396016581673,5.101430906869267,73728649.54305708,0.0027636331001132186,0.8384091788638105,0.0023170553581467706
Chile,22706.72054,22706.72054,17909754,0.048,0.89697,13792.92605,1,0.2,1.5,0.06,0.8,0.05,1,1,0.3473941118185529,1.0,0.166982124336,1.0940508153498334,147.3624868710988,2639225888.689609,7.492173143542133e-07,13.41829779262463,56.27671950633786,0.16560281999999998,113533.6027,147.3624868710988,161.22204891330477,161.22204891330477,147.3624868710988,7.492173143542133e-07,0.018458823426357445,0.9999999999999998,56.27671950633786,57.39077716354888,56.27671950633786,326814.988618171,3.3766608681210615,3.2000000000000006,0.1861468554,0.7738484,0.6747958047999999,174.42102960688337,3123837732.685998,0.007681471628614291,0.8448665118147158,0.006489818140471061
China,14399.447659999994,14400.88606,1378665000,0.052000000000000005,0.5677800000000001,8123.180873,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2292163791392399,1.0,0.195861919520056,1.0553767031895211,46.98808404859008,64780826894.84945,4.3781815113211104e-07,603.604561330552,6.695750656810391,0.44824216000000006,71997.2383,46.98808404859008,49.590129232393124,49.59012923239313,46.98808404859008,4.3781815113211104e-07,0.001513018669467845,1.0,6.6957506568103895,7.810949247647304,6.695750656810391,314101.6299549191,3.3981404305768352,3.2000000000000006,0.22259948206360686,2.8398231549999995,2.4763257911599994,51.4752032970791,70967061153.56755,0.0035748040141894664,0.9128294992330097,0.0032631865581287237
Colombia,13124.324840000003,13124.32484,48653419,0.039,0.76708,5805.605335,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2797792564799715,1.0,0.10501325128700002,1.0719235969662864,163.43321636396698,7951584754.273743,1.665731278364406e-06,81.04352182766907,26.172767655954797,0.145318898,65621.6242,163.43321636396703,175.18792114863285,175.18792114863282,163.43321636396698,1.665731278364406e-06,0.01294235123838808,0.9999999999999998,26.1727676559548,26.502444310077507,26.172767655954797,234547.85399609368,3.383561182064813,3.2000000000000006,0.10893280159999999,1.4179199999999996,1.23642624,170.39833650292604,8290461662.779856,0.01298339827612237,0.9591244827742819,0.012452695156238371
Comoros,1411.152339,1411.152339,795601,0.045,0.28412,775.0800847,1,0.2,1.5,0.06,0.8,0.05,1,1,0.197958724460889,1.0,0.04162310617999998,1.0451475168995858,4.027045370618893,3203921.3239097623,1.0992463425762737e-06,0.8745614894000259,0.40798220525678974,0.12510459399999999,7055.761695000001,4.027045370618893,4.208856469544308,4.208856469544308,4.027045370618893,1.0992463425762737e-06,0.0011705814025554295,1.0000000000000002,0.40798220525678974,0.40798220525678974,0.40798220525678974,35642.590212759314,3.3984306360588015,2.4000000000000004,0.04138180279999999,2.469788850858763,2.2326891211763216,3.96486126077389,3154447.583932968,0.0028096621117345505,1.0156838047424805,0.0028537283036873407
"Congo, Dem. Rep.",743.8943424,742.3079048999998,78736153,0.055,0.43015,444.50531680000006,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2370560018580905,1.0,0.083440882175,1.0579422495191846,6.304133955360288,496363255.6417427,4.628482421554572e-06,364.42890010133124,0.7150163173234516,0.05676833400000001,3719.4717119999996,6.304133955360288,6.6694096580041355,6.6694096580041355,6.304133955360288,4.628482421554572e-06,0.003637663514848752,0.9999999999999998,0.7150163173234515,0.7150163173234516,0.7150163173234516,15690.265940731579,3.3956811989757303,1.6000000000000003,0.079148822,3.0999999999999983,2.9016,6.389670906762488,503098106.13449997,0.008589487165808679,0.9866132461827303,0.008474501815703401
"Congo, Rep.",5301.395941,5301.397271,5125821,0.042,0.65798,1528.24483,1,0.2,1.5,0.06,0.8,0.05,1,1,0.3727534239023239,1.0,0.15384201525799995,1.102349746608715,31.50250320356028,161476192.47337657,1.2532873053840874e-06,6.42412638897117,4.062804873495376,0.116462276,26506.979704999994,31.50250320356028,34.72677642398491,34.72677642398491,31.50250320356028,1.2532873053840874e-06,0.005915863281384403,1.0000000000000002,4.0628048734953754,4.0865293230021305,4.062804873495376,71111.29772464777,3.3927599212297177,0.0,0.15756214879999997,1.8343680960785826,1.8343680960785826,32.916193273164886,168722514.71964732,0.00620896715497087,0.9570518359194006,0.005942303414828128
Costa Rica,15401.492499999997,15401.4925,4857274,0.042,0.77675,11824.6381,1,0.2,1.5,0.06,0.8,0.05,1,1,0.4818967549173638,1.0,0.19611013340200006,1.1380673164886508,66.90487077348321,324975289.28139985,5.586750308064466e-07,2.713637701585353,7.231005925332893,0.26912722000000006,77007.46249999997,66.90487077348321,76.14224674119801,76.14224674119801,66.90487077348321,5.586750308064466e-07,0.00518922809486452,0.9999999999999998,7.231005925332893,7.231005925332893,7.231005925332893,159800.74925635327,3.3930838355981723,3.9999999999999996,0.20864231120000004,1.984168669323803,1.666701682231994,72.6551735651491,352906085.523486,0.004717411222655799,0.9208548750281402,0.004344051121895052
Cote d'Ivoire,3424.7642100000003,3448.144013,23695919,0.057,0.54869,1526.197175,1,0.2,1.5,0.06,0.8,0.05,1,1,0.5759764393620561,1.0,0.10944238212883546,1.168855250778219,7.0419358053767676,166865140.4474077,5.795816680156258e-07,13.73372025918316,1.3413424597507633,0.10841568399999998,17123.82105,7.0419358053767676,8.231003641757782,8.231003641757782,7.0419358053767676,5.795816680156258e-07,0.00170018472525642,0.9999999999999998,1.3413424597507633,1.3413424597507633,1.3413424597507633,29730.07206504161,3.397718251487337,0.0,0.11073971036073096,3.393739601658168,3.393739601658168,7.903720769435103,187285927.15115187,0.0023078145778202648,0.8909646495368372,0.002056181206523636
Croatia,21527.967669999995,21408.55151,4170600,0.073,0.5928399999999999,12090.66656,1,0.2,1.5,0.06,0.8,0.05,1,1,0.23052247153165525,1.0,0.3197515696700001,1.0558041268888154,136.71369237453558,570178125.4172379,6.711922811505155e-07,2.79927452776634,14.464399335686064,0.28301458,107639.83834999998,136.71369237453558,144.3428806112426,144.3428806112426,136.71369237453558,6.711922811505155e-07,0.0029995913405313195,0.9999999999999998,14.464399335686064,14.464399335686064,14.464399335686064,466938.59229779657,3.395990588018934,3.2000000000000006,0.35458065800000005,2.4647497963999996,2.1492618224607996,144.25107646305963,601613539.4968365,0.006700636059765119,0.9477481605452402,0.0063505155001254985
Cyprus,31331.392999999985,31195.50622,1170125,0.079,0.6684,23324.20174,1,0.2,1.5,0.06,0.8,0.05,1,1,0.20174778291418224,1.0,0.3706353399699999,1.0463875006789523,53.72350236358405,62863213.203188784,1.5687927116708097e-07,0.18356835717438064,47.08385124416861,0.24233095999999996,156656.96499999994,53.723502363584046,56.21560136595049,56.21560136595049,53.72350236358405,1.5687927116708097e-07,0.002814657071128109,1.0,47.083851244168606,51.0223183718137,47.08385124416862,776499.065997852,3.3963268956936523,0.0,0.38700596600000003,0.8649007619047621,0.8649007619047621,59.19743838879102,69268402.5946841,0.0018893969504895952,0.9075308632570247,0.0017146860455130124
Czech Republic,31338.875210000013,31071.74837,10561633,0.097,0.7298,18266.54969,1,0.2,1.5,0.06,0.8,0.05,1,1,0.23979983157078166,1.0,0.4869977619340001,1.0588401782207393,53.997029809375945,570296811.9366887,1.4536732055502072e-07,1.5353162898954853,21.618177746390224,0.40017238000000005,156694.37605000008,53.997029809375945,57.174224666750206,57.174224666750206,53.997029809375945,1.4536732055502072e-07,0.0010188138405252385,0.9999999999999998,21.618177746390224,21.71584955864217,21.618177746390224,653438.2239703475,3.39864569554533,3.9999999999999996,0.4812709024000002,2.3539999999999996,1.97736,54.87646359458833,579585068.8239027,0.001751066789310857,0.9839742992239916,0.0017230047169065556
Denmark,45991.22478000002,45686.48453,5731118,0.094,0.8784700000000001,53417.66428000001,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2301060640275852,1.0,0.45219752521800005,1.0556678559505286,2.272628723223111,13024703.382980986,3.511025470621511e-09,0.02012210127313741,0.5408954880772964,0.6707697200000001,229956.12390000006,2.272628723223111,2.3991410916165283,2.399141091616528,2.272628723223111,3.511025470621511e-09,5.444614049665124e-05,0.9999999999999998,0.5408954880772964,0.5408954880772964,0.5408954880772964,999348.3868918503,3.399927137057722,3.2000000000000006,0.48524766239999995,1.3,1.1335999999999997,2.356520566494688,13505497.436007904,5.12384825098082e-05,0.964400122594149,4.9414398813997185e-05
Dominica,10151.342519999998,10174.03854,73543,0.038,0.6982,7144.454673,1,0.2,1.5,0.06,0.8,0.05,1,1,1.471708262030755,1.0,0.14597510012200005,1.4619868940248675,117.31789784477684,8627910.161198422,2.7129525897398705e-06,0.1995186723072393,8.486040087959314,0.44000000000000006,50756.71259999999,117.31789784477687,171.517229083612,171.517229083612,117.31789784477684,2.7129525897398705e-06,0.053410049373544294,1.0,8.486040087959315,8.486040087959314,8.486040087959314,34488.29765347835,3.353547104207277,0.0,0.22673247580000006,1.4794741941800909,1.4794741941800909,188.79784087501048,13884759.611470895,0.01859831253876463,0.6213942770799196,0.01155688497493205
