country,hazard,rp,income_cat,fa,v
Albania,surge,1.0,nonpoor,0.0,0.35149999999999987
Albania,surge,1.0,poor,0.0,0.6999999999999998
Albania,surge,20.0,nonpoor,0.0,0.35149999999999987
Albania,surge,20.0,poor,0.0,0.6999999999999998
Albania,surge,50.0,nonpoor,0.0,0.35149999999999987
Albania,surge,50.0,poor,0.0,0.6999999999999998
Albania,surge,100.0,nonpoor,0.0,0.35149999999999987
Albania,surge,100.0,poor,0.0,0.6999999999999998
Albania,surge,250.0,nonpoor,0.0,0.35149999999999987
Albania,surge,250.0,poor,0.0,0.6999999999999998
Albania,surge,500.0,nonpoor,0.0,0.35149999999999987
Albania,surge,500.0,poor,0.0,0.6999999999999998
Albania,surge,1000.0,nonpoor,0.0,0.35149999999999987
Albania,surge,1000.0,poor,0.0,0.6999999999999998
Albania,surge,1500.0,nonpoor,0.0,0.35149999999999987
Albania,surge,1500.0,poor,0.0,0.6999999999999998
Albania,surge,2000.0,nonpoor,0.0,0.35149999999999987
Albania,surge,2000.0,poor,0.0,0.6999999999999998
Albania,tsunami,1.0,nonpoor,0.0,0.35149999999999987
Albania,tsunami,1.0,poor,0.0,0.6999999999999998
Albania,tsunami,20.0,nonpoor,0.0,0.35149999999999987
Albania,tsunami,20.0,poor,0.0,0.6999999999999998
Albania,tsunami,50.0,nonpoor,0.0,0.35149999999999987
Albania,tsunami,50.0,poor,0.0,0.6999999999999998
Albania,tsunami,100.0,nonpoor,0.0,0.35149999999999987
Albania,tsunami,100.0,poor,0.0,0.6999999999999998
Albania,tsunami,250.0,nonpoor,0.0,0.35149999999999987
Albania,tsunami,250.0,poor,0.0,0.6999999999999998
Albania,tsunami,500.0,nonpoor,0.0,0.35149999999999987
Albania,tsunami,500.0,poor,0.0,0.6999999999999998
Albania,tsunami,1000.0,nonpoor,0.0,0.35149999999999987
Albania,tsunami,1000.0,poor,0.0,0.6999999999999998
Albania,tsunami,1500.0,nonpoor,0.0,0.35149999999999987
Albania,tsunami,1500.0,poor,0.0,0.6999999999999998
Albania,tsunami,2000.0,nonpoor,0.0,0.35149999999999987
Albania,tsunami,2000.0,poor,0.0,0.6999999999999998
Albania,wind,1.0,nonpoor,0.0,0.35149999999999987
Albania,wind,1.0,poor,0.0,0.6999999999999998
Albania,wind,20.0,nonpoor,0.0,0.35149999999999987
Albania,wind,20.0,poor,0.0,0.6999999999999998
Albania,wind,50.0,nonpoor,0.0,0.35149999999999987
Albania,wind,50.0,poor,0.0,0.6999999999999998
Albania,wind,100.0,nonpoor,0.0,0.35149999999999987
Albania,wind,100.0,poor,0.0,0.6999999999999998
Albania,wind,250.0,nonpoor,0.0,0.35149999999999987
Albania,wind,250.0,poor,0.0,0.6999999999999998
Albania,wind,500.0,nonpoor,0.0,0.35149999999999987
Albania,wind,500.0,poor,0.0,0.6999999999999998
Albania,wind,1000.0,nonpoor,0.0,0.35149999999999987
Albania,wind,1000.0,poor,0.0,0.6999999999999998
Albania,wind,1500.0,nonpoor,0.0,0.35149999999999987
Albania,wind,1500.0,poor,0.0,0.6999999999999998
Albania,wind,2000.0,nonpoor,0.0,0.35149999999999987
Albania,wind,2000.0,poor,0.0,0.6999999999999998
Algeria,earthquake,1.0,nonpoor,,0.10000000000000002
Algeria,earthquake,1.0,poor,,0.5503924
Algeria,earthquake,20.0,nonpoor,,0.10000000000000002
Algeria,earthquake,20.0,poor,,0.5503924
Algeria,earthquake,50.0,nonpoor,,0.10000000000000002
Algeria,earthquake,50.0,poor,,0.5503924
Algeria,earthquake,100.0,nonpoor,,0.10000000000000002
Algeria,earthquake,100.0,poor,,0.5503924
Algeria,earthquake,250.0,nonpoor,,0.10000000000000002
Algeria,earthquake,250.0,poor,,0.5503924
Algeria,earthquake,500.0,nonpoor,,0.10000000000000002
Algeria,earthquake,500.0,poor,,0.5503924
Algeria,earthquake,1000.0,nonpoor,,0.10000000000000002
Algeria,earthquake,1000.0,poor,,0.5503924
