country,hazard,rp,fa
"Congo, Dem. Rep.",flood,500.0,0.22718413857262357
"Congo, Dem. Rep.",flood,1000.0,0.259754502827491
"Congo, Dem. Rep.",flood,1500.0,0.29152094523892746
"Congo, Dem. Rep.",flood,2000.0,0.29616681256304683
"Congo, Dem. Rep.",flood,4000.0,0.3067211966588122
"Congo, Dem. Rep.",flood,5000.0,0.3073101689444288
"Congo, Dem. Rep.",flood,30000.0,0.3132594618891988
"Congo, Rep.",earthquake,5.0,4.884115150634692e-06
"Congo, Rep.",earthquake,10.0,6.871536640779188e-05
"Congo, Rep.",earthquake,20.0,0.00028908294857813056
"Congo, Rep.",earthquake,50.0,0.0006605785615675789
"Congo, Rep.",earthquake,100.0,0.0012250864943643635
"Congo, Rep.",earthquake,250.0,0.0025960817055131463
"Congo, Rep.",earthquake,500.0,0.004206012862166183
"Congo, Rep.",earthquake,1000.0,0.006594411628285939
"Congo, Rep.",earthquake,1500.0,0.008164465971756163
"Congo, Rep.",earthquake,2000.0,0.008929106027276392
"Congo, Rep.",earthquake,4000.0,0.01170106913270642
"Congo, Rep.",earthquake,5000.0,0.01252661805698162
"Congo, Rep.",earthquake,30000.0,0.017791906218368025
"Congo, Rep.",flood,5.0,4.9175392887121e-05
"Congo, Rep.",flood,10.0,0.01310037702550142
"Congo, Rep.",flood,20.0,0.07310297057550583
"Congo, Rep.",flood,50.0,0.122329389617256
"Congo, Rep.",flood,100.0,0.1413659672061805
"Congo, Rep.",flood,250.0,0.40388426392017357
"Congo, Rep.",flood,500.0,0.4791019644734809
"Congo, Rep.",flood,1000.0,0.628337785187779
"Congo, Rep.",flood,1500.0,0.7870994035409328
"Congo, Rep.",flood,2000.0,0.8036430181537776
"Congo, Rep.",flood,4000.0,0.8564388207769258
"Congo, Rep.",flood,5000.0,0.911505123538188
"Congo, Rep.",flood,30000.0,0.9555822073483401
Costa Rica,earthquake,0.1,7.969578496709467e-06
Costa Rica,earthquake,0.5,0.0002867635050310917
Costa Rica,earthquake,1.0,0.0009584943646958118
Costa Rica,earthquake,1.5,0.0017267029545535429
Costa Rica,earthquake,2.0,0.002561986470147786
Costa Rica,earthquake,3.0,0.003686983296451421
Costa Rica,earthquake,5.0,0.006453887666588982
Costa Rica,earthquake,10.0,0.011413443364956501
Costa Rica,earthquake,20.0,0.017992439919627103
Costa Rica,earthquake,50.0,0.03193894363712125
Costa Rica,earthquake,100.0,0.0625355541493226
Costa Rica,earthquake,250.0,0.10161926821185778
Costa Rica,earthquake,500.0,0.1930209779673252
Costa Rica,earthquake,1000.0,0.2282196210824048
Costa Rica,earthquake,1500.0,0.24057693334623725
Costa Rica,earthquake,2000.0,0.27243071562741505
Costa Rica,earthquake,4000.0,0.3281612177840868
Costa Rica,earthquake,5000.0,0.3377578306695417
Costa Rica,earthquake,30000.0,0.37316948193595706
Costa Rica,flood,1.5,0.0
Costa Rica,flood,2.0,1.2859607661346368e-06
Costa Rica,flood,3.0,0.00013156306840806918
Costa Rica,flood,5.0,0.0011198745248579742
Costa Rica,flood,10.0,0.003571891318240371
Costa Rica,flood,20.0,0.0055276147806492745
Costa Rica,flood,50.0,0.010995599368052653
Costa Rica,flood,100.0,0.01576163746521351
Costa Rica,flood,250.0,0.02667756708598393
Costa Rica,flood,500.0,0.041825015764940084
Costa Rica,flood,1000.0,0.043279612437806626
Costa Rica,flood,1500.0,0.04753065698620604
Costa Rica,flood,2000.0,0.04888211028308784
Costa Rica,flood,4000.0,0.051341583239374704
Costa Rica,flood,5000.0,0.051925563286082076
Costa Rica,flood,30000.0,0.0542877786664172
Costa Rica,tsunami,10.0,0.0
Costa Rica,tsunami,20.0,1.6516901628121877e-07
Costa Rica,tsunami,50.0,1.2502621769287937e-05
Costa Rica,tsunami,100.0,6.658777894455345e-05
Costa Rica,tsunami,250.0,0.0005984558034383486
Costa Rica,tsunami,500.0,0.0022747634431289944
Costa Rica,tsunami,1000.0,0.003303790364087643
Costa Rica,tsunami,1500.0,0.0045063230901157166
Costa Rica,tsunami,2000.0,0.0051201798648679575
Costa Rica,tsunami,4000.0,0.007697237458305746
Costa Rica,tsunami,5000.0,0.007895981555376096
Costa Rica,tsunami,30000.0,0.034870318226277154
Cote d'Ivoire,flood,5.0,2.892038184661594e-06
Cote d'Ivoire,flood,10.0,0.0018567769570253221
Cote d'Ivoire,flood,20.0,0.022831366199633548
Cote d'Ivoire,flood,50.0,0.042831912541372835
Cote d'Ivoire,flood,100.0,0.05015948389672548
Cote d'Ivoire,flood,250.0,0.06318923627008177
Cote d'Ivoire,flood,500.0,0.07097659862281369
Cote d'Ivoire,flood,1000.0,0.07473781906577696
Cote d'Ivoire,flood,1500.0,0.08000925098030814
Cote d'Ivoire,flood,2000.0,0.08229796875363057
Cote d'Ivoire,flood,4000.0,0.10393510992081062
Cote d'Ivoire,flood,5000.0,0.1063001478285811
Cote d'Ivoire,flood,30000.0,0.11749858809244398
Cote d'Ivoire,tsunami,500.0,0.0
Cote d'Ivoire,tsunami,1000.0,1.2337723789670022e-08
Cote d'Ivoire,tsunami,1500.0,6.830647132606934e-06
Cote d'Ivoire,tsunami,2000.0,1.840822795252958e-05
Cote d'Ivoire,tsunami,4000.0,0.0001839189062230462
Cote d'Ivoire,tsunami,5000.0,0.0002615715199608389
Croatia,earthquake,0.5,0.0001493484926218872
Croatia,earthquake,1.0,0.0003512982974858551
Croatia,earthquake,1.5,0.0005613460064124155
Croatia,earthquake,2.0,0.0007666479895184512
Croatia,earthquake,3.0,0.0010838008527142829
Croatia,earthquake,5.0,0.0016832089127628259
Croatia,earthquake,10.0,0.0032366965079264082
Croatia,earthquake,20.0,0.0065384446576175715
Croatia,earthquake,50.0,0.014711398888422093
Croatia,earthquake,100.0,0.024894554403412785
Croatia,earthquake,250.0,0.05008272299762263
Croatia,earthquake,500.0,0.06889744173831341
Croatia,earthquake,1000.0,0.10341239897353371
Croatia,earthquake,1500.0,0.11557642076985102
Croatia,earthquake,2000.0,0.1358822780606015
Croatia,earthquake,4000.0,0.18388993444177942
Croatia,earthquake,5000.0,0.18663392909104076
Croatia,flood,1.5,0.0
Croatia,flood,2.0,7.513306477460294e-08
Croatia,flood,3.0,3.136273390090208e-05
Croatia,flood,5.0,0.0010985351813504823
Croatia,flood,10.0,0.004814309269161568
Croatia,flood,20.0,0.012074347108477908
Croatia,flood,50.0,0.026157468223169212
Croatia,flood,100.0,0.03848448666206828
Croatia,flood,250.0,0.04546923730570546
Croatia,flood,500.0,0.04938619203377256
Croatia,flood,1000.0,0.057133905736968194
Croatia,flood,1500.0,0.06264022367836893
Croatia,flood,2000.0,0.06628453021651111
Croatia,flood,4000.0,0.0769143362995814
Croatia,flood,5000.0,0.08009969344137055
Croatia,flood,30000.0,0.09728647654011638
Croatia,tsunami,100.0,0.0
Croatia,tsunami,250.0,0.0
Croatia,tsunami,500.0,0.0
Croatia,tsunami,1000.0,1.0553044880701703e-12
Croatia,tsunami,1500.0,9.096874454912682e-08
Croatia,tsunami,2000.0,2.2410365856305328e-07
Croatia,tsunami,4000.0,1.230076817149581e-05
Croatia,tsunami,5000.0,1.9957662583405818e-05
Croatia,tsunami,30000.0,0.0005984812266274954
Czech Republic,earthquake,0.5,4.5939358208523295e-06
Czech Republic,earthquake,1.0,7.476590828788272e-05
Czech Republic,earthquake,1.5,0.00014055279363615729
Czech Republic,earthquake,2.0,0.00019585183930088612
Czech Republic,earthquake,3.0,0.00029702410859537245
Czech Republic,earthquake,5.0,0.000441175633740139
Czech Republic,earthquake,10.0,0.0007041606840787433
Czech Republic,earthquake,20.0,0.0011381138384609954
Czech Republic,earthquake,50.0,0.002102513750693977
Czech Republic,earthquake,100.0,0.0036310962559606952
Czech Republic,earthquake,250.0,0.00758299576960074
Czech Republic,earthquake,500.0,0.012029711662132998
Czech Republic,earthquake,1000.0,0.01946421374720287
Czech Republic,earthquake,1500.0,0.024487336057878988
Czech Republic,earthquake,2000.0,0.030705891276205793
Czech Republic,earthquake,4000.0,0.03609402532211211
Czech Republic,earthquake,5000.0,0.04201122965886092
Czech Republic,earthquake,30000.0,0.06968931851616
Czech Republic,flood,1.5,7.855998101238985e-09
Czech Republic,flood,2.0,6.302094385130578e-07
Czech Republic,flood,3.0,1.4872431588069407e-05
Czech Republic,flood,5.0,0.0001415863364702759
Czech Republic,flood,10.0,0.0009984733524066613
Czech Republic,flood,20.0,0.00436019686916584
Czech Republic,flood,50.0,0.009263616700748632
Czech Republic,flood,100.0,0.015735130235267646
Czech Republic,flood,250.0,0.06408571135159186
Czech Republic,flood,500.0,0.08873174139982551
Czech Republic,flood,1000.0,0.1317136742671892
Czech Republic,flood,1500.0,0.14594530843458184
Czech Republic,flood,2000.0,0.15736291176614242
Czech Republic,flood,4000.0,0.1791938771925337
Czech Republic,flood,5000.0,0.1844678325189149
Czech Republic,flood,30000.0,0.2051703896777251
Denmark,flood,1.5,0.0
Denmark,flood,2.0,1.0946848297669205e-07
Denmark,flood,3.0,3.469581913360163e-07
Denmark,flood,5.0,5.486867634003104e-07
Denmark,flood,10.0,5.555860623326771e-05
Denmark,flood,20.0,0.0006235443745347784
Denmark,flood,50.0,0.0009158306111732528
Denmark,flood,100.0,0.0012477328118562906
Denmark,flood,250.0,0.00288475308902645
Denmark,flood,500.0,0.004247969132385967
Denmark,flood,1000.0,0.005622511951652014
Denmark,flood,1500.0,0.008049464248667693
Denmark,flood,2000.0,0.009672174887937254
Denmark,flood,4000.0,0.012964755684340037
Denmark,flood,5000.0,0.013824660888139571
Djibouti,earthquake,0.5,2.785414958963511e-05
Djibouti,earthquake,1.0,9.959942650474605e-05
Djibouti,earthquake,1.5,0.00017499313773093893
Djibouti,earthquake,2.0,0.00025672352437345177
Djibouti,earthquake,3.0,0.0003837798174169631
Djibouti,earthquake,5.0,0.0008752454695154384
Djibouti,earthquake,10.0,0.002102666728677158
Djibouti,earthquake,20.0,0.0076202721239875355
Djibouti,earthquake,50.0,0.022616248963409944
Djibouti,earthquake,100.0,0.0455107614066477
Djibouti,earthquake,250.0,0.10758725706548361
Djibouti,earthquake,500.0,0.1761073003273768
Djibouti,earthquake,1000.0,0.25333752503292567
Djibouti,earthquake,1500.0,0.4182605973317466
Djibouti,earthquake,2000.0,0.5682805181374374
Djibouti,earthquake,4000.0,0.7317603982460648
Djibouti,earthquake,5000.0,0.8090768477867581
Djibouti,flood,10.0,9.590667002990194e-05
Djibouti,flood,20.0,0.0019937065709650825
Djibouti,flood,50.0,0.0036888444734316005
Djibouti,flood,100.0,0.004181888053784677
Djibouti,flood,250.0,0.004681927692940373
Djibouti,flood,500.0,0.00498965412066775
Djibouti,flood,1000.0,0.00521944529694046
Djibouti,flood,1500.0,0.005380520494532917
Djibouti,flood,2000.0,0.005552626735929922
Djibouti,flood,4000.0,0.005799491478938355
Djibouti,flood,5000.0,0.005862762361299185
Djibouti,tsunami,4000.0,0.0
Djibouti,tsunami,5000.0,0.0
Djibouti,tsunami,30000.0,0.0023784525317544344
Dominican Republic,earthquake,0.5,4.531796306735759e-05
Dominican Republic,earthquake,1.0,0.0007374057609401555
Dominican Republic,earthquake,1.5,0.0019399452211016994
Dominican Republic,earthquake,2.0,0.0028812796996903543
Dominican Republic,earthquake,3.0,0.005017096803777603
Dominican Republic,earthquake,5.0,0.0086124869630125
Dominican Republic,earthquake,10.0,0.016448594509446902
Dominican Republic,earthquake,20.0,0.029039933914971512
Dominican Republic,earthquake,50.0,0.051087411991241456
Dominican Republic,earthquake,100.0,0.06812987321659496
Dominican Republic,earthquake,250.0,0.1198858905148103
Dominican Republic,earthquake,500.0,0.17458349976091195
Dominican Republic,earthquake,1000.0,0.21918686858639685
Dominican Republic,earthquake,1500.0,0.26845520139540036
Dominican Republic,earthquake,2000.0,0.3041531025766874
Dominican Republic,earthquake,4000.0,0.37821724212171093
Dominican Republic,earthquake,5000.0,0.39410183242805125
Dominican Republic,earthquake,30000.0,0.5929842530459347
Dominican Republic,flood,2.0,0.0
Dominican Republic,flood,3.0,0.0
Dominican Republic,flood,5.0,1.831752462910155e-05
Dominican Republic,flood,10.0,0.001038468900399209
Dominican Republic,flood,20.0,0.003758044322119488
Dominican Republic,flood,50.0,0.013509712511263254
Dominican Republic,flood,100.0,0.023528469005949636
Dominican Republic,flood,250.0,0.1848766058386706
Dominican Republic,flood,500.0,0.22710034481503685
Dominican Republic,flood,1000.0,0.30417745796646617
Dominican Republic,flood,1500.0,0.38558725686510276
Dominican Republic,flood,2000.0,0.4139909377088975
Dominican Republic,flood,4000.0,0.45039036860518816
Dominican Republic,flood,5000.0,0.4580247654905988
Dominican Republic,flood,30000.0,0.48624188865159224
Dominican Republic,surge,0.5,0.0
Dominican Republic,surge,1.0,1.6335199473963188e-06
Dominican Republic,surge,1.5,2.1272378190937875e-05
Dominican Republic,surge,2.0,7.180368442792459e-05
Dominican Republic,surge,3.0,0.0002716164989903721
Dominican Republic,surge,5.0,0.0007250195710007774
Dominican Republic,surge,10.0,0.002215750845042318
Dominican Republic,surge,20.0,0.004816194214415458
Dominican Republic,surge,50.0,0.011130770821228368
Dominican Republic,surge,100.0,0.01658568906823602
Dominican Republic,tsunami,100.0,0.0
Dominican Republic,tsunami,250.0,4.102769893200307e-08
Dominican Republic,tsunami,500.0,5.9768369010264275e-05
Dominican Republic,tsunami,1000.0,0.001332582398679145
Dominican Republic,tsunami,1500.0,0.003395221355927069
Dominican Republic,tsunami,2000.0,0.0034042908606247155
Dominican Republic,tsunami,4000.0,0.003738195987161309
Dominican Republic,tsunami,5000.0,0.0041193037416373006
Dominican Republic,tsunami,30000.0,0.035249024067310876
Dominican Republic,wind,0.5,0.0
Dominican Republic,wind,1.0,0.0
Dominican Republic,wind,1.5,1.5040138673343974e-07
Dominican Republic,wind,2.0,1.2670530079204798e-05
Dominican Republic,wind,3.0,0.0002766977578687729
Dominican Republic,wind,5.0,0.0016628741003342435
Dominican Republic,wind,10.0,0.009255148681842906
Dominican Republic,wind,20.0,0.03325692212221579
Dominican Republic,wind,50.0,0.20664883538770024
Dominican Republic,wind,100.0,0.459445502117452
Ecuador,flood,1.5,0.0
Ecuador,flood,2.0,1.7138337546896522e-07
Ecuador,flood,3.0,3.958550300819766e-05
Ecuador,flood,5.0,0.0008408615216418739
Ecuador,flood,10.0,0.0033241174229979085
Ecuador,flood,20.0,0.0073622655013631
Ecuador,flood,50.0,0.013869615750221791
Ecuador,flood,100.0,0.02324575056148031
Ecuador,flood,250.0,0.04456987747978689
Ecuador,flood,500.0,0.05442548417514144
Ecuador,flood,1000.0,0.07547149932767956
Ecuador,flood,1500.0,0.0872335646287273
Ecuador,flood,2000.0,0.09322410362653745
Ecuador,flood,4000.0,0.10955936197737967
Ecuador,flood,5000.0,0.11378952530010063
Ecuador,flood,30000.0,0.13352830814603017
Ecuador,tsunami,20.0,0.0
Ecuador,tsunami,50.0,3.7386111514616944e-06
Ecuador,tsunami,100.0,3.77795087690398e-05
Ecuador,tsunami,250.0,0.0004317405883175296
Ecuador,tsunami,500.0,0.0012823275899984346
Ecuador,tsunami,1000.0,0.003178331310654544
Ecuador,tsunami,1500.0,0.0052839246934749725
Ecuador,tsunami,2000.0,0.009027271139650812
Ecuador,tsunami,4000.0,0.01680257618448652
Ecuador,tsunami,5000.0,0.017635538969357524
Ecuador,tsunami,30000.0,0.03891324780875587
"Egypt, Arab Rep.",earthquake,0.5,1.4812674787817467e-05
"Egypt, Arab Rep.",earthquake,1.0,9.782996182437834e-05
"Egypt, Arab Rep.",earthquake,1.5,0.00016522950752971896
"Egypt, Arab Rep.",earthquake,2.0,0.00020861727625146685
"Egypt, Arab Rep.",earthquake,3.0,0.0003045015247258653
"Egypt, Arab Rep.",earthquake,5.0,0.0005145180469889999
"Egypt, Arab Rep.",earthquake,10.0,0.0009541489094417871
"Egypt, Arab Rep.",earthquake,20.0,0.001685288182903726
"Egypt, Arab Rep.",earthquake,50.0,0.003661496567202878
"Egypt, Arab Rep.",earthquake,100.0,0.006801536086119441
"Egypt, Arab Rep.",earthquake,250.0,0.014345394413597674
"Egypt, Arab Rep.",earthquake,500.0,0.02623523459126726
"Egypt, Arab Rep.",earthquake,1000.0,0.04527651328596348
"Egypt, Arab Rep.",earthquake,1500.0,0.05814006065173734
"Egypt, Arab Rep.",earthquake,2000.0,0.07400287250257284
"Egypt, Arab Rep.",earthquake,4000.0,0.10807711585017112
"Egypt, Arab Rep.",earthquake,5000.0,0.11711846699925259
"Egypt, Arab Rep.",earthquake,30000.0,0.2319029180897811
"Egypt, Arab Rep.",flood,1.5,0.0
"Egypt, Arab Rep.",flood,2.0,0.0
"Egypt, Arab Rep.",flood,3.0,0.0
"Egypt, Arab Rep.",flood,5.0,1.3983354787865361e-06
"Egypt, Arab Rep.",flood,10.0,4.348318574319236e-05
"Egypt, Arab Rep.",flood,20.0,0.00011232556023131779
"Egypt, Arab Rep.",flood,50.0,0.0014973481797824722
"Egypt, Arab Rep.",flood,100.0,0.013520456949504552
"Egypt, Arab Rep.",flood,250.0,0.024383370149894723
"Egypt, Arab Rep.",flood,500.0,0.036832162416627165
"Egypt, Arab Rep.",flood,1000.0,0.057621303938296675
"Egypt, Arab Rep.",flood,1500.0,0.06955600152745674
"Egypt, Arab Rep.",flood,2000.0,0.07788555029340348
"Egypt, Arab Rep.",flood,4000.0,0.11384873087490668
"Egypt, Arab Rep.",flood,5000.0,0.12225420060594216
"Egypt, Arab Rep.",flood,30000.0,0.15644442861224783
"Egypt, Arab Rep.",tsunami,100.0,0.0
"Egypt, Arab Rep.",tsunami,250.0,2.8191932081797973e-05
"Egypt, Arab Rep.",tsunami,500.0,0.0014035246336197573
"Egypt, Arab Rep.",tsunami,1000.0,0.007179620652439161
"Egypt, Arab Rep.",tsunami,1500.0,0.012385615429846128
"Egypt, Arab Rep.",tsunami,2000.0,0.022541379280360613
"Egypt, Arab Rep.",tsunami,4000.0,0.04527052497016349
"Egypt, Arab Rep.",tsunami,5000.0,0.04922054083824587
"Egypt, Arab Rep.",tsunami,30000.0,0.07402192213142983
El Salvador,earthquake,0.1,3.40345082962577e-05
El Salvador,earthquake,0.5,0.0007779258954187236
El Salvador,earthquake,1.0,0.0022851536606765463
El Salvador,earthquake,1.5,0.0035300133706749263
El Salvador,earthquake,2.0,0.004069825647238738
El Salvador,earthquake,3.0,0.006086697592565671
El Salvador,earthquake,5.0,0.00953517597924497
El Salvador,earthquake,10.0,0.015054040363932113
El Salvador,earthquake,20.0,0.0240727112175068
El Salvador,earthquake,50.0,0.039047668893844076
El Salvador,earthquake,100.0,0.06135753745055643
El Salvador,earthquake,250.0,0.10202847984379372
El Salvador,earthquake,500.0,0.14922057041594428
El Salvador,earthquake,1000.0,0.2289090629253006
El Salvador,earthquake,1500.0,0.2380225914521357
El Salvador,earthquake,2000.0,0.25689139350664575
El Salvador,earthquake,4000.0,0.3153557518614263
El Salvador,earthquake,5000.0,0.3222201842936118
El Salvador,flood,3.0,4.6936777648300314e-08
El Salvador,flood,5.0,1.8812520068112238e-05
El Salvador,flood,10.0,0.0012273240112226492
El Salvador,flood,20.0,0.002584851631348055
El Salvador,flood,50.0,0.005595711381017167
El Salvador,flood,100.0,0.009015983137762298
El Salvador,flood,250.0,0.016671373914366235
El Salvador,flood,500.0,0.020204234341216605
El Salvador,flood,1000.0,0.022594972000424478
El Salvador,flood,1500.0,0.023866958599322703
El Salvador,flood,2000.0,0.02465684474624609
El Salvador,flood,4000.0,0.026109301006294446
El Salvador,flood,5000.0,0.026451393606474118
El Salvador,flood,30000.0,0.028044623169231855
El Salvador,surge,0.5,0.0
El Salvador,surge,1.0,0.0
El Salvador,surge,1.5,0.0
El Salvador,surge,2.0,0.0
El Salvador,surge,3.0,1.1420482532569652e-11
El Salvador,surge,5.0,6.114063672908284e-08
El Salvador,surge,10.0,1.138974868130565e-05
El Salvador,surge,20.0,2.6917670256869696e-05
El Salvador,surge,50.0,5.939287563689407e-05
El Salvador,tsunami,10.0,0.0
El Salvador,tsunami,20.0,0.0
El Salvador,tsunami,50.0,1.1004338433562486e-05
El Salvador,tsunami,100.0,7.098026174272129e-05
El Salvador,tsunami,250.0,0.00023263668588615786
El Salvador,tsunami,500.0,0.0002978856551029159
El Salvador,tsunami,1000.0,0.0004294937730922623
El Salvador,tsunami,1500.0,0.0005241696782966458
El Salvador,tsunami,2000.0,0.0006776836227163315
El Salvador,tsunami,4000.0,0.0008782106868976297
El Salvador,tsunami,5000.0,0.0008785420554367256
El Salvador,tsunami,30000.0,0.006399216193342856
Estonia,earthquake,50.0,7.83960534501962e-05
Estonia,earthquake,100.0,0.002125389290480841
Estonia,earthquake,250.0,0.0063727981417171405
Estonia,earthquake,500.0,0.012250740129687751
Estonia,earthquake,1000.0,0.0247436867725334
Estonia,earthquake,1500.0,0.03554474742869429
Estonia,earthquake,2000.0,0.048155781662213105
Estonia,earthquake,4000.0,0.07930507035146277
Estonia,earthquake,5000.0,0.09376482602445894
Estonia,earthquake,30000.0,0.23277794207761396
Estonia,flood,2.0,0.0
Estonia,flood,3.0,1.2385509690932832e-05
Estonia,flood,5.0,0.000772167536579665
Estonia,flood,10.0,0.011087590189722836
Estonia,flood,20.0,0.06098982717051884
Estonia,flood,50.0,0.08577777294276344
Estonia,flood,100.0,0.10116947964207725
Estonia,flood,250.0,0.11945236624793813
Estonia,flood,500.0,0.12884163121144057
Estonia,flood,1000.0,0.1605373334380101
Estonia,flood,1500.0,0.17946173121987216
Estonia,flood,2000.0,0.1905442451543321
Estonia,flood,4000.0,0.20652526212124137
Estonia,flood,5000.0,0.21098354218699278
Estonia,flood,30000.0,0.2307019012495501
Ethiopia,earthquake,0.5,6.202437714969838e-06
Ethiopia,earthquake,1.0,1.937139141531341e-05
Ethiopia,earthquake,1.5,2.9750428569939257e-05
Ethiopia,earthquake,2.0,4.0283255265101815e-05
Ethiopia,earthquake,3.0,5.8537916968169424e-05
Ethiopia,earthquake,5.0,9.486705383032351e-05
Ethiopia,earthquake,10.0,0.000222366499107882
Ethiopia,earthquake,20.0,0.0004725729572769662
Ethiopia,earthquake,50.0,0.0013982214852371895
Ethiopia,earthquake,100.0,0.002804901880928201
Ethiopia,earthquake,250.0,0.006233385580463933
Ethiopia,earthquake,500.0,0.010116937573233103
Ethiopia,earthquake,1000.0,0.015676634582303627
Ethiopia,earthquake,1500.0,0.018012901089947686
Ethiopia,earthquake,2000.0,0.019872389766177088
Ethiopia,earthquake,4000.0,0.02610749819696169
Ethiopia,earthquake,5000.0,0.028079112164359207
Ethiopia,earthquake,30000.0,0.037677989592019664
Ethiopia,flood,2.0,2.1728918818814255e-06
Ethiopia,flood,3.0,0.00039605471348775267
Ethiopia,flood,5.0,0.006184203473304608
Ethiopia,flood,10.0,0.015514609544015704
Ethiopia,flood,20.0,0.03601031023923542
Ethiopia,flood,50.0,0.06413567785005653
Ethiopia,flood,100.0,0.07652015858245338
Ethiopia,flood,250.0,0.08898237028959549
Ethiopia,flood,500.0,0.09579445519192373
Ethiopia,flood,1000.0,0.10234593182061745
Ethiopia,flood,1500.0,0.10635628225775827
Ethiopia,flood,2000.0,0.11047266575855574
Ethiopia,flood,4000.0,0.11371206515191386
Ethiopia,flood,5000.0,0.1148439468089008
Ethiopia,flood,30000.0,0.12024102087105087
Fiji,earthquake,0.1,4.146843457613065e-08
Fiji,earthquake,0.5,2.976849174164887e-06
Fiji,earthquake,1.0,2.9929203182277138e-06
Fiji,earthquake,1.5,3.198121152544573e-06
Fiji,earthquake,2.0,4.175037661173838e-06
Fiji,earthquake,3.0,1.2633379554788938e-05
Fiji,earthquake,5.0,7.503681733315472e-05
Fiji,earthquake,10.0,0.00037692760633309895
Fiji,earthquake,20.0,0.0015951862481821983
Fiji,earthquake,50.0,0.0071745552453189795
Fiji,earthquake,100.0,0.016969118579791345
Fiji,earthquake,250.0,0.03952323133304203
Fiji,earthquake,500.0,0.06412689521485948
Fiji,earthquake,1000.0,0.09542641889881362
Fiji,earthquake,1500.0,0.11498076792616067
Fiji,earthquake,2000.0,0.1491005527198428
Fiji,earthquake,4000.0,0.17809591686435786
Fiji,earthquake,5000.0,0.18171618038520163
Fiji,earthquake,30000.0,0.3805922401273977
Fiji,surge,0.5,0.0
Fiji,surge,1.0,0.0
Fiji,surge,1.5,0.0
Fiji,surge,2.0,0.0001151309074090083
Fiji,surge,3.0,0.0035778588920732865
Fiji,surge,5.0,0.034113875851217675
Fiji,surge,10.0,0.17209214396163697
Fiji,surge,20.0,0.35312766785520777
Fiji,tsunami,20.0,0.0
Fiji,tsunami,50.0,0.0
Fiji,tsunami,100.0,1.048774488565399e-07
Fiji,tsunami,250.0,7.480665341739167e-05
Fiji,tsunami,500.0,0.0013389228648865064
Fiji,tsunami,1000.0,0.003360219306700665
Fiji,tsunami,1500.0,0.00608135276076711
Fiji,tsunami,2000.0,0.00859947762633741
Fiji,tsunami,4000.0,0.016662311310047064
Fiji,tsunami,5000.0,0.016675285032122678
Fiji,tsunami,30000.0,0.050133195923332596
Fiji,wind,0.5,0.0
Fiji,wind,1.0,0.0
Fiji,wind,1.5,8.673114264471182e-07
Fiji,wind,2.0,4.2343223848433805e-05
Fiji,wind,3.0,0.00034223562065162035
Fiji,wind,5.0,0.0026050171756286616
Fiji,wind,10.0,0.040007475486198756
Fiji,wind,20.0,0.2745407327011515
France,earthquake,0.5,2.6144384732004635e-06
France,earthquake,1.0,2.580625280396823e-05
France,earthquake,1.5,5.465051860983792e-05
France,earthquake,2.0,7.760713484326817e-05
France,earthquake,3.0,0.00012259861369293194
France,earthquake,5.0,0.00019374887220651143
France,earthquake,10.0,0.00037943006787489645
France,earthquake,20.0,0.0007443519958252996
France,earthquake,50.0,0.0017230999338360838
France,earthquake,100.0,0.0031321338975388766
France,earthquake,250.0,0.005812881674405654
France,earthquake,500.0,0.00832495157434231
France,earthquake,1000.0,0.011089856003295985
France,earthquake,1500.0,0.01248367012592972
France,earthquake,2000.0,0.013338953034801463
France,earthquake,4000.0,0.016200189431886475
France,earthquake,5000.0,0.017381823570348235
France,earthquake,30000.0,0.02220477927834471
France,flood,1.5,1.9998909785747042e-07
France,flood,2.0,5.958221956301463e-06
France,flood,3.0,4.4614852310024305e-05
France,flood,5.0,0.00015970338031108842
France,flood,10.0,0.0006908652317202271
France,flood,20.0,0.002178946752053114
France,flood,50.0,0.009855901556613159
France,flood,100.0,0.022359111754253452
France,flood,250.0,0.1023226562224315
France,flood,500.0,0.14195052663929988
France,flood,1000.0,0.24275620589537114
France,flood,1500.0,0.30742437254415494
France,flood,2000.0,0.33131160225028816
France,flood,4000.0,0.36090404316589164
France,flood,5000.0,0.36757277892724644
France,flood,30000.0,0.39833908903873244
France,tsunami,100.0,0.0
France,tsunami,250.0,4.830182633498608e-09
France,tsunami,500.0,4.804464928814852e-07
France,tsunami,1000.0,7.604994853190738e-06
France,tsunami,1500.0,1.4044707911767874e-05
France,tsunami,2000.0,1.9833741325582556e-05
France,tsunami,4000.0,2.1226268441899128e-05
France,tsunami,5000.0,2.192253200005741e-05
France,tsunami,30000.0,0.00027716178813095
Gabon,earthquake,10.0,0.00011573019558602846
Gabon,earthquake,20.0,0.0004072379690300379
Gabon,earthquake,50.0,0.0008685998862044411
Gabon,earthquake,100.0,0.0015869050932379373
Gabon,earthquake,250.0,0.003962597674936909
Gabon,earthquake,500.0,0.00576343453167731
Gabon,earthquake,1000.0,0.012852832297316921
Gabon,earthquake,1500.0,0.014723408858994399
Gabon,earthquake,2000.0,0.015872490113738067
Gabon,earthquake,4000.0,0.03102061073322073
Gabon,earthquake,5000.0,0.033430874208169946
Gabon,earthquake,30000.0,0.041077841872758716
Gabon,flood,5.0,1.5231271946102371e-05
Gabon,flood,10.0,0.00881807440326646
