country,hazard,rp,fa
Djibouti,wind,500.0,0.0
Djibouti,wind,1000.0,0.0
Djibouti,wind,1500.0,0.0
Djibouti,wind,2000.0,0.0
Dominican Republic,earthquake,20.0,0.025375913047605045
Dominican Republic,earthquake,50.0,0.05432753854612336
Dominican Republic,earthquake,100.0,0.08658860351640905
Dominican Republic,earthquake,250.0,0.13990224390668154
Dominican Republic,earthquake,500.0,0.18996826987808416
Dominican Republic,earthquake,1000.0,0.24328534499351764
Dominican Republic,earthquake,1500.0,0.27774626965023563
Dominican Republic,earthquake,2000.0,1.4340560195380904e-15
Dominican Republic,flood,20.0,0.0024869313150381817
Dominican Republic,flood,50.0,0.008617971973451788
Dominican Republic,flood,100.0,0.01574288806556828
Dominican Republic,flood,250.0,0.11910186934778863
Dominican Republic,flood,500.0,0.15155320291377816
Dominican Republic,flood,1000.0,0.20024286076472317
Dominican Republic,flood,1500.0,0.2403265500711003
Dominican Republic,flood,2000.0,-3.585140048845226e-16
Dominican Republic,surge,20.0,0.0034654741290801455
Dominican Republic,surge,50.0,0.007578148613492092
Dominican Republic,surge,100.0,0.011144374680627428
Dominican Republic,surge,250.0,0.011618203194500621
Dominican Republic,surge,500.0,0.012407862864842275
Dominican Republic,surge,1000.0,0.013987182205525578
Dominican Republic,surge,1500.0,0.01467265521265107
Dominican Republic,surge,2000.0,0.0
Dominican Republic,tsunami,20.0,0.0
Dominican Republic,tsunami,50.0,0.0
Dominican Republic,tsunami,100.0,0.0
Dominican Republic,tsunami,250.0,0.0
Dominican Republic,tsunami,500.0,0.0
Dominican Republic,tsunami,1000.0,0.0
Dominican Republic,tsunami,1500.0,0.0
Dominican Republic,tsunami,2000.0,0.0
Dominican Republic,wind,20.0,0.02380313604056168
Dominican Republic,wind,50.0,0.11437045976010479
Dominican Republic,wind,100.0,0.27025791456595183
Dominican Republic,wind,250.0,0.3825035879181427
Dominican Republic,wind,500.0,0.4651906707683691
Dominican Republic,wind,1000.0,0.48870986952895706
Dominican Republic,wind,1500.0,0.512228904731204
Dominican Republic,wind,2000.0,0.0
Ecuador,earthquake,20.0,0.01939434153640699
Ecuador,earthquake,50.0,0.037795165750506544
Ecuador,earthquake,100.0,0.05913064873029303
Ecuador,earthquake,250.0,0.09863023263134486
Ecuador,earthquake,500.0,0.13507272368605333
Ecuador,earthquake,1000.0,0.17552964289751719
Ecuador,earthquake,1500.0,0.2041101430211363
Ecuador,earthquake,2000.0,2.5604908187168907e-15
Ecuador,flood,20.0,0.005097806531214966
Ecuador,flood,50.0,0.00981265125093339
Ecuador,flood,100.0,0.01623399912660106
Ecuador,flood,250.0,0.030729519985632114
Ecuador,flood,500.0,0.03981452771226158
Ecuador,flood,1000.0,0.05226367978154116
Ecuador,flood,1500.0,0.05842672460843547
Ecuador,flood,2000.0,-3.200613523396113e-16
Ecuador,surge,20.0,0.0
Ecuador,surge,50.0,0.0
Ecuador,surge,100.0,0.0
Ecuador,surge,250.0,0.0
Ecuador,surge,500.0,0.0
Ecuador,surge,1000.0,0.0
Ecuador,surge,1500.0,0.0
Ecuador,surge,2000.0,0.0
Ecuador,tsunami,20.0,0.0
Ecuador,tsunami,50.0,1.931795728907209e-06
Ecuador,tsunami,100.0,2.3077127356134766e-05
Ecuador,tsunami,250.0,0.00020832067454972333
Ecuador,tsunami,500.0,0.0008898790919863374
Ecuador,tsunami,1000.0,0.00242095773388374
Ecuador,tsunami,1500.0,0.004264151912738098
Ecuador,tsunami,2000.0,0.013162281497126711
Ecuador,wind,20.0,0.0
Ecuador,wind,50.0,0.0
Ecuador,wind,100.0,0.0
Ecuador,wind,250.0,0.0
Ecuador,wind,500.0,0.0
Ecuador,wind,1000.0,0.0
Ecuador,wind,1500.0,0.0
Ecuador,wind,2000.0,0.0
"Egypt, Arab Rep.",earthquake,20.0,0.0012221443742964362
"Egypt, Arab Rep.",earthquake,50.0,0.0026572229083280385
"Egypt, Arab Rep.",earthquake,100.0,0.004928032099252733
"Egypt, Arab Rep.",earthquake,250.0,0.01133510889507348
"Egypt, Arab Rep.",earthquake,500.0,0.021141057415498224
"Egypt, Arab Rep.",earthquake,1000.0,0.03760670138197745
"Egypt, Arab Rep.",earthquake,1500.0,0.05083879214220034
"Egypt, Arab Rep.",earthquake,2000.0,-1.9227704233837367e-16
"Egypt, Arab Rep.",flood,20.0,7.747068348045894e-05
"Egypt, Arab Rep.",flood,50.0,0.0010394895635715007
"Egypt, Arab Rep.",flood,100.0,0.009401638353572116
"Egypt, Arab Rep.",flood,250.0,0.017053861683132988
"Egypt, Arab Rep.",flood,500.0,0.025549186613977818
"Egypt, Arab Rep.",flood,1000.0,0.039042720360846515
"Egypt, Arab Rep.",flood,1500.0,0.04793700449494996
"Egypt, Arab Rep.",flood,2000.0,0.07261002014163073
"Egypt, Arab Rep.",surge,20.0,0.0
"Egypt, Arab Rep.",surge,50.0,0.0
"Egypt, Arab Rep.",surge,100.0,0.0
"Egypt, Arab Rep.",surge,250.0,0.0
"Egypt, Arab Rep.",surge,500.0,0.0
"Egypt, Arab Rep.",surge,1000.0,0.0
"Egypt, Arab Rep.",surge,1500.0,0.0
"Egypt, Arab Rep.",surge,2000.0,0.0
"Egypt, Arab Rep.",tsunami,20.0,0.0
"Egypt, Arab Rep.",tsunami,50.0,0.0
"Egypt, Arab Rep.",tsunami,100.0,0.0
"Egypt, Arab Rep.",tsunami,250.0,1.2155350818890022e-05
"Egypt, Arab Rep.",tsunami,500.0,0.0006115319640113442
"Egypt, Arab Rep.",tsunami,1000.0,0.0050575454943845
"Egypt, Arab Rep.",tsunami,1500.0,0.010599092345370808
"Egypt, Arab Rep.",tsunami,2000.0,0.03019073046818882
"Egypt, Arab Rep.",wind,20.0,0.0
"Egypt, Arab Rep.",wind,50.0,0.0
"Egypt, Arab Rep.",wind,100.0,0.0
"Egypt, Arab Rep.",wind,250.0,0.0
"Egypt, Arab Rep.",wind,500.0,0.0
"Egypt, Arab Rep.",wind,1000.0,0.0
"Egypt, Arab Rep.",wind,1500.0,0.0
"Egypt, Arab Rep.",wind,2000.0,0.0
El Salvador,earthquake,20.0,0.02449885582431914
El Salvador,earthquake,50.0,0.04687273715660333
El Salvador,earthquake,100.0,0.0699750318258331
El Salvador,earthquake,250.0,0.10906583012859283
El Salvador,earthquake,500.0,0.1456005709936031
El Salvador,earthquake,1000.0,0.18860247847574135
El Salvador,earthquake,1500.0,0.21621454030958934
El Salvador,earthquake,2000.0,-1.9090082975059067e-15
El Salvador,flood,20.0,0.0019136342238112855
El Salvador,flood,50.0,0.0039230681828359044
El Salvador,flood,100.0,0.006561209329589257
El Salvador,flood,250.0,0.011301226507948237
El Salvador,flood,500.0,0.013336580362207119
El Salvador,flood,1000.0,0.014826387996188812
El Salvador,flood,1500.0,0.014989099955795934
El Salvador,flood,2000.0,-2.386260371882383e-16
El Salvador,surge,20.0,0.0
El Salvador,surge,50.0,0.0
El Salvador,surge,100.0,0.0
El Salvador,surge,250.0,0.0
El Salvador,surge,500.0,0.0
El Salvador,surge,1000.0,0.0
El Salvador,surge,1500.0,0.0
El Salvador,surge,2000.0,0.0
El Salvador,tsunami,20.0,0.0
El Salvador,tsunami,50.0,0.0
El Salvador,tsunami,100.0,0.0
El Salvador,tsunami,250.0,0.0
El Salvador,tsunami,500.0,0.0
El Salvador,tsunami,1000.0,0.0
El Salvador,tsunami,1500.0,0.0
El Salvador,tsunami,2000.0,0.0
El Salvador,wind,20.0,0.0
El Salvador,wind,50.0,0.0
El Salvador,wind,100.0,0.0
El Salvador,wind,250.0,0.0
El Salvador,wind,500.0,0.0
El Salvador,wind,1000.0,0.0
El Salvador,wind,1500.0,0.0
El Salvador,wind,2000.0,0.0
Estonia,earthquake,20.0,0.0
Estonia,earthquake,50.0,5.174058155767826e-05
Estonia,earthquake,100.0,0.0010136064747774676
Estonia,earthquake,250.0,0.004149424999674788
Estonia,earthquake,500.0,0.007726310777194938
Estonia,earthquake,1000.0,0.015148115508829118
Estonia,earthquake,1500.0,0.022729383016411548
Estonia,earthquake,2000.0,0.09925596502356449
Estonia,flood,20.0,0.04310802651287973
Estonia,flood,50.0,0.059579929644119754
Estonia,flood,100.0,0.0706225841593519
Estonia,flood,250.0,0.08085772994091946
Estonia,flood,500.0,0.09212247741636023
Estonia,flood,1000.0,0.10964134204631024
Estonia,flood,1500.0,0.1249651181866577
Estonia,flood,2000.0,-1.4643644775438537e-15
Estonia,surge,20.0,0.0
Estonia,surge,50.0,0.0
Estonia,surge,100.0,0.0
Estonia,surge,250.0,0.0
Estonia,surge,500.0,0.0
Estonia,surge,1000.0,0.0
Estonia,surge,1500.0,0.0
Estonia,surge,2000.0,0.0
Estonia,tsunami,20.0,0.0
Estonia,tsunami,50.0,0.0
Estonia,tsunami,100.0,0.0
Estonia,tsunami,250.0,0.0
Estonia,tsunami,500.0,0.0
Estonia,tsunami,1000.0,0.0
Estonia,tsunami,1500.0,0.0
Estonia,tsunami,2000.0,0.0
Estonia,wind,20.0,0.0
Estonia,wind,50.0,0.0
Estonia,wind,100.0,0.0
Estonia,wind,250.0,0.0
Estonia,wind,500.0,0.0
Estonia,wind,1000.0,0.0
Estonia,wind,1500.0,0.0
Estonia,wind,2000.0,0.0
Ethiopia,earthquake,20.0,0.00029580659113227705
Ethiopia,earthquake,50.0,0.0009204467228921825
Ethiopia,earthquake,100.0,0.002034268628336857
Ethiopia,earthquake,250.0,0.004977017693516856
Ethiopia,earthquake,500.0,0.00860902483512158
Ethiopia,earthquake,1000.0,0.013466379668148029
Ethiopia,earthquake,1500.0,0.016938995879579536
Ethiopia,earthquake,2000.0,4.2553590962491036e-17
Ethiopia,flood,20.0,0.025682470855738448
Ethiopia,flood,50.0,0.04490646504139764
Ethiopia,flood,100.0,0.05271320098560196
Ethiopia,flood,250.0,0.06335473526141576
Ethiopia,flood,500.0,0.06609278147474809
Ethiopia,flood,1000.0,0.06640832535381995
Ethiopia,flood,1500.0,0.06672386923289181
Ethiopia,flood,2000.0,-1.3617149107997132e-15
Ethiopia,surge,20.0,0.0
Ethiopia,surge,50.0,0.0
Ethiopia,surge,100.0,0.0
Ethiopia,surge,250.0,0.0
Ethiopia,surge,500.0,0.0
Ethiopia,surge,1000.0,0.0
Ethiopia,surge,1500.0,0.0
Ethiopia,surge,2000.0,0.0
Ethiopia,tsunami,20.0,0.0
Ethiopia,tsunami,50.0,0.0
Ethiopia,tsunami,100.0,0.0
Ethiopia,tsunami,250.0,0.0
Ethiopia,tsunami,500.0,0.0
Ethiopia,tsunami,1000.0,0.0
Ethiopia,tsunami,1500.0,0.0
Ethiopia,tsunami,2000.0,0.0
Ethiopia,wind,20.0,0.0
Ethiopia,wind,50.0,0.0
Ethiopia,wind,100.0,0.0
Ethiopia,wind,250.0,0.0
Ethiopia,wind,500.0,0.0
Ethiopia,wind,1000.0,0.0
Ethiopia,wind,1500.0,0.0
Ethiopia,wind,2000.0,0.0
Fiji,earthquake,20.0,0.0005256211793094796
Fiji,earthquake,50.0,0.003036527758848683
Fiji,earthquake,100.0,0.008896493609258423
Fiji,earthquake,250.0,0.027872128481221597
Fiji,earthquake,500.0,0.05432721067498047
Fiji,earthquake,1000.0,0.09280055010376151
Fiji,earthquake,1500.0,0.12063361214598035
Fiji,earthquake,2000.0,0.0
Fiji,surge,20.0,0.22974262478615487
Fiji,surge,50.0,0.29069692411378056
Fiji,surge,100.0,0.32239756361726984
Fiji,surge,250.0,0.36433005864502
Fiji,surge,500.0,0.3702930178346189
Fiji,surge,1000.0,0.38222248770827116
Fiji,surge,1500.0,0.39414840608746854
Fiji,surge,2000.0,0.0
Fiji,tsunami,20.0,0.0
Fiji,tsunami,50.0,0.0
Fiji,tsunami,100.0,0.0
Fiji,tsunami,250.0,0.0
Fiji,tsunami,500.0,0.0
Fiji,tsunami,1000.0,0.0
Fiji,tsunami,1500.0,0.0
Fiji,tsunami,2000.0,0.0
Fiji,wind,20.0,0.10937892621873888
Fiji,wind,50.0,0.26763707061880454
Fiji,wind,100.0,0.34140516193932613
Fiji,wind,250.0,0.4164731002303023
Fiji,wind,500.0,0.45756389107226636
Fiji,wind,1000.0,0.4924786330573441
Fiji,wind,1500.0,0.5273933750424217
Fiji,wind,2000.0,0.0
Finland,earthquake,20.0,0.0
Finland,earthquake,50.0,0.0
Finland,earthquake,100.0,0.0
Finland,earthquake,250.0,0.0
Finland,earthquake,500.0,0.0
Finland,earthquake,1000.0,0.0
Finland,earthquake,1500.0,0.0
Finland,earthquake,2000.0,0.0
Finland,surge,20.0,0.0
Finland,surge,50.0,0.0
Finland,surge,100.0,0.0
Finland,surge,250.0,0.0
Finland,surge,500.0,0.0
Finland,surge,1000.0,0.0
Finland,surge,1500.0,0.0
Finland,surge,2000.0,0.0
Finland,tsunami,20.0,0.0
Finland,tsunami,50.0,0.0
Finland,tsunami,100.0,0.0
Finland,tsunami,250.0,0.0
Finland,tsunami,500.0,0.0
Finland,tsunami,1000.0,0.0
Finland,tsunami,1500.0,0.0
Finland,tsunami,2000.0,0.0
Finland,wind,20.0,0.0
Finland,wind,50.0,0.0
Finland,wind,100.0,0.0
Finland,wind,250.0,0.0
Finland,wind,500.0,0.0
Finland,wind,1000.0,0.0
Finland,wind,1500.0,0.0
Finland,wind,2000.0,0.0
France,earthquake,20.0,0.0008610541806229517
France,earthquake,50.0,0.002229433242929849
France,earthquake,100.0,0.004151574813795459
France,earthquake,250.0,0.008154834229520383
France,earthquake,500.0,0.012182778777812191
France,earthquake,1000.0,0.01701285552750848
France,earthquake,1500.0,0.019877971316141354
France,earthquake,2000.0,1.0217565021029789e-16
France,flood,20.0,0.0017445817520960276
France,flood,50.0,0.007204973430393039
France,flood,100.0,0.015808717676663416
France,flood,250.0,0.06928208298143233
France,flood,500.0,0.10043252607407396
France,flood,1000.0,0.16952547605524365
France,flood,1500.0,0.20144367603221808
France,flood,2000.0,0.0
France,surge,20.0,0.0009526515650699102
France,surge,50.0,0.002418618921559716
France,surge,100.0,0.0032502892872644613
France,surge,250.0,0.003910158022183081
France,surge,500.0,0.004396656505851459
France,surge,1000.0,0.004525620798837209
France,surge,1500.0,0.00463923630211
France,surge,2000.0,0.0
France,tsunami,20.0,0.0
France,tsunami,50.0,0.0
France,tsunami,100.0,0.0
France,tsunami,250.0,3.266463666695373e-07
France,tsunami,500.0,6.945722192368734e-06
France,tsunami,1000.0,1.9814153230943363e-05
France,tsunami,1500.0,2.8245936915632843e-05
France,tsunami,2000.0,0.00013494443416016028
France,wind,20.0,0.0012096612337901178
France,wind,50.0,0.0061709062420670525
France,wind,100.0,0.009523532759152926
France,wind,250.0,0.014089898205331516
France,wind,500.0,0.016653709642115586
France,wind,1000.0,0.018404835687187388
France,wind,1500.0,0.01899896953295415
France,wind,2000.0,-1.0217565021029789e-16
Gabon,earthquake,20.0,0.00024277498628054843
Gabon,earthquake,50.0,0.0006243466739513514
Gabon,earthquake,100.0,0.0010881947567761715
Gabon,earthquake,250.0,0.0022469802757714417
Gabon,earthquake,500.0,0.004130275036731649
Gabon,earthquake,1000.0,0.007525547610087413
Gabon,earthquake,1500.0,0.01055188805792647
Gabon,earthquake,2000.0,1.943295114948663e-17
Gabon,flood,20.0,0.06184245039278659
Gabon,flood,50.0,0.09816118141799998
Gabon,flood,100.0,0.11790241328215073
Gabon,flood,250.0,0.21888675349476402
Gabon,flood,500.0,0.2309147855624769
Gabon,flood,1000.0,0.254970849721751
Gabon,flood,1500.0,0.2790269137140875
Gabon,flood,2000.0,2.487417747134289e-15
Gabon,surge,20.0,0.0
Gabon,surge,50.0,0.0
Gabon,surge,100.0,0.0
Gabon,surge,250.0,0.0
Gabon,surge,500.0,0.0
Gabon,surge,1000.0,0.0
Gabon,surge,1500.0,0.0
Gabon,surge,2000.0,0.0
Gabon,tsunami,20.0,0.0
Gabon,tsunami,50.0,0.0
Gabon,tsunami,100.0,0.0
Gabon,tsunami,250.0,0.0
Gabon,tsunami,500.0,0.0
Gabon,tsunami,1000.0,0.0
Gabon,tsunami,1500.0,0.0
Gabon,tsunami,2000.0,0.0
Gabon,wind,20.0,0.0
Gabon,wind,50.0,0.0
Gabon,wind,100.0,0.0
Gabon,wind,250.0,0.0
Gabon,wind,500.0,0.0
Gabon,wind,1000.0,0.0
Gabon,wind,1500.0,0.0
Gabon,wind,2000.0,0.0
"Gambia, The",earthquake,20.0,0.0
"Gambia, The",earthquake,50.0,0.00022610657954032792
"Gambia, The",earthquake,100.0,0.0006288589243465372
"Gambia, The",earthquake,250.0,0.0013707711384632383
"Gambia, The",earthquake,500.0,0.0023953165770053495
"Gambia, The",earthquake,1000.0,0.004486802437753384
"Gambia, The",earthquake,1500.0,0.006641880773997134
"Gambia, The",earthquake,2000.0,0.036469107058358735
"Gambia, The",flood,20.0,0.010967205778109777
"Gambia, The",flood,50.0,0.021783404574208368
"Gambia, The",flood,100.0,0.024393053039847058
"Gambia, The",flood,250.0,0.02858861532957906
"Gambia, The",flood,500.0,0.028614887727062104
"Gambia, The",flood,1000.0,0.02866743252202819
"Gambia, The",flood,1500.0,0.02871997732406011
"Gambia, The",flood,2000.0,-3.213869480261966e-16
"Gambia, The",surge,20.0,0.0
"Gambia, The",surge,50.0,0.0
"Gambia, The",surge,100.0,0.0
"Gambia, The",surge,250.0,0.0
"Gambia, The",surge,500.0,0.0
"Gambia, The",surge,1000.0,0.0
"Gambia, The",surge,1500.0,0.0
"Gambia, The",surge,2000.0,0.0
"Gambia, The",tsunami,20.0,0.0
"Gambia, The",tsunami,50.0,0.0
"Gambia, The",tsunami,100.0,0.0
"Gambia, The",tsunami,250.0,0.0
"Gambia, The",tsunami,500.0,0.0
"Gambia, The",tsunami,1000.0,0.0
"Gambia, The",tsunami,1500.0,0.0
"Gambia, The",tsunami,2000.0,0.0
"Gambia, The",wind,20.0,0.0
"Gambia, The",wind,50.0,0.0
"Gambia, The",wind,100.0,0.0
"Gambia, The",wind,250.0,0.0
"Gambia, The",wind,500.0,0.0
"Gambia, The",wind,1000.0,0.0
"Gambia, The",wind,1500.0,0.0
"Gambia, The",wind,2000.0,0.0
Georgia,earthquake,20.0,0.04876427375024919
Georgia,earthquake,50.0,0.10571004806916422
Georgia,earthquake,100.0,0.17498964535875977
Georgia,earthquake,250.0,0.29761178290238993
Georgia,earthquake,500.0,0.4025846524667074
Georgia,earthquake,1000.0,0.5175052145781223
Georgia,earthquake,1500.0,0.5771635358897002
Georgia,earthquake,2000.0,0.0
Georgia,flood,20.0,0.029508864895017087
Georgia,flood,50.0,0.05470444382889597
Georgia,flood,100.0,0.06455766403224764
Georgia,flood,250.0,0.09423997681523125
Georgia,flood,500.0,0.10132786843296171
Georgia,flood,1000.0,0.11550365166842265
Georgia,flood,1500.0,0.12900341083846267
Georgia,flood,2000.0,0.0
Georgia,surge,20.0,0.0
Georgia,surge,50.0,0.0
Georgia,surge,100.0,0.0
Georgia,surge,250.0,0.0
Georgia,surge,500.0,0.0
Georgia,surge,1000.0,0.0
Georgia,surge,1500.0,0.0
Georgia,surge,2000.0,0.0
Georgia,tsunami,20.0,0.0
Georgia,tsunami,50.0,0.0
Georgia,tsunami,100.0,0.0
Georgia,tsunami,250.0,0.0
Georgia,tsunami,500.0,0.0
Georgia,tsunami,1000.0,0.0
Georgia,tsunami,1500.0,0.0
Georgia,tsunami,2000.0,0.0
Georgia,wind,20.0,0.0
Georgia,wind,50.0,0.0
Georgia,wind,100.0,0.0
Georgia,wind,250.0,0.0
Georgia,wind,500.0,0.0
Georgia,wind,1000.0,0.0
Georgia,wind,1500.0,0.0
Georgia,wind,2000.0,0.0
Germany,earthquake,20.0,0.001971465248616745
Germany,earthquake,50.0,0.005249600170232457
Germany,earthquake,100.0,0.009748066837776929
Germany,earthquake,250.0,0.01923709296591486
Germany,earthquake,500.0,0.029372651809543626
Germany,earthquake,1000.0,0.041807494510352095
Germany,earthquake,1500.0,0.050607966110513054
Germany,earthquake,2000.0,0.0
Germany,flood,20.0,0.0011055256916118544
Germany,flood,50.0,0.004085202814697765
Germany,flood,100.0,0.010936720462578969
Germany,flood,250.0,0.04246209309799543
Germany,flood,500.0,0.06405733802372818
Germany,flood,1000.0,0.07777244257646204
Germany,flood,1500.0,0.08839948891592665
Germany,flood,2000.0,0.0
Germany,surge,20.0,0.0
Germany,surge,50.0,0.0
Germany,surge,100.0,0.0
Germany,surge,250.0,0.0
Germany,surge,500.0,0.0
Germany,surge,1000.0,0.0
Germany,surge,1500.0,0.0
Germany,surge,2000.0,0.0
Germany,tsunami,20.0,0.0
Germany,tsunami,50.0,0.0
Germany,tsunami,100.0,0.0
Germany,tsunami,250.0,0.0
Germany,tsunami,500.0,0.0
Germany,tsunami,1000.0,0.0
Germany,tsunami,1500.0,0.0
Germany,tsunami,2000.0,0.0
Germany,wind,20.0,0.0
Germany,wind,50.0,0.0
Germany,wind,100.0,0.0
Germany,wind,250.0,0.0
Germany,wind,500.0,0.0
Germany,wind,1000.0,0.0
Germany,wind,1500.0,0.0
Germany,wind,2000.0,0.0
Ghana,earthquake,20.0,0.0
Ghana,earthquake,50.0,0.0
Ghana,earthquake,100.0,0.0
Ghana,earthquake,250.0,0.0
Ghana,earthquake,500.0,0.0
Ghana,earthquake,1000.0,0.0
Ghana,earthquake,1500.0,0.0
Ghana,earthquake,2000.0,0.0
Ghana,flood,20.0,0.01118583626946134
Ghana,flood,50.0,0.021905586518422483
Ghana,flood,100.0,0.02427419764555428
Ghana,flood,250.0,0.02887296114051835
Ghana,flood,500.0,0.029214974095090544
Ghana,flood,1000.0,0.029899000023562744
Ghana,flood,1500.0,0.030583025952034947
Ghana,flood,2000.0,0.0
Ghana,surge,20.0,0.0
Ghana,surge,50.0,0.0
Ghana,surge,100.0,0.0
Ghana,surge,250.0,0.0
Ghana,surge,500.0,0.0
Ghana,surge,1000.0,0.0
Ghana,surge,1500.0,0.0
Ghana,surge,2000.0,0.0
Ghana,tsunami,20.0,0.0
Ghana,tsunami,50.0,0.0
Ghana,tsunami,100.0,0.0
Ghana,tsunami,250.0,0.0
Ghana,tsunami,500.0,0.0
Ghana,tsunami,1000.0,0.0
Ghana,tsunami,1500.0,0.0
Ghana,tsunami,2000.0,0.0
Ghana,wind,20.0,0.0
Ghana,wind,50.0,0.0
Ghana,wind,100.0,0.0
Ghana,wind,250.0,0.0
Ghana,wind,500.0,0.0
Ghana,wind,1000.0,0.0
Ghana,wind,1500.0,0.0
Ghana,wind,2000.0,0.0
Greece,earthquake,20.0,0.07018445000624782
Greece,earthquake,50.0,0.14173921476192466
Greece,earthquake,100.0,0.2281374290243697
Greece,earthquake,250.0,0.3768043372402181
Greece,earthquake,500.0,0.51375451825661
Greece,earthquake,1000.0,0.6583485687487964
Greece,earthquake,1500.0,0.7399864475153564
Greece,earthquake,2000.0,0.0
Greece,flood,20.0,0.0009221697603796129
Greece,flood,50.0,0.0024117160458334928
Greece,flood,100.0,0.0049214845562926095
Greece,flood,250.0,0.009865547971516212
Greece,flood,500.0,0.01136826225038682
Greece,flood,1000.0,0.01344177548649724
Greece,flood,1500.0,0.013581759643265807
Greece,flood,2000.0,0.0
Greece,surge,20.0,0.0
Greece,surge,50.0,0.0
Greece,surge,100.0,0.0
Greece,surge,250.0,0.0
Greece,surge,500.0,0.0
Greece,surge,1000.0,0.0
Greece,surge,1500.0,0.0
Greece,surge,2000.0,0.0
Greece,tsunami,20.0,0.0
Greece,tsunami,50.0,0.0
Greece,tsunami,100.0,0.0
Greece,tsunami,250.0,0.0
Greece,tsunami,500.0,0.0
Greece,tsunami,1000.0,0.0
Greece,tsunami,1500.0,0.0
Greece,tsunami,2000.0,0.0
Greece,wind,20.0,0.0
Greece,wind,50.0,0.0
Greece,wind,100.0,0.0
Greece,wind,250.0,0.0
Greece,wind,500.0,0.0
Greece,wind,1000.0,0.0
Greece,wind,1500.0,0.0
Greece,wind,2000.0,0.0
Guatemala,earthquake,20.0,0.0813116931701149
Guatemala,earthquake,50.0,0.14293130054484213
Guatemala,earthquake,100.0,0.20456162496606398
Guatemala,earthquake,250.0,0.31295529462808425
Guatemala,earthquake,500.0,0.4106932972435899
Guatemala,earthquake,1000.0,0.5157992693241469
Guatemala,earthquake,1500.0,0.5786596183998647
Guatemala,earthquake,2000.0,0.0
Guatemala,flood,20.0,0.017109378573990485
Guatemala,flood,50.0,0.032796141117716573
Guatemala,flood,100.0,0.049664944269874
Guatemala,flood,250.0,0.06220145697073007
Guatemala,flood,500.0,0.0710613093583456
Guatemala,flood,1000.0,0.07984092711596377
Guatemala,flood,1500.0,0.0832663168723653
Guatemala,flood,2000.0,9.132461317110932e-16
Guatemala,surge,20.0,0.0
Guatemala,surge,50.0,0.0
Guatemala,surge,100.0,0.0
Guatemala,surge,250.0,0.0
Guatemala,surge,500.0,0.0
Guatemala,surge,1000.0,0.0
Guatemala,surge,1500.0,0.0
Guatemala,surge,2000.0,0.0
Guatemala,tsunami,20.0,0.0
Guatemala,tsunami,50.0,0.0
Guatemala,tsunami,100.0,0.0
Guatemala,tsunami,250.0,0.0
Guatemala,tsunami,500.0,0.0
Guatemala,tsunami,1000.0,0.0
Guatemala,tsunami,1500.0,0.0
Guatemala,tsunami,2000.0,0.0
Guatemala,wind,20.0,0.0
Guatemala,wind,50.0,0.0
Guatemala,wind,100.0,0.0
Guatemala,wind,250.0,0.0
Guatemala,wind,500.0,0.0
Guatemala,wind,1000.0,0.0
Guatemala,wind,1500.0,0.0
Guatemala,wind,2000.0,0.0
Guinea,earthquake,20.0,0.0
Guinea,earthquake,50.0,0.00031247871603349973
Guinea,earthquake,100.0,0.0007806635499539993
Guinea,earthquake,250.0,0.0019676560787774983
Guinea,earthquake,500.0,0.004031295380909996
Guinea,earthquake,1000.0,0.008129779018168493
Guinea,earthquake,1500.0,0.011728083413721488
Guinea,earthquake,2000.0,0.043375174127544304
Guinea,flood,20.0,0.021141893338307627
Guinea,flood,50.0,0.036633201484274354
Guinea,flood,100.0,0.04248921754324946
Guinea,flood,250.0,0.04588335550182871
Guinea,flood,500.0,0.05154025211368053
Guinea,flood,1000.0,0.05508370540317495
Guinea,flood,1500.0,0.05508370540317495
Guinea,flood,2000.0,0.0
Guinea,surge,20.0,0.0
Guinea,surge,50.0,0.0
Guinea,surge,100.0,0.0
Guinea,surge,250.0,0.0
Guinea,surge,500.0,0.0
Guinea,surge,1000.0,0.0
Guinea,surge,1500.0,0.0
Guinea,surge,2000.0,0.0
Guinea,tsunami,20.0,0.0
Guinea,tsunami,50.0,0.0
Guinea,tsunami,100.0,0.0
Guinea,tsunami,250.0,0.0
Guinea,tsunami,500.0,0.0
Guinea,tsunami,1000.0,0.0
Guinea,tsunami,1500.0,0.0
Guinea,tsunami,2000.0,0.0
Guinea,wind,20.0,0.0
Guinea,wind,50.0,0.0
Guinea,wind,100.0,0.0
Guinea,wind,250.0,0.0
Guinea,wind,500.0,0.0
Guinea,wind,1000.0,0.0
Guinea,wind,1500.0,0.0
Guinea,wind,2000.0,0.0
Guinea-Bissau,earthquake,20.0,0.0
Guinea-Bissau,earthquake,50.0,0.0001966413208710917
Guinea-Bissau,earthquake,100.0,0.0006044899863815041
Guinea-Bissau,earthquake,250.0,0.0015439985194322758
Guinea-Bissau,earthquake,500.0,0.00295690282495049
Guinea-Bissau,earthquake,1000.0,0.006219692149033788
Guinea-Bissau,earthquake,1500.0,0.009759235924713441
Guinea-Bissau,earthquake,2000.0,0.04696086062877032
Guinea-Bissau,flood,20.0,0.005811438441730647
Guinea-Bissau,flood,50.0,0.013821991776675693
Guinea-Bissau,flood,100.0,0.016589238992811086
Guinea-Bissau,flood,250.0,0.01867892151105271
Guinea-Bissau,flood,500.0,0.020444047157762997
Guinea-Bissau,flood,1000.0,0.02345130742159465
