country,hazard,rp,income_cat,fa,shew
Albania,earthquake,20.0,nonpoor,0.0072937292580642,0.0
Albania,earthquake,20.0,poor,0.0072937292580642,0.0
Albania,earthquake,50.0,nonpoor,0.015454328225874399,0.0
Albania,earthquake,50.0,poor,0.015454328225874399,0.0
Albania,earthquake,100.0,nonpoor,0.02667256606549561,0.0
Albania,earthquake,100.0,poor,0.02667256606549561,0.0
Albania,earthquake,250.0,nonpoor,0.052862891412519555,0.0
Albania,earthquake,250.0,poor,0.052862891412519555,0.0
Albania,earthquake,500.0,nonpoor,0.08457829909302525,0.0
Albania,earthquake,500.0,poor,0.08457829909302525,0.0
Albania,earthquake,1000.0,nonpoor,0.12883325832435336,0.0
Albania,earthquake,1000.0,poor,0.12883325832435336,0.0
Albania,earthquake,1500.0,nonpoor,0.16131727755212824,0.0
Albania,earthquake,1500.0,poor,0.16131727755212824,0.0
Albania,earthquake,2000.0,nonpoor,1.1342739887998302e-15,0.0
Albania,earthquake,2000.0,poor,1.1342739887998302e-15,0.0
Albania,flood,20.0,nonpoor,0.01362482772707556,0.0
Albania,flood,20.0,poor,0.012439419596119926,0.0
Albania,flood,50.0,nonpoor,0.03046332711291362,0.0
Albania,flood,50.0,poor,0.027812910066990354,0.0
Albania,flood,100.0,nonpoor,0.036805707589828936,0.0
Albania,flood,100.0,poor,0.03360348104307733,0.0
Albania,flood,250.0,nonpoor,0.06486660897580113,0.0
Albania,flood,250.0,poor,0.05922298490599876,0.0
Albania,flood,500.0,nonpoor,0.07578819894438166,0.0
Albania,flood,500.0,poor,0.06919435797561686,0.0
Albania,flood,1000.0,nonpoor,0.08832998999542896,0.0
Albania,flood,1000.0,poor,0.08064496891147535,0.0
Albania,flood,1500.0,nonpoor,0.09437790907001399,0.0
Albania,flood,1500.0,poor,0.08616669766718187,0.0
Albania,flood,2000.0,nonpoor,5.771803400006056e-16,0.0
Albania,flood,2000.0,poor,5.269636119971529e-16,0.0
Albania,surge,20.0,nonpoor,0.0,0.0
Albania,surge,20.0,poor,0.0,0.0
Albania,surge,50.0,nonpoor,0.0,0.0
Albania,surge,50.0,poor,0.0,0.0
Albania,surge,100.0,nonpoor,0.0,0.0
Albania,surge,100.0,poor,0.0,0.0
Albania,surge,250.0,nonpoor,0.0,0.0
Albania,surge,250.0,poor,0.0,0.0
Albania,surge,500.0,nonpoor,0.0,0.0
Albania,surge,500.0,poor,0.0,0.0
Albania,surge,1000.0,nonpoor,0.0,0.0
Albania,surge,1000.0,poor,0.0,0.0
Albania,surge,1500.0,nonpoor,0.0,0.0
Albania,surge,1500.0,poor,0.0,0.0
Albania,surge,2000.0,nonpoor,0.0,0.0
Albania,surge,2000.0,poor,0.0,0.0
Albania,tsunami,20.0,nonpoor,0.0,0.0
Albania,tsunami,20.0,poor,0.0,0.0
Albania,tsunami,50.0,nonpoor,0.0,0.0
Albania,tsunami,50.0,poor,0.0,0.0
Albania,tsunami,100.0,nonpoor,0.0,0.0
Albania,tsunami,100.0,poor,0.0,0.0
Albania,tsunami,250.0,nonpoor,0.0,0.0
Albania,tsunami,250.0,poor,0.0,0.0
Albania,tsunami,500.0,nonpoor,0.0,0.0
Albania,tsunami,500.0,poor,0.0,0.0
Albania,tsunami,1000.0,nonpoor,0.0,0.0
Albania,tsunami,1000.0,poor,0.0,0.0
Albania,tsunami,1500.0,nonpoor,0.0,0.0
Albania,tsunami,1500.0,poor,0.0,0.0
Albania,tsunami,2000.0,nonpoor,0.0,0.0
Albania,tsunami,2000.0,poor,0.0,0.0
Albania,wind,20.0,nonpoor,0.0,0.0
Albania,wind,20.0,poor,0.0,0.0
Albania,wind,50.0,nonpoor,0.0,0.0
Albania,wind,50.0,poor,0.0,0.0
Albania,wind,100.0,nonpoor,0.0,0.0
Albania,wind,100.0,poor,0.0,0.0
Albania,wind,250.0,nonpoor,0.0,0.0
Albania,wind,250.0,poor,0.0,0.0
Albania,wind,500.0,nonpoor,0.0,0.0
Albania,wind,500.0,poor,0.0,0.0
Albania,wind,1000.0,nonpoor,0.0,0.0
Albania,wind,1000.0,poor,0.0,0.0
Albania,wind,1500.0,nonpoor,0.0,0.0
Albania,wind,1500.0,poor,0.0,0.0
Albania,wind,2000.0,nonpoor,0.0,0.0
Albania,wind,2000.0,poor,0.0,0.0
Angola,earthquake,20.0,nonpoor,0.00010321893673918453,0.0
Angola,earthquake,20.0,poor,0.00010321893673918453,0.0
Angola,earthquake,50.0,nonpoor,0.00033431310482464314,0.0
Angola,earthquake,50.0,poor,0.00033431310482464314,0.0
Angola,earthquake,100.0,nonpoor,0.0006368449021519353,0.0
Angola,earthquake,100.0,poor,0.0006368449021519353,0.0
Angola,earthquake,250.0,nonpoor,0.0015646903307692914,0.0
Angola,earthquake,250.0,poor,0.0015646903307692914,0.0
Angola,earthquake,500.0,nonpoor,0.0031207556459345812,0.0
Angola,earthquake,500.0,poor,0.0031207556459345812,0.0
Angola,earthquake,1000.0,nonpoor,0.005998417102073792,0.0
Angola,earthquake,1000.0,poor,0.005998417102073792,0.0
Angola,earthquake,1500.0,nonpoor,0.008457390300740523,0.0
Angola,earthquake,1500.0,poor,0.008457390300740523,0.0
Angola,earthquake,2000.0,nonpoor,1.1192480679904206e-17,0.0
Angola,earthquake,2000.0,poor,1.1192480679904206e-17,0.0
Angola,flood,20.0,nonpoor,0.005850109417262015,0.0
Angola,flood,20.0,poor,0.03027029092968603,0.0
Angola,flood,50.0,nonpoor,0.010309177805069708,0.0
Angola,flood,50.0,poor,0.05334290167026896,0.0
Angola,flood,100.0,nonpoor,0.01143907783284478,0.0
Angola,flood,100.0,poor,0.059189356859857406,0.0
Angola,flood,250.0,nonpoor,0.012664421643683194,0.0
Angola,flood,250.0,poor,0.06552966795447086,0.0
Angola,flood,500.0,nonpoor,0.014687444218959629,0.0
Angola,flood,500.0,poor,0.0759974177935159,0.0
Angola,flood,1000.0,nonpoor,0.01762228865086428,0.0
Angola,flood,1000.0,poor,0.09118321834025189,0.0
Angola,flood,1500.0,nonpoor,0.019318588206953966,0.0
Angola,flood,1500.0,poor,0.09996040136442239,0.0
Angola,flood,2000.0,nonpoor,-1.9519686305752931e-16,0.0
Angola,flood,2000.0,poor,-1.0100094565545556e-15,0.0
Angola,surge,20.0,nonpoor,0.0,0.0
Angola,surge,20.0,poor,0.0,0.0
Angola,surge,50.0,nonpoor,0.0,0.0
Angola,surge,50.0,poor,0.0,0.0
Angola,surge,100.0,nonpoor,0.0,0.0
Angola,surge,100.0,poor,0.0,0.0
Angola,surge,250.0,nonpoor,0.0,0.0
Angola,surge,250.0,poor,0.0,0.0
Angola,surge,500.0,nonpoor,0.0,0.0
Angola,surge,500.0,poor,0.0,0.0
Angola,surge,1000.0,nonpoor,0.0,0.0
Angola,surge,1000.0,poor,0.0,0.0
Angola,surge,1500.0,nonpoor,0.0,0.0
Angola,surge,1500.0,poor,0.0,0.0
Angola,surge,2000.0,nonpoor,0.0,0.0
Angola,surge,2000.0,poor,0.0,0.0
Angola,tsunami,20.0,nonpoor,0.0,0.0
Angola,tsunami,20.0,poor,0.0,0.0
Angola,tsunami,50.0,nonpoor,0.0,0.0
Angola,tsunami,50.0,poor,0.0,0.0
Angola,tsunami,100.0,nonpoor,0.0,0.0
Angola,tsunami,100.0,poor,0.0,0.0
Angola,tsunami,250.0,nonpoor,0.0,0.0
Angola,tsunami,250.0,poor,0.0,0.0
Angola,tsunami,500.0,nonpoor,0.0,0.0
Angola,tsunami,500.0,poor,0.0,0.0
Angola,tsunami,1000.0,nonpoor,0.0,0.0
Angola,tsunami,1000.0,poor,0.0,0.0
Angola,tsunami,1500.0,nonpoor,0.0,0.0
Angola,tsunami,1500.0,poor,0.0,0.0
Angola,tsunami,2000.0,nonpoor,0.0,0.0
Angola,tsunami,2000.0,poor,0.0,0.0
Angola,wind,20.0,nonpoor,0.0,0.0
Angola,wind,20.0,poor,0.0,0.0
Angola,wind,50.0,nonpoor,0.0,0.0
Angola,wind,50.0,poor,0.0,0.0
Angola,wind,100.0,nonpoor,0.0,0.0
Angola,wind,100.0,poor,0.0,0.0
Angola,wind,250.0,nonpoor,0.0,0.0
Angola,wind,250.0,poor,0.0,0.0
Angola,wind,500.0,nonpoor,0.0,0.0
Angola,wind,500.0,poor,0.0,0.0
Angola,wind,1000.0,nonpoor,0.0,0.0
Angola,wind,1000.0,poor,0.0,0.0
Angola,wind,1500.0,nonpoor,0.0,0.0
Angola,wind,1500.0,poor,0.0,0.0
Angola,wind,2000.0,nonpoor,0.0,0.0
Angola,wind,2000.0,poor,0.0,0.0
Argentina,earthquake,20.0,nonpoor,0.006169060104069342,0.0
Argentina,earthquake,20.0,poor,0.006169060104069342,0.0
Argentina,earthquake,50.0,nonpoor,0.012453379090392484,0.0
Argentina,earthquake,50.0,poor,0.012453379090392484,0.0
Argentina,earthquake,100.0,nonpoor,0.018567431672946503,0.0
Argentina,earthquake,100.0,poor,0.018567431672946503,0.0
Argentina,earthquake,250.0,nonpoor,0.02773316992528684,0.0
Argentina,earthquake,250.0,poor,0.02773316992528684,0.0
Argentina,earthquake,500.0,nonpoor,0.03485055547705416,0.0
Argentina,earthquake,500.0,poor,0.03485055547705416,0.0
Argentina,earthquake,1000.0,nonpoor,0.042037430696916143,0.0
Argentina,earthquake,1000.0,poor,0.042037430696916143,0.0
Argentina,earthquake,1500.0,nonpoor,0.04625958351357171,0.0
Argentina,earthquake,1500.0,poor,0.04625958351357171,0.0
Argentina,earthquake,2000.0,nonpoor,0.0,0.0
Argentina,earthquake,2000.0,poor,0.0,0.0
Argentina,flood,20.0,nonpoor,0.005241092464091402,0.8
Argentina,flood,20.0,poor,0.005818947168283379,0.8
Argentina,flood,50.0,nonpoor,0.009746769353519993,0.8
Argentina,flood,50.0,poor,0.010821395790697748,0.8
Argentina,flood,100.0,nonpoor,0.013964222676093778,0.8
Argentina,flood,100.0,poor,0.01550384286387918,0.8
Argentina,flood,250.0,nonpoor,0.02087885343196226,0.8
Argentina,flood,250.0,poor,0.02318084366710034,0.8
Argentina,flood,500.0,nonpoor,0.027586521795693493,0.8
Argentina,flood,500.0,poor,0.030628063516461346,0.8
Argentina,flood,1000.0,nonpoor,0.03594739280344029,0.8
Argentina,flood,1000.0,poor,0.03991075925370304,0.8
Argentina,flood,1500.0,nonpoor,0.03877572768765883,0.8
Argentina,flood,1500.0,poor,0.043050931150734,0.8
Argentina,flood,2000.0,nonpoor,2.577069475716028e-16,0.8
Argentina,flood,2000.0,poor,2.8612033141809866e-16,0.8
Argentina,surge,20.0,nonpoor,0.0,0.8
Argentina,surge,20.0,poor,0.0,0.8
Argentina,surge,50.0,nonpoor,0.0,0.8
Argentina,surge,50.0,poor,0.0,0.8
Argentina,surge,100.0,nonpoor,0.0,0.8
Argentina,surge,100.0,poor,0.0,0.8
Argentina,surge,250.0,nonpoor,0.0,0.8
Argentina,surge,250.0,poor,0.0,0.8
Argentina,surge,500.0,nonpoor,0.0,0.8
Argentina,surge,500.0,poor,0.0,0.8
Argentina,surge,1000.0,nonpoor,0.0,0.8
Argentina,surge,1000.0,poor,0.0,0.8
Argentina,surge,1500.0,nonpoor,0.0,0.8
Argentina,surge,1500.0,poor,0.0,0.8
Argentina,surge,2000.0,nonpoor,0.0,0.8
Argentina,surge,2000.0,poor,0.0,0.8
Argentina,tsunami,20.0,nonpoor,0.0,0.8
Argentina,tsunami,20.0,poor,0.0,0.8
Argentina,tsunami,50.0,nonpoor,0.0,0.8
Argentina,tsunami,50.0,poor,0.0,0.8
Argentina,tsunami,100.0,nonpoor,0.0,0.8
Argentina,tsunami,100.0,poor,0.0,0.8
Argentina,tsunami,250.0,nonpoor,0.0,0.8
Argentina,tsunami,250.0,poor,0.0,0.8
Argentina,tsunami,500.0,nonpoor,0.0,0.8
Argentina,tsunami,500.0,poor,0.0,0.8
Argentina,tsunami,1000.0,nonpoor,0.0,0.8
Argentina,tsunami,1000.0,poor,0.0,0.8
Argentina,tsunami,1500.0,nonpoor,0.0,0.8
Argentina,tsunami,1500.0,poor,0.0,0.8
Argentina,tsunami,2000.0,nonpoor,0.0,0.8
Argentina,tsunami,2000.0,poor,0.0,0.8
Argentina,wind,20.0,nonpoor,0.0,0.8
Argentina,wind,20.0,poor,0.0,0.8
Argentina,wind,50.0,nonpoor,0.0,0.8
Argentina,wind,50.0,poor,0.0,0.8
Argentina,wind,100.0,nonpoor,0.0,0.8
Argentina,wind,100.0,poor,0.0,0.8
Argentina,wind,250.0,nonpoor,0.0,0.8
Argentina,wind,250.0,poor,0.0,0.8
Argentina,wind,500.0,nonpoor,0.0,0.8
Argentina,wind,500.0,poor,0.0,0.8
Argentina,wind,1000.0,nonpoor,0.0,0.8
Argentina,wind,1000.0,poor,0.0,0.8
Argentina,wind,1500.0,nonpoor,0.0,0.8
Argentina,wind,1500.0,poor,0.0,0.8
Argentina,wind,2000.0,nonpoor,0.0,0.8
Argentina,wind,2000.0,poor,0.0,0.8
Armenia,earthquake,20.0,nonpoor,0.019978576691225918,0.0
Armenia,earthquake,20.0,poor,0.019978576691225918,0.0
Armenia,earthquake,50.0,nonpoor,0.049469733388142687,0.0
Armenia,earthquake,50.0,poor,0.049469733388142687,0.0
Armenia,earthquake,100.0,nonpoor,0.09257136291468444,0.0
Armenia,earthquake,100.0,poor,0.09257136291468444,0.0
Armenia,earthquake,250.0,nonpoor,0.19550798414873174,0.0
Armenia,earthquake,250.0,poor,0.19550798414873174,0.0
Armenia,earthquake,500.0,nonpoor,0.3074193144690861,0.0
Armenia,earthquake,500.0,poor,0.3074193144690861,0.0
Armenia,earthquake,1000.0,nonpoor,0.4524052090830547,0.0
Armenia,earthquake,1000.0,poor,0.4524052090830547,0.0
Armenia,earthquake,1500.0,nonpoor,0.5329725163286817,0.0
Armenia,earthquake,1500.0,poor,0.5329725163286817,0.0
Armenia,earthquake,2000.0,nonpoor,-3.5723300576128645e-15,0.0
Armenia,earthquake,2000.0,poor,-3.5723300576128645e-15,0.0
Armenia,flood,20.0,nonpoor,0.019359546276715486,0.4
Armenia,flood,20.0,poor,0.01908467655869553,0.4
Armenia,flood,50.0,nonpoor,0.05000494919732137,0.4
Armenia,flood,50.0,poor,0.04929497148973421,0.4
Armenia,flood,100.0,nonpoor,0.0627656127114082,0.4
Armenia,flood,100.0,poor,0.061874457204934126,0.4
Armenia,flood,250.0,nonpoor,0.07535787784751496,0.4
Armenia,flood,250.0,poor,0.07428793548737599,0.4
Armenia,flood,500.0,nonpoor,0.08628573675888644,0.4
Armenia,flood,500.0,poor,0.08506063903226332,0.4
Armenia,flood,1000.0,nonpoor,0.08664857123715394,0.4
Armenia,flood,1000.0,poor,0.08541832193263206,0.4
Armenia,flood,1500.0,nonpoor,0.08701140573346165,0.4
Armenia,flood,1500.0,poor,0.08577600485078486,0.4
Armenia,flood,2000.0,nonpoor,0.0,0.4
Armenia,flood,2000.0,poor,0.0,0.4
Armenia,surge,20.0,nonpoor,0.0,0.4
Armenia,surge,20.0,poor,0.0,0.4
Armenia,surge,50.0,nonpoor,0.0,0.4
Armenia,surge,50.0,poor,0.0,0.4
Armenia,surge,100.0,nonpoor,0.0,0.4
Armenia,surge,100.0,poor,0.0,0.4
Armenia,surge,250.0,nonpoor,0.0,0.4
Armenia,surge,250.0,poor,0.0,0.4
Armenia,surge,500.0,nonpoor,0.0,0.4
Armenia,surge,500.0,poor,0.0,0.4
Armenia,surge,1000.0,nonpoor,0.0,0.4
Armenia,surge,1000.0,poor,0.0,0.4
Armenia,surge,1500.0,nonpoor,0.0,0.4
Armenia,surge,1500.0,poor,0.0,0.4
Armenia,surge,2000.0,nonpoor,0.0,0.4
Armenia,surge,2000.0,poor,0.0,0.4
Armenia,tsunami,20.0,nonpoor,0.0,0.4
Armenia,tsunami,20.0,poor,0.0,0.4
Armenia,tsunami,50.0,nonpoor,0.0,0.4
Armenia,tsunami,50.0,poor,0.0,0.4
Armenia,tsunami,100.0,nonpoor,0.0,0.4
Armenia,tsunami,100.0,poor,0.0,0.4
Armenia,tsunami,250.0,nonpoor,0.0,0.4
Armenia,tsunami,250.0,poor,0.0,0.4
Armenia,tsunami,500.0,nonpoor,0.0,0.4
Armenia,tsunami,500.0,poor,0.0,0.4
Armenia,tsunami,1000.0,nonpoor,0.0,0.4
Armenia,tsunami,1000.0,poor,0.0,0.4
Armenia,tsunami,1500.0,nonpoor,0.0,0.4
Armenia,tsunami,1500.0,poor,0.0,0.4
Armenia,tsunami,2000.0,nonpoor,0.0,0.4
Armenia,tsunami,2000.0,poor,0.0,0.4
Armenia,wind,20.0,nonpoor,0.0,0.4
Armenia,wind,20.0,poor,0.0,0.4
Armenia,wind,50.0,nonpoor,0.0,0.4
Armenia,wind,50.0,poor,0.0,0.4
Armenia,wind,100.0,nonpoor,0.0,0.4
Armenia,wind,100.0,poor,0.0,0.4
Armenia,wind,250.0,nonpoor,0.0,0.4
Armenia,wind,250.0,poor,0.0,0.4
Armenia,wind,500.0,nonpoor,0.0,0.4
Armenia,wind,500.0,poor,0.0,0.4
Armenia,wind,1000.0,nonpoor,0.0,0.4
Armenia,wind,1000.0,poor,0.0,0.4
Armenia,wind,1500.0,nonpoor,0.0,0.4
Armenia,wind,1500.0,poor,0.0,0.4
Armenia,wind,2000.0,nonpoor,0.0,0.4
Armenia,wind,2000.0,poor,0.0,0.4
Australia,earthquake,20.0,nonpoor,0.0,0.0
Australia,earthquake,20.0,poor,0.0,0.0
Australia,earthquake,50.0,nonpoor,0.0,0.0
Australia,earthquake,50.0,poor,0.0,0.0
Australia,earthquake,100.0,nonpoor,0.0,0.0
Australia,earthquake,100.0,poor,0.0,0.0
Australia,earthquake,250.0,nonpoor,0.0,0.0
Australia,earthquake,250.0,poor,0.0,0.0
Australia,earthquake,500.0,nonpoor,0.0,0.0
Australia,earthquake,500.0,poor,0.0,0.0
Australia,earthquake,1000.0,nonpoor,0.0,0.0
Australia,earthquake,1000.0,poor,0.0,0.0
Australia,earthquake,1500.0,nonpoor,0.0,0.0
Australia,earthquake,1500.0,poor,0.0,0.0
Australia,earthquake,2000.0,nonpoor,0.03371455481300792,0.0
Australia,earthquake,2000.0,poor,0.03371455481300792,0.0
Australia,flood,20.0,nonpoor,0.0044322164734850985,1.0
Australia,flood,20.0,poor,0.004920888855578732,1.0
Australia,flood,50.0,nonpoor,0.008686450612576353,1.0
Australia,flood,50.0,poor,0.00964417200055013,1.0
Australia,flood,100.0,nonpoor,0.01347621180474141,1.0
Australia,flood,100.0,poor,0.014962026535050178,1.0
Australia,flood,250.0,nonpoor,0.022324188741244186,1.0
Australia,flood,250.0,poor,0.024785533884414426,1.0
Australia,flood,500.0,nonpoor,0.027591456684459524,1.0
Australia,flood,500.0,poor,0.0306335424995565,1.0
Australia,flood,1000.0,nonpoor,0.031777040465151084,1.0
Australia,flood,1000.0,poor,0.03528060626634511,1.0
Australia,flood,1500.0,nonpoor,0.0353262046839364,1.0
Australia,flood,1500.0,poor,0.039221082268661514,1.0
Australia,flood,2000.0,nonpoor,3.8571886975198266e-16,1.0
Australia,flood,2000.0,poor,4.282461605618455e-16,1.0
Australia,surge,20.0,nonpoor,0.0009021328895597378,1.0
Australia,surge,20.0,poor,0.0010015972164362469,1.0
Australia,surge,50.0,nonpoor,0.0010530672818760533,1.0
Australia,surge,50.0,poor,0.001169172824152196,1.0
Australia,surge,100.0,nonpoor,0.0012393976737869077,1.0
Australia,surge,100.0,poor,0.00137604700425937,1.0
Australia,surge,250.0,nonpoor,0.0012402714167512269,1.0
Australia,surge,250.0,poor,0.0013770170814298964,1.0
Australia,surge,500.0,nonpoor,0.0012417258627318319,1.0
Australia,surge,500.0,poor,0.0013786318868122187,1.0
Australia,surge,1000.0,nonpoor,0.0012446347546930419,1.0
Australia,surge,1000.0,poor,0.0013818614975768628,1.0
Australia,surge,1500.0,nonpoor,0.0012475436466542521,1.0
Australia,surge,1500.0,poor,0.001385091108341507,1.0
Australia,surge,2000.0,nonpoor,9.642971743799567e-17,1.0
Australia,surge,2000.0,poor,1.0706154014046137e-16,1.0
Australia,tsunami,20.0,nonpoor,0.0,1.0
Australia,tsunami,20.0,poor,0.0,1.0
Australia,tsunami,50.0,nonpoor,0.0,1.0
Australia,tsunami,50.0,poor,0.0,1.0
Australia,tsunami,100.0,nonpoor,0.0,1.0
Australia,tsunami,100.0,poor,0.0,1.0
Australia,tsunami,250.0,nonpoor,0.0,1.0
Australia,tsunami,250.0,poor,0.0,1.0
Australia,tsunami,500.0,nonpoor,0.0,1.0
Australia,tsunami,500.0,poor,0.0,1.0
Australia,tsunami,1000.0,nonpoor,0.0,1.0
Australia,tsunami,1000.0,poor,0.0,1.0
Australia,tsunami,1500.0,nonpoor,0.0,1.0
Australia,tsunami,1500.0,poor,0.0,1.0
Australia,tsunami,2000.0,nonpoor,0.028098210066651915,1.0
Australia,tsunami,2000.0,poor,0.028098210066651915,1.0
Australia,wind,20.0,nonpoor,0.00011019191456121081,1.0
Australia,wind,20.0,poor,0.00011019191456121081,1.0
Australia,wind,50.0,nonpoor,0.00041092189668177144,1.0
Australia,wind,50.0,poor,0.00041092189668177144,1.0
Australia,wind,100.0,nonpoor,0.0005690725593853001,1.0
Australia,wind,100.0,poor,0.0005690725593853001,1.0
Australia,wind,250.0,nonpoor,0.0006865926497970645,1.0
Australia,wind,250.0,poor,0.0006865926497970645,1.0
Australia,wind,500.0,nonpoor,0.000805742139638667,1.0
Australia,wind,500.0,poor,0.000805742139638667,1.0
Australia,wind,1000.0,nonpoor,0.0008375415318840573,1.0
Australia,wind,1000.0,poor,0.0008375415318840573,1.0
Australia,wind,1500.0,nonpoor,0.0008693436718519265,1.0
Australia,wind,1500.0,poor,0.0008693436718519265,1.0
Australia,wind,2000.0,nonpoor,0.0,1.0
Australia,wind,2000.0,poor,0.0,1.0
Austria,earthquake,20.0,nonpoor,0.0023652232415268017,0.0
Austria,earthquake,20.0,poor,0.0023652232415268017,0.0
Austria,earthquake,50.0,nonpoor,0.0066583910091192,0.0
Austria,earthquake,50.0,poor,0.0066583910091192,0.0
Austria,earthquake,100.0,nonpoor,0.013682332121891953,0.0
Austria,earthquake,100.0,poor,0.013682332121891953,0.0
Austria,earthquake,250.0,nonpoor,0.03062602419804627,0.0
Austria,earthquake,250.0,poor,0.03062602419804627,0.0
Austria,earthquake,500.0,nonpoor,0.05144892183451787,0.0
Austria,earthquake,500.0,poor,0.05144892183451787,0.0
Austria,earthquake,1000.0,nonpoor,0.08298816198289383,0.0
Austria,earthquake,1000.0,poor,0.08298816198289383,0.0
Austria,earthquake,1500.0,nonpoor,0.10861917895868346,0.0
Austria,earthquake,1500.0,poor,0.10861917895868346,0.0
Austria,earthquake,2000.0,nonpoor,4.088044633143805e-16,0.0
Austria,earthquake,2000.0,poor,4.088044633143805e-16,0.0
Austria,flood,20.0,nonpoor,0.0015883230906111748,1.0
Austria,flood,20.0,poor,0.0017634430633982835,1.0
Austria,flood,50.0,nonpoor,0.009232478010259781,1.0
Austria,flood,50.0,poor,0.010250401446285726,1.0
Austria,flood,100.0,nonpoor,0.024439386192264607,1.0
Austria,flood,100.0,poor,0.02713394164525886,1.0
Austria,flood,250.0,nonpoor,0.09262856804356637,1.0
Austria,flood,250.0,poor,0.10284129643049451,1.0
Austria,flood,500.0,nonpoor,0.12792987230603084,1.0
Austria,flood,500.0,poor,0.1420347328909575,1.0
Austria,flood,1000.0,nonpoor,0.17369911718216904,1.0
Austria,flood,1000.0,poor,0.19285024887186927,1.0
Austria,flood,1500.0,nonpoor,0.22978550748451199,1.0
Austria,flood,1500.0,poor,0.25512042331834,1.0
Austria,flood,2000.0,nonpoor,0.0,1.0
Austria,flood,2000.0,poor,0.0,1.0
Austria,surge,20.0,nonpoor,0.0,1.0
Austria,surge,20.0,poor,0.0,1.0
Austria,surge,50.0,nonpoor,0.0,1.0
Austria,surge,50.0,poor,0.0,1.0
Austria,surge,100.0,nonpoor,0.0,1.0
Austria,surge,100.0,poor,0.0,1.0
Austria,surge,250.0,nonpoor,0.0,1.0
Austria,surge,250.0,poor,0.0,1.0
Austria,surge,500.0,nonpoor,0.0,1.0
Austria,surge,500.0,poor,0.0,1.0
Austria,surge,1000.0,nonpoor,0.0,1.0
Austria,surge,1000.0,poor,0.0,1.0
Austria,surge,1500.0,nonpoor,0.0,1.0
Austria,surge,1500.0,poor,0.0,1.0
Austria,surge,2000.0,nonpoor,0.0,1.0
Austria,surge,2000.0,poor,0.0,1.0
Austria,tsunami,20.0,nonpoor,0.0,1.0
Austria,tsunami,20.0,poor,0.0,1.0
Austria,tsunami,50.0,nonpoor,0.0,1.0
Austria,tsunami,50.0,poor,0.0,1.0
Austria,tsunami,100.0,nonpoor,0.0,1.0
Austria,tsunami,100.0,poor,0.0,1.0
Austria,tsunami,250.0,nonpoor,0.0,1.0
Austria,tsunami,250.0,poor,0.0,1.0
Austria,tsunami,500.0,nonpoor,0.0,1.0
Austria,tsunami,500.0,poor,0.0,1.0
Austria,tsunami,1000.0,nonpoor,0.0,1.0
Austria,tsunami,1000.0,poor,0.0,1.0
Austria,tsunami,1500.0,nonpoor,0.0,1.0
Austria,tsunami,1500.0,poor,0.0,1.0
Austria,tsunami,2000.0,nonpoor,0.0,1.0
Austria,tsunami,2000.0,poor,0.0,1.0
Austria,wind,20.0,nonpoor,0.0,1.0
Austria,wind,20.0,poor,0.0,1.0
Austria,wind,50.0,nonpoor,0.0,1.0
Austria,wind,50.0,poor,0.0,1.0
Austria,wind,100.0,nonpoor,0.0,1.0
Austria,wind,100.0,poor,0.0,1.0
Austria,wind,250.0,nonpoor,0.0,1.0
Austria,wind,250.0,poor,0.0,1.0
Austria,wind,500.0,nonpoor,0.0,1.0
Austria,wind,500.0,poor,0.0,1.0
Austria,wind,1000.0,nonpoor,0.0,1.0
Austria,wind,1000.0,poor,0.0,1.0
Austria,wind,1500.0,nonpoor,0.0,1.0
Austria,wind,1500.0,poor,0.0,1.0
Austria,wind,2000.0,nonpoor,0.0,1.0
Austria,wind,2000.0,poor,0.0,1.0
Azerbaijan,earthquake,20.0,nonpoor,0.014719661010513098,0.0
Azerbaijan,earthquake,20.0,poor,0.014719661010513098,0.0
Azerbaijan,earthquake,50.0,nonpoor,0.033503701307888524,0.0
Azerbaijan,earthquake,50.0,poor,0.033503701307888524,0.0
Azerbaijan,earthquake,100.0,nonpoor,0.05844064303501718,0.0
Azerbaijan,earthquake,100.0,poor,0.05844064303501718,0.0
Azerbaijan,earthquake,250.0,nonpoor,0.11028764085237334,0.0
Azerbaijan,earthquake,250.0,poor,0.11028764085237334,0.0
Azerbaijan,earthquake,500.0,nonpoor,0.16296316947639003,0.0
Azerbaijan,earthquake,500.0,poor,0.16296316947639003,0.0
Azerbaijan,earthquake,1000.0,nonpoor,0.227372314673266,0.0
Azerbaijan,earthquake,1000.0,poor,0.227372314673266,0.0
Azerbaijan,earthquake,1500.0,nonpoor,0.2684657126218471,0.0
Azerbaijan,earthquake,1500.0,poor,0.2684657126218471,0.0
Azerbaijan,earthquake,2000.0,nonpoor,1.76396113173532e-15,0.0
Azerbaijan,earthquake,2000.0,poor,1.76396113173532e-15,0.0
Azerbaijan,flood,20.0,nonpoor,0.0032244668641919993,0.0
Azerbaijan,flood,20.0,poor,0.003579979261416519,0.0
Azerbaijan,flood,50.0,nonpoor,0.007496752905472391,0.0
Azerbaijan,flood,50.0,poor,0.00832330461435225,0.0
Azerbaijan,flood,100.0,nonpoor,0.011966104332459253,0.0
Azerbaijan,flood,100.0,poor,0.01328542272394699,0.0
Azerbaijan,flood,250.0,nonpoor,0.017111740205081855,0.0
Azerbaijan,flood,250.0,poor,0.018998388769701623,0.0
Azerbaijan,flood,500.0,nonpoor,0.022290099836126745,0.0
